nombrepignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,prestamo,pr_recup,edad,visit_number,num_arms,faltas,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,masqueprepa,estresado_seguido,oc,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,tau_hat_oobpredictions,insample,pago_frec_vol_promise
-2.35834392241e+17,78132895,0,0,0,0,1,0,0,0,1,0,1240,100,28,1,4,.14285715,1,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,-118.89693,0,
5.80934623974e+18,80118833,0,0,0,0,1,0,0,0,0,1,1600,100,52,1,1,.14285715,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,0,,1,0
-8.74851245055e+18,5524168,0,0,0,0,0,0,1,0,0,0,2150,80,49,1,1,.2857143,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,,1,1
-2.35250993620e+18,80117450,0,0,0,1,0,0,0,0,0,1,8000,100,21,1,1,.14285715,0,0,1,1,1,1,1,0,1,0,1,1,1,0,0,1,,1,0
-2.06556181817e+18,80119079,0,0,1,0,0,0,0,0,0,1,5900,70,62,1,1,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,,1,0
-1.40122972110e+18,3591851,0,1,0,0,0,1,0,0,0,0,1680,90,42,1,1,.14285715,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,-9.5464792,0,
6.85837455271e+18,5514418,0,0,0,1,0,0,1,0,0,0,1420,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-173.09048,0,
2.89080692913e+18,5522763,0,0,0,0,0,0,1,0,0,0,480,100,51,1,1,.14285715,1,1,1,1,0,1,0,1,1,0,0,1,1,0,0,1,-80.239006,0,
-1.27655350974e+17,3592154,0,0,1,0,0,1,0,0,0,0,1640,100,55,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,-147.09283,0,
-6.92286284649e+18,3594084,0,0,0,1,0,1,0,0,0,0,3750,75,62,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,-106.59892,0,
-7.67069424039e+18,3591947,0,0,0,0,1,1,0,0,0,0,3220,85,52,1,2,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,-81.776054,0,
8.03799969180e+18,3591725,0,0,0,1,0,1,0,0,0,0,1060,100,21,1,1,.2857143,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,-104.02177,0,
-4.07683868296e+18,5521303,0,0,0,0,1,0,1,0,0,0,3650,100,27,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,1,-148.72437,0,
8.29002583549e+18,42124241,0,0,0,0,0,0,0,1,0,0,730,100,28,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,,1,0
5.94695689716e+18,5514110,0,0,0,1,0,0,1,0,0,0,800,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-179.65698,0,
6.96613641896e+17,10462517,0,0,0,0,1,0,0,0,0,0,2080,70,40,1,2,.14285715,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,0,-134.39658,0,
4.27779801448e+18,3592050,1,0,0,0,0,1,0,0,0,0,880,100,28,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,1,1,0,0,,1,1
4.48968201553e+18,3592276,0,0,0,0,0,1,0,0,0,0,2010,100,50,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,,1,1
-1.14888324133e+18,80119011,0,0,0,0,1,0,0,0,0,1,1410,90,51,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,-69.582405,0,
1.33611652918e+18,78134110,0,0,0,1,0,0,0,0,1,0,470,80,33,1,1,.14285715,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,,1,0
3.78606457315e+18,78133837,0,1,0,0,0,0,0,0,1,0,650,100,18,2,5,0,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,0,-26.500803,0,
-7.46889877976e+18,10463417,0,1,0,0,0,0,0,0,0,0,980,100,28,1,1,.14285715,0,0,1,0,0,1,1,0,1,0,1,1,1,0,0,1,-77.206276,0,
-5.70557461954e+18,78133725,0,0,0,0,1,0,0,0,1,0,470,50,40,1,1,.5714286,1,1,0,1,0,0,1,1,1,0,0,0,1,1,1,0,,1,0
-4.22059315900e+18,80118017,0,0,0,0,0,0,0,0,0,1,800,100,73,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,-43.12278,0,
4.89514094719e+18,78134385,0,0,0,0,0,0,0,0,1,0,1700,100,55,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,,1,1
-5.65451133284e+18,78132731,0,0,0,0,0,0,0,0,1,0,390,100,27,1,1,.2857143,1,1,0,0,1,1,1,0,1,1,0,0,1,1,1,0,,1,0
8.73986392211e+18,80115945,0,0,1,0,0,0,0,0,0,1,2300,100,54,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,,1,0
-3.35435970217e+17,80116016,0,1,0,0,0,0,0,0,0,1,6420,100,32,1,1,.14285715,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-378.7648,0,
3.61130560194e+18,80117211,0,0,1,0,0,0,0,0,0,1,2000,100,46,1,1,.14285715,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,-119.14547,0,
-2.85338962133e+16,5522883,0,0,0,1,0,0,1,0,0,0,1210,70,18,1,1,.14285715,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,-95.99334,0,
1.83506956614e+18,42125198,0,0,0,0,0,0,0,1,0,0,980,50,26,1,1,.14285715,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,-107.43546,0,
-2.41159058496e+18,80117540,1,0,0,0,0,0,0,0,0,1,2710,100,50,1,5,0,1,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-28.470816,0,
-2.19208719169e+17,3591966,0,0,0,0,0,1,0,0,0,0,1570,100,60,1,2,0,1,1,1,0,0,0,1,0,1,0,0,1,1,1,1,0,-76.020973,0,
-1.70481406812e+18,78134300,0,0,1,0,0,0,0,0,1,0,1470,100,46,1,1,.42857143,1,1,0,1,0,0,1,0,1,0,0,1,1,0,0,0,-140.53075,0,
-6.50745689505e+18,3593997,1,0,0,0,0,1,0,0,0,0,1880,100,81,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,0,-147.06908,0,
7.53803680477e+18,78134254,1,0,0,0,0,0,0,0,1,0,330,100,20,1,1,.5714286,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,,1,0
-4.81322882972e+18,10462036,0,0,0,1,0,0,0,0,0,0,880,100,26,1,1,0,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,-47.697788,0,
7.90180563178e+18,3592367,0,0,1,0,0,1,0,0,0,0,1190,100,55,1,1,.14285715,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,1,-62.897774,0,
2.33431322756e+18,80117961,0,0,1,0,0,0,0,0,0,1,730,90,65,1,1,.2857143,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0,,1,0
4.48968201553e+18,3592280,0,0,0,0,0,1,0,0,0,0,2340,100,50,1,1,.14285715,1,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,,1,1
2.80020528781e+18,78136107,0,1,0,0,0,0,0,0,1,0,1530,75,43,1,1,.2857143,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,,1,0
9.40618695089e+17,78132907,0,0,0,0,1,0,0,0,1,0,1110,90,25,1,1,.14285715,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,-75.279312,0,
-7.94425347827e+17,78133119,0,0,0,1,0,0,0,0,1,0,500,100,33,1,2,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,-26.837482,0,
-7.62369554100e+18,78134347,0,0,0,1,0,0,0,0,1,0,4480,100,58,2,2,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-215.65045,0,
4.06285364674e+18,42124670,0,0,0,1,0,0,0,1,0,0,2450,100,22,1,4,.42857143,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,,1,1
1.33611652918e+18,78134111,0,0,0,1,0,0,0,0,1,0,570,100,33,1,1,.42857143,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,,1,0
6.92703406751e+18,78136169,0,0,0,1,0,0,0,0,1,0,940,0,18,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-75.626465,0,
-6.34406038855e+18,80117723,1,0,0,0,0,0,0,0,0,1,330,80,43,1,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,-28.17277,0,
1.44219728146e+18,78136094,1,0,0,0,0,0,0,0,1,0,370,80,30,1,1,.2857143,1,1,0,0,0,1,1,0,1,0,0,1,1,1,1,0,-92.869965,0,
-7.56664221401e+18,78133914,0,0,0,1,0,0,0,0,1,0,3540,100,58,3,3,.14285715,1,1,0,0,0,0,0,0,1,0,1,0,1,1,1,0,,1,0
7.27801375825e+18,42124987,1,0,0,0,0,0,0,1,0,0,1860,70,26,1,1,.14285715,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,-99.32412,0,
8.79300709364e+18,3594083,0,0,0,1,0,1,0,0,0,0,940,100,55,1,1,.14285715,1,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,-96.068138,0,
-8.74851245055e+18,5524167,0,0,0,0,0,0,1,0,0,0,3810,80,49,1,1,.2857143,1,1,0,1,0,1,1,0,1,0,0,1,1,1,1,0,,1,1
-1.90226895805e+18,5521219,0,1,0,0,0,0,1,0,0,0,4750,100,38,1,1,.2857143,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,,1,0
1.67877124510e+18,3592049,1,0,0,0,0,1,0,0,0,0,5310,90,37,1,1,.2857143,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,0,,1,1
2.01100232779e+18,42126557,0,0,0,1,0,0,0,1,0,0,710,100,23,1,1,.14285715,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-55.270714,0,
-2.76828071475e+18,78133877,0,0,1,0,0,0,0,0,1,0,3100,100,49,1,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-24.547876,0,
-9.75426962053e+17,80117740,1,0,0,0,0,0,0,0,0,1,150,100,50,1,2,.2857143,1,1,0,0,1,0,0,1,1,0,0,0,1,1,0,0,-64.719124,0,
4.03723054594e+18,80117706,0,0,0,0,0,0,0,0,0,1,2850,100,30,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,1,1,0,,1,0
-1.44063562479e+18,78132536,1,0,0,0,0,0,0,0,1,0,330,50,51,1,1,.71428573,1,1,0,1,0,0,1,1,1,0,0,1,1,1,1,1,-109.8694,0,
-4.70199562505e+18,3592018,1,0,0,0,0,1,0,0,0,0,290,100,45,1,1,.14285715,1,1,1,1,1,0,1,1,1,0,0,0,1,1,0,0,,1,1
-6.83164243877e+18,78132695,0,0,0,0,1,0,0,0,1,0,1010,100,19,1,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,1,-66.275543,0,
4.14005248658e+18,10462050,0,0,0,1,0,0,0,0,0,0,4160,70,30,1,1,.14285715,1,1,1,0,0,0,1,0,1,0,0,0,1,0,1,1,-224.60899,0,
7.95063818840e+18,80117028,0,1,0,0,0,0,0,0,0,1,2530,100,35,1,1,.42857143,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,-53.244473,0,
-7.33763515741e+18,78132932,0,0,0,0,0,0,0,0,1,0,4200,100,20,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,-77.182724,0,
1.53217490759e+18,3594047,0,0,1,0,0,1,0,0,0,0,380,100,45,1,1,.14285715,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,1,-11.776399,0,
2.09140039798e+18,42125852,0,1,0,0,0,0,0,1,0,0,760,100,29,1,1,.14285715,0,1,1,0,1,0,1,0,1,1,0,1,1,0,0,0,-53.292049,0,
-8.54678362188e+18,42123807,0,0,1,0,0,0,0,1,0,0,910,100,53,1,1,.14285715,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,-48.266785,0,
1.59001113729e+18,5520275,0,0,0,0,1,0,1,0,0,0,2910,50,62,1,2,.85714287,1,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,-161.78918,0,
-1.93436078224e+18,42124318,1,0,0,0,0,0,0,1,0,0,450,100,35,1,1,.2857143,1,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,,1,0
-9.10526482925e+16,5520267,0,0,0,0,1,0,1,0,0,0,2500,70,50,1,1,0,1,1,1,0,1,0,1,1,1,0,0,1,1,1,1,1,-118.93478,0,
-8.13072188692e+18,42126068,0,0,0,1,0,0,0,1,0,0,3910,95,43,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,1,0,-21.448875,0,
-9.53487374566e+17,80117483,0,0,0,0,1,0,0,0,0,1,3120,100,33,1,1,.14285715,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,-107.79021,0,
-7.41691850659e+18,78132936,0,0,0,0,0,0,0,0,1,0,1170,80,45,1,2,0,1,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,-73.344193,0,
-2.87729634807e+18,10463450,0,0,0,1,0,0,0,0,0,0,1570,100,69,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,1
-1.59977554377e+18,10463846,0,0,0,1,0,0,0,0,0,0,1260,100,54,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,-39.983196,0,
6.75832085504e+17,10463933,0,0,0,0,1,0,0,0,0,0,1570,100,55,2,2,0,1,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,-127.17285,0,
-8.30565069958e+18,5514337,0,1,0,0,0,0,1,0,0,0,5480,50,65,1,1,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,0,0,,1,0
7.69543619751e+18,10463405,0,1,0,0,0,0,0,0,0,0,710,90,28,1,1,.2857143,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,0,-77.404366,0,
7.24657804378e+18,78136432,0,0,0,0,0,0,0,0,1,0,800,100,70,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,-48.774448,0,
8.16004369083e+18,42123984,0,1,0,0,0,0,0,1,0,0,1580,100,57,1,1,0,1,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,-50.061287,0,
4.54405298663e+18,10462945,0,0,1,0,0,0,0,0,0,0,580,100,19,1,2,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0,0,0,,1,0
7.72651672796e+18,3591870,0,0,1,0,0,1,0,0,0,0,2150,100,58,1,1,.5714286,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,-195.66475,0,
-4.83548377897e+18,42125650,1,0,0,0,0,0,0,1,0,0,900,100,46,2,2,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,0,,1,1
8.54166689509e+18,80118603,0,1,0,0,0,0,0,0,0,1,3100,100,52,2,1,.5714286,1,1,1,1,0,0,0,1,1,1,0,0,1,1,0,0,-128.77303,0,
-7.31125707912e+18,80116889,0,0,0,1,0,0,0,0,0,1,4300,100,50,1,3,.14285715,1,1,1,1,0,0,1,0,1,0,0,1,1,0,0,1,,1,0
2.87808233086e+18,42124877,0,0,0,0,1,0,0,1,0,0,510,100,44,1,1,.14285715,0,1,0,0,1,0,1,0,1,0,0,0,1,1,1,0,-78.649086,0,
-3.83405176777e+18,80119334,1,0,0,0,0,0,0,0,0,1,1970,90,40,1,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,,1,0
-2.92531447467e+18,42125788,0,0,0,0,1,0,0,1,0,0,1440,100,55,1,1,0,1,1,0,0,1,1,1,0,1,0,0,1,0,1,1,0,-104.83278,0,
3.13125922041e+18,42122481,1,0,0,0,0,0,0,1,0,0,1390,100,59,1,2,0,1,1,0,0,1,1,1,0,1,1,0,1,0,1,1,0,,1,1
-3.17805075308e+18,42124630,0,0,1,0,0,0,0,1,0,0,1870,100,51,1,2,.42857143,1,1,1,0,0,0,0,0,1,1,0,0,1,0,1,0,,1,0
8.46605111668e+18,80117353,1,0,0,0,0,0,0,0,0,1,510,100,36,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,-2.6110916,0,
3.33633150870e+18,78136399,0,0,0,0,1,0,0,0,1,0,390,100,75,1,1,.42857143,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,-101.88836,0,
3.75459713954e+17,10464022,0,1,0,0,0,0,0,0,0,0,6820,90,28,1,1,.2857143,1,1,0,0,1,0,1,1,1,0,0,1,1,0,1,0,-536.54254,0,
8.29002583549e+18,42124243,0,0,0,0,0,0,0,1,0,0,770,100,28,1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,1,,1,0
-8.94540556633e+18,3594093,0,0,0,1,0,1,0,0,0,0,3280,90,35,1,1,.2857143,1,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,-38.037712,0,
-7.84436117024e+18,78134225,1,0,0,0,0,0,0,0,1,0,1170,50,32,1,2,.42857143,1,1,1,0,0,1,0,1,1,0,0,1,1,0,0,1,,1,1
3.04680752219e+18,78134346,0,0,0,1,0,0,0,0,1,0,230,100,31,1,2,0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,-52.430103,0,
9.12396132378e+18,80117606,0,0,1,0,0,0,0,0,0,1,1340,90,64,1,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-73.533531,0,
-9.07261225358e+18,3595411,0,0,1,0,0,1,0,0,0,0,690,100,33,1,1,0,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,-48.881763,0,
-5.44834681231e+18,10462942,0,0,1,0,0,0,0,0,0,0,950,100,56,1,1,.14285715,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,,1,0
-1.65711902276e+18,78132571,1,0,0,0,0,0,0,0,1,0,3000,100,28,1,4,.14285715,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,-11.596557,0,
6.85837455271e+18,5514405,0,0,0,1,0,0,1,0,0,0,4650,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-284.56189,0,
-5.41967289704e+17,5522730,0,0,0,1,0,0,1,0,0,0,870,80,47,1,1,.42857143,1,1,1,0,0,0,1,1,1,0,0,0,1,1,0,0,-109.24348,0,
-6.68770376450e+18,10463921,0,0,0,1,0,0,0,0,0,0,1170,100,20,1,1,.14285715,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,-75.804512,0,
-4.27261224220e+18,80117023,0,1,0,0,0,0,0,0,0,1,970,100,46,1,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,1,1,1,11.974955,0,
-5.42468505510e+18,5520145,0,0,0,0,1,0,1,0,0,0,660,100,55,1,1,.14285715,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1,-139.85876,0,
-5.92654701299e+18,42124949,1,0,0,0,0,0,0,1,0,0,1110,100,57,1,1,.14285715,1,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,-85.463158,0,
6.85837455271e+18,5514410,0,0,0,1,0,0,1,0,0,0,2770,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-127.43281,0,
-1.62533288434e+18,3591879,0,0,1,0,0,1,0,0,0,0,3540,100,43,2,1,.5714286,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,-181.53433,0,
-5.09212607791e+18,80118937,0,0,1,0,0,0,0,0,0,1,250,100,18,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
7.54438548994e+18,3586632,0,0,1,0,0,1,0,0,0,0,1420,100,26,2,3,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,0,1,-69.848015,0,
7.23814044506e+18,80117101,0,0,0,0,1,0,0,0,0,1,3940,100,32,1,1,0,1,1,1,1,1,1,1,0,1,0,0,1,0,1,1,1,,1,0
2.49677893933e+18,5520272,0,0,0,0,1,0,1,0,0,0,4560,100,72,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,1,0,-286.24722,0,
3.16844971632e+18,10462051,0,0,0,1,0,0,0,0,0,0,690,100,42,1,1,.14285715,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,-28.281883,0,
-4.65204260322e+18,3591976,1,0,0,0,0,1,0,0,0,0,1280,100,28,1,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,,1,1
6.31906545265e+18,78132703,0,0,0,0,1,0,0,0,1,0,1130,100,26,1,2,.42857143,1,1,1,0,1,1,1,0,1,0,0,1,1,1,1,1,-127.82065,0,
1.24327368734e+18,3595240,0,1,0,0,0,1,0,0,0,0,6220,100,41,1,2,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,-259.18155,0,
4.61814164230e+18,5520252,0,0,0,1,0,0,1,0,0,0,290,100,24,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,1,0,-55.123135,0,
9.08057896276e+18,3595813,0,0,1,0,0,1,0,0,0,0,1570,100,58,2,2,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,-172.45049,0,
7.84531614409e+18,10462949,0,0,1,0,0,0,0,0,0,0,2980,80,25,1,2,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,,1,1
-3.28323157808e+18,42123665,0,0,0,1,0,0,0,1,0,0,1160,100,28,1,3,.2857143,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,-111.6564,0,
7.27322581417e+18,80115949,0,0,1,0,0,0,0,0,0,1,2180,100,33,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,1,0
-3.94352389673e+18,10463955,0,0,0,0,0,0,0,0,0,0,11460,90,49,1,1,0,1,1,1,1,0,1,1,0,1,0,1,1,1,0,1,0,,1,1
-5.43944039721e+18,80117246,0,0,0,1,0,0,0,0,0,1,1400,100,40,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,-11.683874,0,
-6.46026143190e+18,5520277,0,0,0,0,1,0,1,0,0,0,2010,50,70,1,1,.42857143,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,-226.94427,0,
3.98128806574e+18,3595393,0,0,1,0,0,1,0,0,0,0,580,50,30,1,1,.85714287,1,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,-110.63166,0,
-2.40004152271e+18,42125778,0,0,0,0,1,0,0,1,0,0,1900,100,54,1,1,.2857143,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,-220.73373,0,
-8.68819988243e+17,10463857,0,0,0,1,0,0,0,0,0,0,1210,100,55,7,4,.5714286,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,-133.23041,0,
-1.02638225173e+18,80117693,0,0,0,0,0,0,0,0,0,1,2070,100,53,2,2,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,,1,0
3.72504073220e+17,80118628,0,0,1,0,0,0,0,0,0,1,3330,100,50,1,1,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,62.952816,0,
4.33508264626e+18,78134366,0,0,0,0,1,0,0,0,1,0,4900,70,30,1,2,.42857143,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,-374.66327,0,
-3.72825496797e+18,80116982,1,0,0,0,0,0,0,0,0,1,1700,80,50,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,1,1,1,0,-62.692757,0,
5.29071095656e+18,80119111,0,0,0,0,1,0,0,0,0,1,6500,100,52,2,2,.5714286,1,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1,-444.70685,0,
-9.20046646976e+18,42123978,0,1,0,0,0,0,0,1,0,0,3170,100,74,1,2,0,1,1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,22.659283,0,
5.94695689716e+18,5514108,0,0,0,1,0,0,1,0,0,0,290,50,67,1,1,.85714287,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,-132.7509,0,
-6.17654866774e+18,10463314,0,1,0,0,0,0,0,0,0,0,1910,100,54,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,,1,0
3.56365642531e+17,78135098,0,1,0,0,0,0,0,0,1,0,480,100,49,1,1,.14285715,1,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,,1,1
-9.08821747816e+18,80117247,0,0,0,1,0,0,0,0,0,1,1900,100,72,1,1,.14285715,1,1,1,0,0,0,0,1,1,1,0,0,1,1,0,0,-88.994339,0,
6.85837455271e+18,5514414,0,0,0,1,0,0,1,0,0,0,4310,80,35,1,1,.42857143,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-298.61731,0,
3.64821654040e+18,80119141,0,0,0,0,1,0,0,0,0,1,530,100,53,1,1,.5714286,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,-67.820595,0,
-2.36019718546e+18,78134234,1,0,0,0,0,0,0,0,1,0,4400,100,60,1,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,1,,1,1
3.72817044569e+18,78133719,0,0,0,0,1,0,0,0,1,0,1010,100,54,1,2,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,1,0,,1,0
-2.82506773621e+18,5521328,0,0,0,0,1,0,1,0,0,0,1790,50,60,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,-169.31154,0,
-3.30069787948e+17,3592146,0,0,1,0,0,1,0,0,0,0,2170,70,24,1,2,0,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,1,-53.693371,0,
4.49901365029e+18,80116853,0,0,1,0,0,0,0,0,0,1,2680,100,33,1,2,.14285715,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,1,-59.888458,0,
-5.34910489079e+18,5514349,0,1,0,0,0,0,1,0,0,0,1020,100,50,2,3,.42857143,1,1,0,1,0,0,1,0,1,0,0,1,0,1,1,0,,1,0
-2.94453718323e+17,78132705,0,0,0,0,0,0,0,0,1,0,1020,100,25,1,1,.5714286,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,,1,0
-1.42927725048e+18,80118436,0,1,0,0,0,0,0,0,0,1,1240,100,28,1,1,0,1,1,0,1,0,0,0,0,1,1,0,0,1,1,0,1,-18.174864,0,
7.49207290595e+18,42125362,1,0,0,0,0,0,0,1,0,0,1400,100,20,1,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1,1,1,-90.85537,0,
4.33508264626e+18,78134361,0,0,0,0,1,0,0,0,1,0,2240,70,30,1,2,.42857143,1,1,0,0,0,1,0,0,1,1,0,0,1,1,1,1,-181.84419,0,
-5.18030477304e+18,78134435,1,0,0,0,0,0,0,0,1,0,2010,75,18,1,1,.14285715,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,-45.094097,0,
-8.57673191690e+17,5514569,0,0,1,0,0,0,1,0,0,0,1730,100,52,1,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,0,-104.41051,0,
6.44019125786e+18,78132935,0,0,0,0,0,0,0,0,1,0,800,100,21,1,2,0,1,1,0,1,1,1,1,0,1,0,1,0,1,1,1,1,-32.008171,0,
-8.35165713352e+17,5524602,0,0,0,0,0,0,1,0,0,0,400,100,57,2,2,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,,1,1
