def_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.16531673,1,1,3594129,1,-0.20512447419717852,0.0014493446309604176
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.010929536,1,1,3594128,1,-0.17179044032299953,0.0037305533325831396
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.51908755,1,0,5524106,0,-0.24185990680165878,0.0024653194221984894
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.42857143,-0.57759792,1,0,42124562,0,-0.15105709275609558,0.0030177647618314573
1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46,0.42857143,-0.80230969,1,0,78134221,0,-0.058187794429695676,0.012373778756576265
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.42857143,-0.65370989,1,1,5521223,0,-0.14463532189370823,0.006813678008585951
1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.10252652,1,1,42124902,0,-0.19400084451388153,0.0026045194750785447
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.12320401,0,1,42124249,0,-0.14374328460172983,0.0031323250877625906
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.34091994,0,1,42124250,0,-0.0716229738286253,0.006274481799457124
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591787,1,-0.2529555508116394,0.006532017637988162
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.47070625,0,1,3591786,1,-0.25539850901773026,0.0059978439920870125
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591788,1,-0.2529555508116394,0.006532017637988162
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.04952905,0,0,80116886,0,-0.15914468672171397,0.002535684884377977
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.46422607,0,1,10463861,0,-0.04051943735344606,0.004818119080740983
1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.12326135,1,1,3592151,1,-0.16448537500255586,0.0027554618394925855
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.31390023,1,1,3594441,0,-0.2083226949624398,0.001480727849366024
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.36222419,0,1,42124102,0,-0.045592405367303676,0.004440957952794303
1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.2857143,-0.66236812,0,1,80117604,1,-0.15502363315295553,0.003535052084673134
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5.5131617,0,1,42123733,0,-0.28707754428027227,0.005904794549025079
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.61973745,0,1,10463269,0,-0.10314155458387199,0.006499484784259055
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.38071722,0,1,10462609,0,0.001360872090169257,0.0016937315344107942
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.49532834,0,1,10463268,0,-0.042498866708777186,0.005463766894022213
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.54025388,0,1,10463270,0,-0.04589260885109552,0.005249308989217757
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.36689398,0,1,10462608,0,-0.0044284999316889,0.0015753762853135942
0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.67157459,0,1,80119128,1,-0.14591178589002907,0.004734798569703563
0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25,0.2857143,-0.46364045,1,1,10462090,0,-0.023987846278016062,0.007836517814748251
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.42495668,1,1,80117230,1,-0.2065289359586116,0.008054018707209346
1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.63921684,1,1,80117229,1,-0.2519563632238192,0.0043143804409239254
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.30871469,0,0,42124010,0,-0.12065653570321971,0.0041047676100235365
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.2395985,0,0,42124009,0,-0.15336584896291647,0.003997434250414146
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.47804931,0,0,42124011,0,-0.10810709667540533,0.004078574310851243
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.45040283,0,0,42124012,0,-0.09994916437242142,0.0032121330928536647
1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.37783089,0,0,42124013,0,-0.08130577899607368,0.0056438156127507294
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.58863521,1,0,80119076,0,-0.1552630045095195,0.00900174388039375
1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,0.36055124,0,1,5521205,0,-0.21503102508695612,0.004355533196838188
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6.9277482,1,0,3594273,0,-0.268172242828071,0.007239448334174106
1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0.14285715,0.54891145,1,1,10463307,0,-0.17015247980639905,0.00939749163093013
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.42857143,-0.48091948,1,1,42124075,0,-0.12199862212697547,0.006603471264658009
0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0.42857143,0.20678639,0,1,42124735,0,-0.2607015825971249,0.0014156311779557386
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.5811379,1,0,78135121,0,-0.10918097970425744,0.005470462815562526
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,-0.1601149,1,0,78135134,0,-0.13496453761342384,0.002664730955087052
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2119514,0,1,5524173,0,-0.20090593072164858,0.0057233252191327645
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2430537,0,1,5524172,0,-0.20082612063765584,0.005257953830253564
1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57,0,-0.23384787,1,1,78133686,1,-0.06361338081136031,0.004489842603982036
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.5297754,0,0,5524505,0,-0.21122416463473948,0.0056102790808371964
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.51203799,1,1,3591950,1,-0.028417707491186543,0.0010085197738994944
1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.9963096,1,1,3595302,0,-0.27664443843536,0.007134259540087188
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.093885154,1,1,10462871,0,-0.2067914424680192,0.0016273463063345914
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.099502146,1,1,80117944,0,-0.07483637935549305,0.0040757249140368655
0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.078335859,1,0,3594248,0,-0.17720814165834842,0.008032243624030462
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,-0.010929536,1,0,3586650,0,-0.13032722228264362,0.0061734174061218745
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0.71428573,-0.50108492,1,0,80118429,1,-0.1129334557038568,0.0020602623499397493
1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,-0.18252216,1,1,80117543,1,-0.1354768813797662,0.001168808930690577
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.44170779,1,1,78133451,0,-0.007196098959138718,0.005619637361832475
0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.43657961,1,0,80118493,0,-0.07950279028325882,0.0018629592783244117
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.20447101,1,1,80118097,0,-0.14849314249871018,0.007183215971599849
0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0.42857143,0.45501894,1,1,10462074,0,-0.2503172306606095,0.0010541584316143197
1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1.1530923,1,0,5514337,0,-0.3111853870430721,0.0020163815624205063
0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-0.33803356,1,1,78132622,0,-0.03139730357593619,0.0033588165728741064
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,0.29950756,0,1,78134609,0,-0.19504737632298907,0.0020461910371326057
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.15665913,0,1,78134608,0,-0.20461847873960315,0.0017642857885357762
0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.85714287,-0.54025388,1,1,3594442,0,-0.13760229334509524,0.0052143949889550175
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,1,-0.27357095,1,1,78133282,0,-0.1065116012808,0.008611816158713412
0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,-0.19351797,0,1,10463843,0,-0.12888898093692594,0.006200816209823828
1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53,0.14285715,0.12326135,1,1,10462501,1,-0.20556711171495898,0.006028422076390155
0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,-0.19467302,1,1,3595857,0,-0.003619853074616473,0.010631322403479098
0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,19,0,-0.50915158,0,1,78133259,1,-0.010225104321039962,0.007629370065702365
1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.016643357,0,1,80116772,1,-0.13943147817921198,0.005566202546234539
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.2857143,-0.52067995,1,0,42125804,0,-0.1458934600247479,0.010210687424031814
0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.56957275,1,1,5522846,0,-0.09564985148670713,0.0022499742245964097
0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,41,0.14285715,-0.52062911,0,1,78134833,0,-0.049970148144791095,0.005270024307073304
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.12655936,0,1,78132969,0,-0.1292063469237264,0.0015991199438651436
1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,1.1928897,1,1,10463579,1,-0.2730343060204599,0.004180587103975794
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.53267241,0,0,42125774,0,-0.10488919169630896,0.004351514598581925
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.49811432,0,0,42125772,0,-0.10313200547025193,0.002288609259903429
1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2857143,-0.62664908,1,1,42126569,1,-0.22055282793920264,0.00888465663209995
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0.42857143,-0.30121744,1,1,78133583,0,-0.18726121231521067,0.006330943126641255
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.20792682,1,0,42123714,0,-0.20439312788694483,0.0032258058581862963
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.14917806,1,0,42123713,0,-0.21154035240118102,0.003374295602812234
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.46998265,1,1,42123758,0,-0.0749844893802313,9.403124233521368e-4
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131766,1,-0.08861216658756746,0.004627545432743709
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.32542431,0,1,78133138,1,-0.030639601141420603,0.009181699591187144
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.30468944,0,1,78133137,1,-0.03774293992228265,0.009821025898724762
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.17393814,0,1,78131768,1,-0.10560802345378872,0.0030749281638357434
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131767,1,-0.08861216658756746,0.004627545432743709
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.71245867,1,1,5521218,0,-0.1004335901720683,0.004727875719038001
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.072579324,1,1,42125110,1,-0.2517256066267575,0.003727282932286931
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.26954573,1,1,42125109,1,-0.20127659101625667,0.004878990839527713
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.2108117,1,1,42125108,1,-0.2819952970396833,0.004413461530247824
1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.16587149,1,1,42125107,1,-0.25999126775464687,0.002617386378842293
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.26840538,0,0,80116850,1,-0.16497005891992692,0.0020682833064257023
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.44810739,0,0,80116849,1,-0.16544889652094888,0.0023926544586893943
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0.2857143,1.2567666,0,1,10462896,0,-0.31443331563688043,0.007653490324829407
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.31384289,1,1,3591733,0,-0.12634192853739912,0.0036392016838738576
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.11686179,1,1,3591734,0,-0.13033231962790123,0.003389139429227609
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0.59157896,1,1,3591735,0,-0.1632616741955998,0.007083665008550115
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4.5432405,0,1,42125652,0,-0.24576849170892195,0.009392603769579911
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.16645712,1,1,42123846,1,-0.1935815978961866,0.0032901093481743247
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.080061913,1,1,42123847,1,-0.20385909724767864,0.002515132679022199
1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,-0.21540785,1,1,78133753,0,-0.1730386647276463,0.003600946187873368
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,0.13767026,1,1,3591920,1,-0.1426060637965431,0.0034735451658518364
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.14285715,1.9381466,1,1,3595480,1,-0.08659009164938106,0.02085162605728532
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.20849626,0,1,3594491,0,-0.1579731048465136,0.007610013445568034
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.1530923,0,1,3594490,0,-0.3010708748174822,0.002421608562472925
1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.0252273,0,1,3594489,0,-0.28831787778648243,0.0027214158784420344
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-0.39510992,1,0,42122499,0,-0.06340934115930642,0.004489712804911751
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.13429861,1,0,78136206,0,-0.11101830325571148,0.003624821000573601
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.15848926,1,0,78136207,0,-0.11652830269995533,0.003939249019528271
1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.68021595,0,1,42126068,1,-0.20303664196147794,0.004995561528735962
0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0.5052644,0,1,10463369,0,-0.2512674705965091,0.003618747717651996
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.56731468,1,0,5521165,0,-0.12007619059065747,0.007978916166088493
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.14285715,-0.45731446,1,1,5520287,1,-0.08237479948857297,0.006235034137104756
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,-0.0046035652,1,0,3591978,0,-0.2117322030200093,0.006889518036075093
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.62148345,1,1,80118433,1,-0.2286549444396369,0.006330086574460771
1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.58692533,1,1,80118432,1,-0.22438423088505566,0.005270252577560151
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.2849824,0,1,78134186,1,-0.14919124772942266,0.01048230185971978
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.085816883,0,1,78134188,1,-0.05554497291352002,0.008319965775511454
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.38647228,0,1,78134187,1,-0.06652785590666446,0.00784658414180908
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.15960291,0,1,78133609,0,-0.08356044303063428,0.0028254221605146196
0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.15320331,0,1,3592301,0,-0.0698662053460036,0.0051626700168767685
0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,0.20044424,1,1,3595982,0,-0.1818415920400466,0.0012452726341024031
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.0046035652,1,0,78133803,0,-0.08603664612237592,0.005367124559706734
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.026498733,1,0,78133805,0,-0.07917831443835267,0.0054104815520358285
1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.22923109,1,0,78133804,0,-0.10076672507847328,0.008515808055036739
1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,0.71428573,-0.55812442,0,1,80117070,1,-0.11951056166597941,0.006066189145585444
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.74356091,1,1,78134245,0,-0.09479651752786823,0.0032993747822707828
0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,-0.31158489,1,1,5520265,1,0.05020814166465797,0.004885279194754399
0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,-0.6986354,1,1,5520101,1,-0.10520634275419496,0.007882769070239581
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.24592453,1,1,78134292,1,-0.11522948933526748,0.0027500777006832793
0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.096200489,1,1,78134291,1,-0.0988769019211741,0.005541001596079036
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,0.39805362,1,1,5514290,1,-0.19492035406881356,0.004884110075711055
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,-0.45553103,1,1,5514291,1,-0.012674969295786249,0.006763533832537303
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,-0.49008912,1,1,5514288,1,-0.024558708019635094,0.0076105055199807165
1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,0.13886797,1,1,5514289,1,-0.1647321708824839,0.004589428384032929
1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,-0.42721829,1,1,10463390,1,-0.03468490340496677,0.004567550518927227
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,-0.71591449,0,1,10463845,1,-0.11062198767320061,0.00855513614021059
0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,-0.3605518,0,1,10462432,0,-0.04955069594629688,0.001462914899018848
1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.27704296,1,1,3594123,1,-0.09467250279878592,0.0037173967570050025
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.2269356,1,1,5514524,0,-0.17019760963415287,0.005128112203310931
0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,37,0,-0.66753316,1,1,42125874,1,-0.0673198763053689,0.007357687929453927
1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,40,0.14285715,-0.76775157,1,0,78133125,1,-0.10148249342824638,0.0038998704389999594
1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.14917806,0,0,78136131,0,-0.11518734679117994,0.003482595302356084
1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,-0.34961498,1,0,42126562,1,-0.08370836794628748,0.0040485006782611625
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.14285715,-0.26200578,1,1,42125564,0,-0.10596482858696465,0.0025345978847908725
1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.51826352,1,0,80117967,0,-0.09797926900431073,0.002016439732404849
1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,0.14285715,-0.28393841,0,1,78135116,0,-0.10001838552809189,0.005179897547817606
1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25,0.5714286,0.41009346,1,0,3594818,0,-0.11490663775651393,0.004692684357828786
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,0,-0.29834726,1,1,78134399,0,0.02253177095618877,0.007578881095886794
1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.5101577,0,1,3594455,1,-0.08574828628661954,0.0032636116454553827
1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,38,0,0.83861381,1,1,10462870,0,-0.2439330306001865,0.005530730789881736
0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.43601018,0,0,78134462,0,-0.0814482855369364,0.0019334323215412653
1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,-0.82128441,0,0,5520235,1,-0.10809716232827705,0.0030248846181876914
1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,2.6667364,1,0,42123923,0,-0.28882710321873384,0.004138384267289977
