sum_porcp_c,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
0,1,33,1,1206.2034,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78134584,0,0.5383182735871829,0.7454561928980037,-0.028694281023091715,0.01119386804824346,-0.13632871845835312,0.012960482283172866
0,1,30,1,1673.4993,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80119061,0,0.5829639600377946,0.5920264126144366,0.007611918390972142,0.010973740790510753,-0.06457718876798077,0.013684411488446376
0.47646049,1,30,1,5276.3042,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117159,0,0.7383460438839264,0.5357222916905386,0.14983117843411692,0.005426884067051532,0.13862859354975854,0.005785328318933588
0.46872726,1,30,1,1558.0839,1,0.2857143,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,78134802,0,0.5421698300536245,0.6428705862891083,0.006589872483917213,0.005632066877488117,-0.13684011434956533,0.006283654550644547
1.2240605,0,35,1,1073.4158,0,0.71428573,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133988,1,0.5580902573846117,0.5569850715588495,0.11507542078568897,0.006720274867855328,0.059667472602001045,0.002914524930907972
0,1,21,1,1206.2034,1,0.14285715,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117899,1,0.508223390684233,0.4447213964162567,0.058627892383166506,0.013436369566133869,0.09267616874298838,0.010197080072284464
0,1,30,1,8903.0449,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118454,0,0.5886737935372927,0.5706526517242977,0.125925650481808,0.006256484699689699,0.08821285997758707,0.0036533481902358833
1.1562856,1,71,1,1434.1542,0,0.71428573,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594226,1,1.0165460828654747,0.686568443367718,0.1583986099588163,0.013266737172966286,0.0857739328140007,0.0034686391172882016
0,0,40,1,4620.5269,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463412,1,0.7386983730629061,0.5523782231805113,0.12888436373399645,0.005660913348678145,0.06136018154605163,0.007532419103434464
0.83376729,1,42,0,6964.2422,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118456,0,0.7700722235162932,0.6172750767565173,0.1515989118445864,0.00326730055329606,0.08207210059880436,0.009912083577957713
0,1,27,1,663.22467,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134673,0,0.5855797820317004,0.485366211064725,0.11018070616103233,0.01304585319581554,0.05159424937724353,0.0025226273277599055
0.47389024,1,27,1,1286.1763,1,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595377,0,0.5536550045795716,0.6203374910476757,0.023826547328272354,0.002527872778396276,-0.03276730093989848,0.0047726751568527214
0,1,62,1,8535.1699,0,0.14285715,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462566,0,0.9182256754367221,0.6851609539356303,0.24465263108934268,0.0017963383221120239,0.12814481963853583,0.00227700838838362
1.2369394,1,30,1,1149.7053,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132578,0,0.5905912251774502,0.5266556145134139,0.12585155657022917,0.007222494196899264,0.007899331263878599,0.004561587659806413
1.1725564,1,30,1,12409.882,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132575,0,0.6455965503278519,0.6183581173763312,0.09933143661875099,0.0049451661294024375,-0.01821826290393999,0.01048052385210402
1.1565499,1,28,1,3173.5354,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522689,1,0.542047627196057,0.5033499896078407,0.0989373354281587,0.009097332286296375,0.08799480172006391,0.003291458474248615
1.208613,1,46,1,8743.0986,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514518,0,0.8622331062334598,0.5880102704616964,0.2472579418649233,0.0023444545684279563,0.14793562364605198,0.0019011732579287334
1.2742333,1,45,1,873.77081,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119439,1,0.7493959187321302,0.4911431865549375,0.1931784825954708,0.007481998394977648,0.08243052083822809,0.0031632404127249773
1.2292186,0,30,0,4305.958,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594107,1,0.7044521166086631,0.7608553186535434,0.04690428815952188,0.004741392403690458,-0.02434550262833224,0.0025953489738379607
1.23694,1,35,1,2793.1191,1,0.2857143,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131749,0,0.6118260810805349,0.551027833495931,0.11170228746146146,0.0052337502119095235,0.03453111951034746,0.006073978999786916
1.2395183,1,47,1,4357.1338,0,0.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595374,0,0.7686630229393585,0.6439448869197216,0.13246820261317216,0.003229665557064535,0.05203031287833532,0.005866702805081261
0.27316546,0,40,1,2617.179,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133927,1,0.6689739430467838,0.6032136410385852,0.07388822192008039,0.00411096278499119,-0.009959217673337493,0.002022739304338205
1.229216,1,50,1,10022.664,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124918,1,0.9859219374853916,0.607975377083562,0.29552904926759443,0.0063762887946148756,0.1343337414960429,0.002347279044297262
1.2292176,1,50,1,10758.415,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124919,1,0.9945775014672892,0.6098326195926985,0.2979017127651121,0.0058667274584957,0.14003637619900666,0.0025786585535338864
1.2292165,1,50,1,9702.7734,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124917,1,0.98119396120456015,0.6071530909712151,0.29415709040392635,0.005133554046404488,0.12451278857646095,0.0026970743353040287
0,1,34,1,1521.4956,1,0.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592035,0,0.5644874375441571,0.6435073247582181,-0.019288818345987523,0.0059250808098246935,0.004041462609031826,0.00404715164469762
0,0,71,1,2581.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524255,1,0.8920672746129333,0.6230858145882302,0.1296409495901238,0.006867244313177888,0.059751599589213056,0.004354366184736259
0,0,29,0,2245.8503,0,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463583,1,0.6038938043649523,0.6157253901532351,0.03282782983134326,0.013818043422789172,-0.04823130401903853,0.0031079448970110527
1.2753185,1,52,1,10790.404,0,0.5714286,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80119111,1,0.8800590854799553,0.6655137585381989,0.23066348948636703,0.0048360765871988155,0.04667529749485538,0.006514672908833329
0,0,39,1,3525.416,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462424,1,0.6606629793249031,0.5177073966338182,0.08994670364156426,0.004220555996706637,0.06321677374280214,0.005207770663654703
0.46873638,1,24,0,8894.7607,1,0.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134894,0,0.45887035896473255,0.73076530522651,-0.12636234125761472,0.01917146640896952,-0.09813306854525015,0.006829260386293018
1.1847333,1,28,1,1174.2142,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119489,1,0.6036703945728392,0.4488672551453037,0.1632334908246651,0.00569385931421814,0.07740630450903527,0.001816192285389674
0,1,49,1,3378.0051,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10463499,0,0.775093970430234,0.752278327423407,0.09382081790704429,0.009397576264931757,-0.01020151572434624,0.0038760888537485586
1.0798414,1,29,1,3605.3887,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134414,1,0.7812204300045716,0.6405289258996552,0.08360770786899548,0.005384451787127524,0.03384825692781999,0.006665240197855996
1.0798382,1,29,1,4840.4238,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134415,1,0.7899088911898965,0.7343283241687267,0.05159872742322177,0.011825418386314753,-0.0768200902550113,0.012453524182387876
1.0798383,1,29,1,3065.0269,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134416,1,0.7754707927380425,0.6108366220558993,0.12349944525904023,0.012915066773737442,0.015165936316686087,0.005574101357176493
1.0798393,1,29,1,9731.3086,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134413,1,0.7735825248829163,0.7248224813411184,0.08475251783312944,0.008190696535660083,-0.057005514614563976,0.0044800517102361334
1.179775,1,43,1,1254.1871,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123933,0,0.7043751950181353,0.6545246609437907,0.09541842799145303,0.0057698877556525375,0.08745610830197297,0.004599250424655539
1.2240611,0,23,1,1177.6676,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463088,1,0.5557541177398501,0.4740111107367644,0.053329252935760366,0.012905607289562807,0.06792248298993483,0.0034942136253506163
1.0376648,0,38,1,2837.6494,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594112,1,0.623397492848692,0.684376715054577,0.037368283237495026,0.0021127022398175696,0.016280960101040225,0.005065178632289842
1.2192699,1,64,1,1401.5916,0,0.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514137,1,0.9009497649042395,0.67177191896378885,0.05014977255048909,0.0030837306140949344,0.040998231982905566,0.00749146782189057
0,1,35,1,2201.3201,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521222,0,0.5614781416187262,0.6024007243738466,-0.01722362583567468,0.010697968573586935,-0.03349447165186698,0.0029699745698473935
0,1,40,0,3829.5808,1,0.71428573,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463247,0,0.6636712832483901,0.6043970050413142,0.05005560705018305,0.005953828857199907,0.03158666954232576,0.0021093631908907008
0,1,25,1,3069.0537,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136135,1,0.45105268976274054,0.614805200074027,-0.019108764230416835,0.012488222983627761,0.011912804758435544,0.003841892194756751
1.1596721,1,72,1,1369.6024,1,0.2857143,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463071,1,0.9635434695181743,0.7154644857528047,0.11014502322405018,0.004736511216513285,0.06517308153776845,0.005950403109013142
1.1610076,1,52,1,2505.2168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124927,1,0.7722765601399927,0.6687380009058742,0.10876256208488094,0.007467488051692994,0.059720368288300366,0.0020342573690092366
1.1622562,1,47,1,4469.0957,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124618,0,0.7656466637131,0.5175465163018409,0.1909758158113405,0.0027305571598955822,0.14105358189143627,0.004192810607644003
1.1622581,1,47,1,1462.1165,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124616,0,0.6440156994390878,0.5407591056347193,0.08373760217200495,0.0050599727588580045,0.11963674565014666,0.007432310009949234
1.16225,1,47,1,2085.9048,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124617,0,0.6660318884221933,0.6062927914579007,0.0593162263805122,0.007181398848800305,0.05948509284974658,0.0040104941599217216
1.1622541,1,47,1,4884.9541,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124619,0,0.7831539777706752,0.5033234300049043,0.2173373271479641,0.0036530443071554597,0.17279141666568595,0.00592978493927879
0.47388592,1,47,1,8947.5752,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124614,0,0.8677691017962366,0.5096569103204573,0.2729137836296428,0.003817719802569751,0.1638032022675497,0.0038340809354184746
1.133924,1,63,1,4501.0781,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594051,1,0.8637888570028729,0.8052994781446786,0.14056504048226426,0.007121324426266595,0.038946098325126945,0.006283543821888053
1.2369434,1,63,1,8768.4434,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594052,1,0.9157527173789278,0.7505944980895966,0.23562225760970473,0.003692630232571464,0.08788474439075612,0.006433276315675499
1.2343651,1,42,1,1298.7111,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462909,0,0.6764323407436132,0.6598507826183392,0.03298780029241292,0.001019594890080639,0.0639912471912857,0.0065032182705418145
0,1,18,1,2841.1028,1,0.71428573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125614,0,0.568545323558572,0.5651086065715673,-0.08715927473582886,0.01675721609388466,-0.030458722054634017,0.0049536177823316825
1.1646007,1,49,0,4497.625,0,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520171,0,0.7996331782494356,0.5698877394529431,0.1629316850028838,0.0014264540483881175,0.10245639983934414,0.004548464087104993
1.1646008,1,49,0,4257.7065,0,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520172,0,0.785985872789216,0.5683175073264609,0.15038726659738447,0.002865847244579549,0.10034738961712089,0.004517887875031695
0,1,24,0,7331.5513,0,0.71428573,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462967,0,0.4822774529496646,0.5941304020748236,-0.06674792255989981,0.016852748137114498,0.0450170726716256,0.006460900673061198
1.2460897,1,76,0,5684.6826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125642,1,1.0159080477603641,0.7130237924190055,0.21478025547741866,0.005724808870987782,0.08273240959160275,0.0014659752966567846
1.0206,1,40,0,1993.3906,0,0.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,80118311,0,0.6749384418148957,0.5648549694358033,0.043974139617988656,0.004966268160232487,0.029756734955874924,0.004373266764208333
1.2266428,1,40,1,1737.4775,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522826,0,0.6966397646245165,0.5791385129654958,0.09310380659393887,0.004361306663487866,0.03965728479340104,0.0037877862862843482
0.51238269,1,32,1,3756.8203,1,0.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124730,0,0.660570888364396,0.5218752473912501,0.11970147838896915,0.008872950605169686,0.08132017046378376,0.006181837640447945
1.2731667,1,47,1,934.29572,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125413,1,0.7515608620492595,0.5126403652701635,0.21118298513628647,0.011290804555135361,0.11838762849797756,0.0018057631482291093
1.2060375,1,60,0,4232.6304,1,0.5714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594406,0,0.888858319283754,0.6923625749738832,0.1689188400187813,0.0035187005893773738,0.07310680172462035,0.002485722261082578
0.48365715,1,48,1,2633.1733,0,0.85714287,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117317,1,0.6743878471116364,0.5613950867086095,0.09324580080016803,0.011180991166043713,0.06948835237793259,0.005758845609445152
1.0849905,1,52,1,3752.7932,0,0.71428573,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80118842,0,0.724880698536227,0.5826346378215215,0.12312787769433675,0.004607401586908196,0.1324749372916625,0.007192959122547116
0,0,30,0,3013.5898,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462044,1,0.6721503598881814,0.5244690414067402,0.1077708612737719,0.0037018717169913875,0.058042224621187674,0.008159030513319142
0,1,21,0,5545.022,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119267,1,0.4744229029122558,0.6340254351203998,-0.14683121956045936,0.025070690562681616,-0.012529169724006143,0.016388350481059112
1.4750316,1,50,0,3104.958,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116881,0,0.7329182688209772,0.6044871745124918,0.1324313484252704,0.002522938604884127,0.0932501546355697,0.0016594126212617047
1.4750363,1,50,0,3600.7896,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116882,0,0.727314749591364,0.6197831987510586,0.12419150249936838,0.0021886494948770555,0.09672792277972223,0.0022547857144076117
0.51606059,0,36,1,921.75452,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134308,1,0.5886212477564424,0.5436060056928397,0.09943576832054374,0.005364249850260691,0.03569439454903763,0.0052788503847409
1.2068034,0,34,1,2422.0586,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133427,1,0.6551443799471067,0.7874413728930396,-0.01996359086689846,0.006373927865575157,-0.1647809076025465,0.009696799200737717
0.16226088,1,34,1,710.3717,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133681,1,0.5681021733337669,0.6128778363826309,0.04961086692031262,0.007472926712478886,0.038402618224874514,0.004649790367423302
1.1880075,0,34,1,2577.9739,1,0.71428573,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,78135044,1,0.6284540418755374,0.6749129847925419,0.04010716200825251,0.0028500442654477674,0.022968198734536222,0.0028672510086631344
1.0051506,1,45,0,18176.709,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463968,1,0.8545577675028047,0.6469364812041274,0.20031126411640177,0.004955321446573516,0.0884560902616096,0.004616982842873138
1.1781452,1,51,1,2729.9775,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462932,0,0.7466182675548692,0.6043176860624864,0.10996697866222131,0.0030187105073895045,0.09420968853822086,0.0026577673393096985
1.0824152,1,51,1,3320.9399,1,0.2857143,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10462679,0,0.8191974314912114,0.760537430232746,0.1120924503221188,0.010970922121431236,-0.008490415412458223,0.008447152450786186
0.39922482,1,51,1,2809.9504,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462931,0,0.7581043547868493,0.6053591300397589,0.12480938672496321,0.004789724804562972,0.11491635399008705,0.0037585814447473787
0.10044248,1,51,1,4361.4238,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462930,0,0.7964827744902947,0.6325811494758079,0.12360586377038081,0.0011039982613451032,0.06863626364489898,0.001859247109775486
0,0,33,1,1385.597,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78132551,1,0.5189890762772632,0.7045953885655954,-0.05311382169081149,0.004259129876261599,-0.17040760540809427,0.00501150165538884
1.2395244,0,44,0,1286.1763,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118662,1,0.6586856526235813,0.5676888205644137,0.06374211892180065,0.0025662745622025817,0.08112208638782689,0.0020096002622422508
1.0412068,1,37,1,3176.9888,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134950,0,0.6300866817933312,0.6093774800458543,0.08880734435093703,0.007641867239533091,0.03388527552771302,0.013178743899102669
0,1,26,1,2565.7417,1,0.2857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522604,1,0.56082790783957015,0.5233563572660727,0.04111604101034098,0.00990563847046157,0.04625260094612506,0.004200922862479443
1.4713031,0,32,1,1977.3961,1,0.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133139,1,0.6338382966827303,0.6969802580318563,-0.024510522884885973,0.007186371277134237,-0.049103592000959664,0.003768735739333196
1.2189188,1,52,1,2533.7527,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80117100,0,0.7086818227453313,0.6493218192176673,0.0370503609277319,0.009110143604298251,-0.04362446212340045,0.007076023066004686
1.2369429,1,51,0,4872.4131,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514389,1,0.8269884817111525,0.5991209282798141,0.15156231321681615,0.0021853389024482223,0.13626002761793046,0.0019492599231378297
1.2369443,1,51,0,11318.225,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514390,1,0.8607400288262332,0.6100704739798637,0.21154582442573172,0.005806047864959383,0.13038001868418816,0.006293784524454981
1.1596797,1,51,0,5736.1201,1,0.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514391,1,0.8387848440415993,0.6063041068522116,0.15819858717796034,0.004578810219284425,0.129197171446053,0.0016007022299276861
0,1,33,1,4672.4258,0,0.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134504,0,0.5849646259147011,0.6159722766146305,0.0713002701178847,0.0012101409857487979,0.020897837274246295,0.0054256159619130466
0.48874667,1,42,1,4772.9922,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125033,0,0.7779697610757118,0.562397235176509,0.18171030198615953,0.004790249414048332,0.12529707372278628,0.006523158050553831
0,1,47,1,2921.9172,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522583,1,0.7270605542076047,0.5576568682900274,0.15665560317657198,0.005028742891050494,0.12074656000847278,0.0022285528044615915
1.2343675,0,48,1,3049.0322,1,0.85714287,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594501,1,0.7313873370259782,0.6643451941339058,0.09330941983508283,0.005133536230637469,0.0945110306239366,0.004782887077036465
1.108171,1,35,0,3480.8857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136008,0,0.5642342436987687,0.6281957672868166,0.04112833963327903,0.005934656866044941,0.025044427269009687,0.006358625472165566
1.0386379,0,49,1,1321.6188,0,0.42857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,80117754,1,0.5710346833741272,0.602274868039127,0.025354809258879535,0.004980241872876504,0.06011127102884183,0.004958916966747308
1.2266396,1,48,1,1769.4667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594443,0,0.6605958297182083,0.6906504683417275,9.628102963993094e-4,0.004268459487729456,0.02107915916462085,0.004502080643043086
0.47131228,0,42,0,4533.0737,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523024,1,0.7181494159312892,0.5791809624001665,0.08819570676403912,0.005251602966230696,0.03771066200161853,0.010725962591423591
0,1,54,1,6119.9897,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520180,0,0.9271307761263232,0.7016860872016742,0.18583830412346972,0.00711258893738058,0.11244841587792326,0.005223084860987594
0,1,29,1,2626.5283,1,0.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124177,0,0.5381920534647866,0.4848932979395592,0.10580389113024086,0.0044197155928769145,0.03670433789883122,0.004335758925050089
1.1880093,1,52,0,2054.7522,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5524116,0,0.7084651276306194,0.8098039931366164,-0.02030693262297805,0.0036676664909321977,-0.10247519737643868,0.012642960459318368
1.2433077,1,28,0,535.26813,1,0.71428573,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124635,0,0.5317589081493246,0.4139505942400481,0.14331866865809306,0.004325468024244591,0.1050402045811372,0.004910331813804123
0,1,39,0,574.12439,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131599,1,0.5906555783303684,0.4736798865523413,0.07689539788805855,0.011532332711065733,0.06363392930898888,0.008052304190456229
0,1,28,1,3920.4492,1,0.14285715,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10462897,0,0.7509886831814835,0.6641901895039168,0.056613668631754085,0.011927566504157626,-0.02286944459217373,0.011021853554743853
0,0,28,1,3394.2676,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462027,1,0.6546029751719539,0.5221880761620713,0.08516080138851959,0.006619290668014478,0.07969992267587164,0.0022669466951789376
1.2369453,1,38,0,3961.5593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132576,0,0.6976623640009463,0.7127649502349709,-0.006571545866123474,0.00335262157079572,-0.07474021013613596,0.006312268370398739
0.23951799,0,56,1,5156.8555,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123974,1,0.8325891326667817,0.5663490920106595,0.2086063836410397,0.006955246561190339,0.11785907624417744,0.0019100374906674167
0.23951828,0,56,1,3333.4746,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123975,1,0.7994799109374979,0.5303377838854392,0.21108019406303186,0.003392080150302481,0.1490355118183468,0.008132327145557285
0.23951904,0,56,1,5332.7959,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123973,1,0.8369521285024004,0.57041289704247,0.21234810458261338,0.005924749044597703,0.11610754741865996,0.0011776643578185215
