fc_trans,NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,num_arms,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,rec_cel,dummy_choose_same3,dummy_trabajo9,fee,des_c,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
1e4,570381209058e7,80118019,0,0,0,0,0,1,0,0,0,0,1,0,5750,70,47,1,1,0.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0.066374216191813315,0.001419460102142786,0.40556323135723915
4721.3999,5.7066460840399995e+018,78131596,0,0,0,1,0,0,0,0,0,1,0,0,3630,100,38,1,2,0.14285715,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0.016487866280968117,4.5953983022443707e-4,0.413659402204707
3049.1814,5.7066460840399995e+018,78133784,0,0,0,0,0,1,0,0,0,1,0,0,1130,70,38,2,2,0.5714286,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0.016969480091063447,9.712799635418813e-4,0.4172300170196583
428.57144,570764946443e7,42123797,0,0,1,0,0,0,0,0,1,0,0,0,530,50,29,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.08262863531370818,0.005327533632532289,0.3667199260614029
428.57144,570764946443e7,42123796,0,0,1,0,0,0,0,0,1,0,0,0,740,50,29,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.08887101082262977,0.002449767245909909,0.36817026306773404
428.57144,570764946443e7,42123795,0,0,1,0,0,0,0,0,1,0,0,0,860,50,29,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0.07701622169057058,0.004257455796678574,0.37521692480915914
3348.8787,571612820113e7,5524289,0,0,0,1,0,0,0,1,0,0,0,0,1350,100,62,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0.07243415202002716,0.001150478642719816,0.5623278702926378
1614.85,573409453346e7,42125931,0,0,0,0,0,1,0,0,1,0,0,0,1310,100,49,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,0.025830843633061446,7.35943615670901e-4,0.416909824322156
19513.086,573730384227e7,78133445,1,0,0,0,0,0,0,0,0,1,0,0,4380,90,45,2,2,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0.028587677745849124,6.919823697250002e-4,0.42349910244258876
1365.0701,573730384227e7,78133444,1,0,0,0,0,0,0,0,0,1,0,0,820,90,45,2,2,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,0,1,0.04858457521075565,0.002337693510081329,0.4016486000487479
2142.8572,575293196656e7,5524254,0,0,1,0,0,0,0,1,0,0,0,0,1310,100,42,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,0.044686577271033694,7.176358215622144e-4,0.4804362660812337
5311.7642,577773645174e7,42124596,0,1,0,0,0,0,0,0,1,0,0,0,1830,100,28,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.01725363103468951,8.499203835778842e-4,0.39586572992833863
3517.2371,577773645174e7,42124597,0,1,0,0,0,0,0,0,1,0,0,0,710,100,28,1,1,0.2857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0.022598410280527566,5.021438877076464e-4,0.37165419380425363
4195.3184,577779383384e7,5522634,1,0,0,0,0,0,0,1,0,0,0,0,2370,30,35,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0.019195787837519337,6.034694181583408e-4,0.5190746001538574
2857.1428,578020042967e7,78132785,0,1,0,0,0,0,0,0,0,1,0,0,2970,100,58,1,2,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0.02257974606418419,8.194189460354203e-4,0.4280880811104575
2142.8572,578851727811e7,42123726,0,0,0,0,0,1,0,0,1,0,0,0,1170,100,31,1,1,0.14285715,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0.03152954912793577,3.7009021081922753e-4,0.3865202099349221
4513.6685,580934623974e7,80118833,0,0,0,0,1,0,0,0,0,0,1,0,1600,100,52,1,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0.010176386986961368,0.0012125102541013122,0.5268083357865612
3662.1702,581082593775e7,78133891,0,0,0,1,0,0,0,0,0,1,0,0,2920,100,48,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,1,-0.015371456410649504,7.536429203989174e-4,0.34684293549357764
4499.8101,581591964061e7,42124928,1,0,0,0,0,0,0,0,1,0,0,0,3580,50,79,1,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.08434227697474167,0.00288458188615125,0.506299071574912
2035.36,581591964061e7,42124929,1,0,0,0,0,0,0,0,1,0,0,0,1740,50,79,1,1,0.14285715,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0.11855356059038,0.0047712377349839255,0.5088633158401545
598.62,581913817262e7,78132474,0,0,0,0,1,0,0,0,0,1,0,0,250,100,26,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,-0.0038006606111628954,0.0011941184081081082,0.5428786494355241
1620.1801,582991834943e7,42123722,0,0,0,0,0,1,0,0,1,0,0,0,1120,100,35,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.02842497366396934,9.13663483313582e-4,0.3554237424302842
5476.0586,583962502297e7,10463496,1,0,0,0,0,0,0,0,0,0,0,1,1280,80,44,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,-0.00758194132939273,4.869658739328098e-4,0.3864947218537639
4550.1299,583962502297e7,10463495,1,0,0,0,0,0,0,0,0,0,0,1,770,80,44,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,-0.005120658939530782,4.7618540703132017e-4,0.3798851130693618
3345.4229,584635686809e7,5524009,0,0,0,0,1,0,0,1,0,0,0,0,760,100,58,1,0,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0.0652431844834939,5.95570213404973e-4,0.38269135925418957
1315.7086,584635686809e7,5524010,0,0,0,0,1,0,0,1,0,0,0,0,250,100,58,1,0,0.14285715,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0.034579236710057006,0.0013250991718074979,0.4726127900922978
714.28571,585150697577e7,42124997,1,0,0,0,0,0,0,0,1,0,0,0,880,100,21,1,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,1,0,0.015038705902498221,0.001880652503300208,0.41711915621950946
4235.5083,588073195822e7,10463826,0,1,0,0,0,0,0,0,0,0,0,1,1870,100,45,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,0,1,0,-0.01867810645747067,0.001704668225544514,0.36255314822646023
2074.51,5.8923373577200005e+018,78133517,0,0,0,0,1,0,0,0,0,1,0,0,1680,100,47,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,0,1,1,0.019579581681104925,0.001279872986899415,0.5566973879604545
8571.4287,5.9023968514800005e+018,78132588,0,1,0,0,0,0,0,0,0,1,0,0,4170,100,63,1,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.031191034638045713,0.0024500401571590992,0.41466058859833677
7050.1758,590630098931e7,5523034,0,0,0,1,0,0,0,1,0,0,0,0,2450,100,55,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0.043623987904223206,0.001110299397662677,0.5221160161267796
10217.815,5.9167013341199995e+018,10463812,1,0,0,0,0,0,0,0,0,0,0,1,1800,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.00616511959320324,0.0011287381251286603,0.3939585265846592
8442.8574,5.9167013341199995e+018,10463806,1,0,0,0,0,0,0,0,0,0,0,1,1970,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.0026552090955204973,7.635246724006298e-4,0.38211418522437984
3300,5.9167013341199995e+018,10463808,1,0,0,0,0,0,0,0,0,0,0,1,770,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.008375705535022928,9.649761194813992e-4,0.4080651711004649
5485.7144,5.9167013341199995e+018,10463809,1,0,0,0,0,0,0,0,0,0,0,1,1280,100,32,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0.0031472666155747384,6.114229458518023e-4,0.38079015250480275
1434.3385,59309892916e8,42123540,1,0,0,0,0,0,0,0,1,0,0,0,1660,100,70,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.034813469767653885,8.409404231886197e-4,0.44127891654317625
239.62,593453233218e7,10462451,0,0,0,0,1,0,0,0,0,0,0,1,130,100,46,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0.007529178495166217,0.0010261224815998242,0.4615454244147448
2861.3098,5.9349825639600005e+018,10462990,0,0,0,0,1,0,0,0,0,0,0,1,1860,100,21,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,4.854136033036512e-4,0.0010801984331937405,0.4625017082953296
9738.4404,594005700103e7,5514486,1,0,0,0,0,0,0,1,0,0,0,0,7140,90,45,1,1,0.85714287,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,1,0.08055700942791295,0.0014804529442042946,0.4736230871822197
3328.25,594222380241e7,78135155,0,0,0,0,0,1,0,0,0,1,0,0,2550,40,32,2,2,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0.004113705987655903,7.4002539522935e-4,0.39805269194489673
331,5.9447793497999995e+018,42124357,0,1,0,0,0,0,0,0,1,0,0,0,250,80,22,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,-3.429796754508108e-4,0.0035551388182096426,0.4395619258652781
464.50998,5.9469568971599995e+018,5514113,0,0,0,1,0,0,0,1,0,0,0,0,320,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.07443486913460247,0.0019226392995687143,0.92394079938052
526.09003,5.9469568971599995e+018,5514107,0,0,0,1,0,0,0,1,0,0,0,0,370,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.07131187144037318,0.0015748063891532584,0.9193034223568677
390.59,5.9469568971599995e+018,5514116,0,0,0,1,0,0,0,1,0,0,0,0,260,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.07668742545489401,0.002049933407507399,0.927632707221261
427.54999,5.9469568971599995e+018,5514108,0,0,0,1,0,0,0,1,0,0,0,0,290,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06883804896326387,8.469179942580014e-4,0.9282294749820459
476.81998,5.9469568971599995e+018,5514105,0,0,0,1,0,0,0,1,0,0,0,0,330,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06305223102337087,0.0014772355913627638,0.9241231321588466
427.54999,5.9469568971599995e+018,5514119,0,0,0,1,0,0,0,1,0,0,0,0,290,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.0661727556852087,0.0011455184440438797,0.9270573203505899
1191.26,5.9469568971599995e+018,5514118,0,0,0,1,0,0,0,1,0,0,0,0,910,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.09001648203148135,0.0025963404825940692,0.8730065821776037
341.31998,5.9469568971599995e+018,5514117,0,0,0,1,0,0,0,1,0,0,0,0,220,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.07458831014525552,0.002644998611996284,0.9205272670089701
563.04999,5.9469568971599995e+018,5514112,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.07571935433098034,0.0021191228359403722,0.9133809081122761
883.31,5.9469568971599995e+018,5514114,0,0,0,1,0,0,0,1,0,0,0,0,660,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.09806087864571893,0.0026331298453567383,0.8936933687743869
563.04999,5.9469568971599995e+018,5514109,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06255160749638937,0.0016396631093898563,0.9170765263123123
747.82001,5.9469568971599995e+018,5514104,0,0,0,1,0,0,0,1,0,0,0,0,550,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.09238245558590562,0.0015108312350578708,0.9073415641539689
649.28003,5.9469568971599995e+018,5514100,0,0,0,1,0,0,0,1,0,0,0,0,470,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.09238343120577659,0.0015835846147868224,0.9056468035285494
1055.77,5.9469568971599995e+018,5514110,0,0,0,1,0,0,0,1,0,0,0,0,800,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.10667005750351329,8.55782652939644e-4,0.8807603999948732
1228.21,5.9469568971599995e+018,5514103,0,0,0,1,0,0,0,1,0,0,0,0,940,70,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.08133845011081578,0.0019388806790597974,0.8303309490141895
969.54004,5.9469568971599995e+018,5514102,0,0,0,1,0,0,0,1,0,0,0,0,730,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.10151833134875347,0.0024126598591176444,0.8956182221509787
563.04999,5.9469568971599995e+018,5514120,0,0,0,1,0,0,0,1,0,0,0,0,400,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.08030136163638683,0.0025822775502130973,0.9118440419382466
476.81998,5.9469568971599995e+018,5514106,0,0,0,1,0,0,0,1,0,0,0,0,330,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06208541838522982,0.0015153140860800674,0.923654738591207
1240.5299,5.9469568971599995e+018,5514111,0,0,0,1,0,0,0,1,0,0,0,0,950,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.10595454621555658,0.0021298216369285746,0.8642578248690688
723.17999,5.9469568971599995e+018,5514101,0,0,0,1,0,0,0,1,0,0,0,0,530,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.09519508015936523,0.002615685559555576,0.9102972989210777
378.28,5.9469568971599995e+018,5514121,0,0,0,1,0,0,0,1,0,0,0,0,250,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06693638369404625,0.002391464999416378,0.925144002664879
526.09003,5.9469568971599995e+018,5514115,0,0,0,1,0,0,0,1,0,0,0,0,370,50,67,1,1,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0.06496881774589389,0.003496824398038021,0.9212618520411923
2857.1428,594758651659e7,3586675,0,0,0,0,1,0,1,0,0,0,0,0,2050,90,37,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0.023135775925359862,0.001990520806691168,0.46752640564745207
2920.0901,594853609305e7,42122464,0,0,0,0,1,0,0,0,1,0,0,0,2320,100,55,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1,1,0.018562431154689245,7.592605966290512e-4,0.550172819171524
7455.9302,5.9666540634800005e+018,5514519,1,0,0,0,0,0,0,1,0,0,0,0,6010,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.05433379475454494,0.0014793667014814616,0.4732926713357611
8009.0703,5.9666540634800005e+018,5514520,1,0,0,0,0,0,0,1,0,0,0,0,6460,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.059225116725329666,9.961010537725004e-4,0.48190650410838237
8586.7998,5.9666540634800005e+018,5514521,1,0,0,0,0,0,0,1,0,0,0,0,6930,100,43,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0.06209939298127798,0.0010905482163276734,0.4796187291502348
439.75,5.9827464192399995e+018,10463858,0,0,0,1,0,0,0,0,0,0,0,1,350,100,52,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,-0.0032431592858464045,0.0027693301183036043,0.39911198110146334
1428.5714,598343953477e7,80119093,0,0,0,1,0,0,0,0,0,0,1,0,660,100,28,1,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0.04147939164042528,5.785047027713187e-4,0.37284402796332766
4671.1787,59844107091e8,10462843,0,0,0,1,0,0,0,0,0,0,0,1,1900,100,48,1,3,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,1,0,0,0,-0.01861769833427482,4.945162512583597e-4,0.32928638738447885
714.28571,598772514091e7,5514282,0,0,0,0,1,0,0,1,0,0,0,0,400,100,26,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0.018371442554207154,0.0013935744585150459,0.514385938972044
1162.11,600365310453e7,78134973,0,0,0,0,1,0,0,0,0,1,0,0,880,90,21,4,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.06483305996574303,0.0034979208501855056,0.5352039068148347
839.83002,600365310453e7,78134974,0,0,0,0,1,0,0,0,0,1,0,0,620,90,21,4,1,0.14285715,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,1,0.05346999520302073,0.0027754139671778244,0.5320122752453914
3247.76,600836542398e7,10462590,0,0,1,0,0,0,0,0,0,0,0,1,3000,100,40,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,-0.03051523279537996,0.0028485295767980362,0.3847402356867014
3857.1428,600903489969e7,80117059,0,0,0,1,0,0,0,0,0,0,1,0,2180,100,68,1,1,0.71428573,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,1,0,0.016821317706927685,0.0015972101949214505,0.4124040553576066
