NombrePignorante,prenda,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,log_prestamo,pr_recup,edad,faltas,val_pren_std,genero,pres_antes,plan_gasto_bin,masqueprepa,pb,pro_2,eff_cost_loan,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
635949414177e7,78133859,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4297194,20,33,0,-0.52643061,1,1,0,1,0,1,-1.4285715,0.08596561734522191,0.0015848711075312969,0.5406575676068665
636484963362e7,42123662,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0030656,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.6878988,0.10446205280677905,0.001141865102384466,0.2961305473648231
636484963362e7,42123661,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2723985,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.6990923,0.08632520060298475,1.965571767960138e-4,0.31805478133683646
637289680449e7,78133846,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,100,32,0,-0.30755964,1,1,1,1,0,1,-1.4429848,0.07737616201738674,0.0013192875035937957,0.38045678087714374
637289680449e7,78133848,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1228666,100,32,0,-0.3317503,1,1,1,1,0,1,-1.4429839,0.07842483905907419,0.0011758909525804563,0.4020147786224774
637289680449e7,78133847,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.3330231,100,32,0,-0.23153186,1,1,1,1,0,1,-1.442987,0.09566214971899985,0.001096331173118027,0.37283948795376926
637289680449e7,78133845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.7624893,100,32,0,1.447991,1,1,1,1,0,1,-1.4429812,0.16487906491608717,0.003177171937262426,0.4323081205917102
638241594158e7,42124424,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9275579,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.1021276778817364,8.887943775751672e-4,0.3253454190170883
638241594158e7,42124423,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2513452,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.09495518362948643,0.0016253353928082186,0.2611044748940374
638448557411e7,80117312,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.4553175,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4713106,0.10084396851105308,0.0019596455991360497,0.7901547721154397
638448557411e7,80117314,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.140316,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4713118,0.02827283009552703,9.645316122524249e-4,0.8004270713532394
638448557411e7,80117313,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.9550743,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4713123,0.05785515116544893,9.442011612711968e-4,0.7794027045192216
6.3875491012400005e+018,80119129,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,7.130899,70,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2492559,0.039844351101814696,2.5189276508277923e-4,0.3705515421007846
638775041838e7,80119474,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,7.8438487,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.05448638377660713,0.001068778334024081,0.43486025802576145
6.4068625860400005e+018,78135024,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,7.2723985,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.9663353,0.08269290985829096,4.2405170030855257e-4,0.27968917283205685
6.4089054630000005e+018,42125396,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8818359,100,35,1,1.7474915,0,1,1,1,0,1,-1.1654472,0.18680449979373226,0.0014183684636161356,0.35510579124319946
641721593591e7,80119116,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5806999,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2753162,0.07083456341995503,8.577904782393251e-4,0.541211080930178
641721593591e7,80119118,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5120711,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.275317,0.0636947708255153,0.0018164296608153359,0.5430829839936687
641721593591e7,80119117,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.192934,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2753234,0.04078209661036483,0.002279367493069341,0.5963068026187934
641796447583e7,78134042,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.4024515,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2395182,0.14714314828400762,0.0011132376518401797,0.2756539165940557
642210916117e7,42125592,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0825071,50,43,1,2.2614007,0,1,0,1,0,0,-1.4285715,0.17941884631531277,0.0024563277803788383,0.3313359246487715
642626067635e7,42125368,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.3456364,100,26,0,-0.26227961499999997,1,1,0,1,0,1,-1.2731578,0.03837792390941473,0.001166513906511675,0.518341606317345
642626067635e7,42125367,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5175209,100,26,0.14285715,-0.1940874,1,1,0,1,0,1,-1.2769074,0.08386088418948343,0.0020223585345814153,0.5404095651807098
642684687409e7,80116791,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3969297,100,24,0,-0.62260765,0,1,1,1,0,1,-1.0051501,0.11396569834703632,0.0020455779048978114,0.39849209976427646
642684687409e7,80116789,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5510802,100,24,0,-0.58804953,0,1,1,1,0,1,-1.005157,0.10787346489247761,0.002233360419488603,0.3822079144779114
643318784922e7,80118621,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.140316,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.05022289268178406,0.001209987830632816,0.6709729018293218
643365251136e7,3591921,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.10293212866605474,8.091616109714907e-4,0.3741808231699488
643365251136e7,3591922,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7037826,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0205998,0.07728170512543685,8.021363276536438e-4,0.37225049996540144
64362555672e8,80119042,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.9914646,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.03720814980831057,0.0022993786673394323,0.30636337045998896
643857042017e7,78136238,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.5857887,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.13352751688058004,4.889826231969925e-4,0.6198776995238301
643949018687e7,78133115,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0206087,0.09123140673867089,0.001133609684737572,0.7702337199963892
644019125786e7,78132935,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.6846118,100,21,0,-0.39454049,1,1,0,1,0,0,-1.2630625,0.061924824141085084,0.0010849973841849086,0.3664293440904334
644391833962e7,80117836,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.3801227,100,42,0.14285715,-0.53679806,1,1,0,1,0,0,-1.236932,0.039388790146551535,0.0013932557073863398,0.4356406931432087
644479731687e7,5514396,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9914646,90,24,0,-0.60245842,0,1,1,1,0,1,-1.6655214,0.06894975073373816,0.0015504097113571405,NA
644630422855e7,42125257,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9077554,100,20,0,-0.26227961499999997,1,0,1,1,1,0,-1.4285715,0.08251227189498433,0.0010657323406498063,0.38610626167137185
644630422855e7,42125854,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.768321,100,20,0,-0.26227961499999997,1,0,1,1,0,0,-1.4285715,0.045855353657581754,0.0010609937955803855,0.40044491203865434
644864498142e7,80117750,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5496092,90,38,0.42857143,-0.17335251,1,1,1,0,0,0,-1.4285715,0.10384670194289601,0.00205151909978528,0.3116127715124926
644864498142e7,80117751,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.3132205,90,38,0.42857143,-0.31158489,1,1,1,0,0,0,-1.4285715,0.0735191052553207,0.0023421381670683775,0.3214045955519204
644864498142e7,80117749,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2861919,90,38,0.42857143,-0.32540807,1,1,1,0,0,0,-1.4285715,0.07102673385891811,0.00220211437056441,0.30781803679716657
645122397363e7,42123977,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1605186,80,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.6830429,0.06901115100305473,4.834117181129107e-4,0.2794953662707514
646305566534e7,10463973,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.673223,100,24,0.14285715,0.08543916,0,0,1,0,0,1,-1.4285715,0.09025040796944989,0.0010675653317859888,0.21888064208815494
647198440081e7,80119030,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.0030656,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0566635,0.02437721629004248,0.0011840531376865434,0.602409113646407
647198440081e7,80119029,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.7832241,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-2.0590007,0.10442775756424776,5.791627771659398e-4,0.44726749100407837
647404056191e7,5521310,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5652752,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.236943,0.13983856890014157,0.0017639758766339654,0.3652520249459758
647404056191e7,5521311,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5704432,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2369432,0.1396174810308548,0.0012942519408568548,0.3659353978489366
648454383013e7,80119137,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.6207051,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2343676,0.08541802774212712,7.236929727481368e-4,0.517348279848923
648675202357e7,80117503,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9.0779514,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.08314877255325942,0.0010190906631443687,0.6721865898688036
649124014049e7,78132946,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.1777825,100,42,0,-0.28797987,1,1,1,1,1,0,-1.0849922,0.09229898226593096,9.414104961081169e-4,0.2683930495153534
649124640781e7,5522688,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3132205,100,53,0,-0.2223195,1,1,1,1,0,1,-1.1145799,0.11554745518726553,0.0012681842521375434,0.4790060142604841
649124640781e7,5524524,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,7.0647593,100,53,0,-0.26227961499999997,1,1,1,1,0,0,-1.6655116,0.09108417981559389,0.0010158892259448436,0.4604821681806862
649178787106e7,80119357,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.857933,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.4285715,0.052306528944551685,0.0019704339742309634,0.6099759981572872
649303570222e7,3595975,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8977051,100,41,0,-0.3288801,1,1,0,1,1,0,-1.2369392,0.09846886196716756,0.0011267361036634614,0.3242405859891676
650032060909e7,78132524,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.414052,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0695388,0.06222517413932676,0.0021751203026294597,0.4324638544635314
650032060909e7,78132521,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.7052627,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.069536,0.09663927594920506,5.588704587729317e-4,0.43109420214460725
650032060909e7,78132522,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.0894823,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0695367,0.05196562335211429,0.0017814051983264805,0.43419030640533995
650032060909e7,78132523,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.6108527,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.0695345,0.1051162714113034,0.0010517540250747233,0.41543162618859364
652214932347e7,10463480,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.2344108,90,18,0.2857143,-0.56444448,0,1,0,1,0,0,-1.8999047,0.07466667730382184,0.0015744455172496646,NA
652514858032e7,78132466,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1527328,70,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1217659,0.1153602280805886,0.0016858311174378624,0.5502883127824421
652705006578e7,42124759,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6.8243737,90,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.1880107,0.04550302503998889,0.0014440479016992226,0.5520835742007081
654946235137e7,10463422,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,6.7569323,100,48,0,-0.41060552,1,1,1,1,0,0,-1.0077209,0.06153354495402041,8.33309641681431e-4,0.2529100505126203
654946235137e7,10462092,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,6.9939332,90,48,0.5714286,-0.28731,1,1,1,1,0,1,-1.2758164,0.08536741738730878,0.001654735911288981,0.5778425561788891
655175617639e7,78132559,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,9.7189636,90,55,0,-0.26227961499999997,1,1,0,1,0,0,-1.1416512,0.057034861289784584,7.091560556924366e-4,0.4108161291871206
655175617639e7,78133863,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,8.1718817,100,55,0,-0.26227961499999997,1,1,0,1,0,1,-1.0618107,0.08113487010330683,4.999619851451147e-4,0.5780090165425948
655401540701e7,5520099,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0606794,100,36,0,-0.26227961499999997,1,1,1,0,0,1,-1.4285715,0.08865267847453603,5.44970309795981e-4,NA
655401540701e7,5520100,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.301095,100,36,0,3.0434198,1,1,1,0,0,1,-1.0849907,0.15355357238344078,0.001092601285406988,NA
65661510245e8,42125487,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9.8086271,100,46,0.2857143,5.578311,1,1,1,1,1,1,-1.4455402,0.1902128654911962,0.0023125853032012677,0.3032697847249758
658230273426e7,5522566,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2146082,100,29,1,-0.76253569,1,1,1,1,0,1,-1.4285715,0.06257309194181374,6.013741714225081e-4,NA
6583427812e9,78134206,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.0732698,100,46,0.2857143,-0.33290535,1,1,0,1,0,0,-1.9076223,0.14558529880910348,0.0025390740831864426,0.31466550112008446
6583427812e9,78134429,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,6.6333184,100,46,0,-0.26227961499999997,1,1,0,1,0,1,-1.4285715,0.040744198182266274,0.001654335969471082,0.6308908975822458
65900761237e8,5514562,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.857933,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655142,0.11296318584711298,6.216865652159362e-4,0.22571309820392252
65900761237e8,5514552,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8977051,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655108,0.14218138064304375,0.001826688792177261,0.24412427046431695
65900761237e8,5514553,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.779922,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655146,0.13676080124793497,0.0018527632203337676,0.24878191928842194
65900761237e8,5514557,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1228666,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655149,0.15215864492877135,7.436720284379962e-4,0.25144961926801734
65900761237e8,5514559,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.84588,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655076,0.14192190149093753,0.0012729980089180488,0.23650596769632454
65900761237e8,5514548,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.363028,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655197,0.11305338858529375,7.884081201434247e-4,0.2280139354515076
65900761237e8,5514555,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7365723,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.665507,0.11336080732388501,7.165250051767411e-4,0.22100687428663465
65900761237e8,5514561,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7990928,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655108,0.11348978500049588,6.195711816902766e-4,0.2216555898803068
65900761237e8,5514554,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3279366,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655178,0.11229307304199042,0.0010723965181860455,0.2361241490810032
65900761237e8,5514546,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1092477,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.665527,0.11682117833552796,9.234979317247019e-4,0.22109512943860335
65900761237e8,5514551,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2344108,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655126,0.11274942881265089,8.498392323617299e-4,0.22188692011482766
65900761237e8,5514556,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.9416423,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655715,0.113280482824857,8.33778662210052e-4,0.22739852263733923
65900761237e8,5514558,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5220928,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655126,0.11689187781766393,8.994259220518193e-4,0.24260341170031355
65900761237e8,5514550,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6846118,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655214,0.12270411709003562,0.00147579651186608,0.24315491376684617
65900761237e8,5514549,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.2983174,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655214,0.11316620025615305,8.464109415397496e-4,0.22405675719375626
65900761237e8,5514545,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9275579,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655126,0.1430907863521787,0.001858642608222652,0.24303244929404366
65900761237e8,5514560,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.6698809,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655024,0.11315126588455357,8.211303481779494e-4,0.22554839039967003
65900761237e8,5514544,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8860812,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.6655151,0.1479159941900076,4.2410716030950966e-4,0.2857377170614165
65900761237e8,5514547,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1737862,100,52,1,-0.26227961499999997,1,1,0,0,0,0,-1.665509,0.11592117552507387,9.232450769648706e-4,0.23146584797701117
659166011006e7,5520281,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.673223,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.162493,0.1308654854503126,2.452525069906729e-4,NA
659166011006e7,5520282,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8477626,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.162492,0.11179391766324084,6.659187574073556e-4,NA
659166011006e7,5520280,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8747392,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.162498,0.10558918870295293,0.0014279001096000141,NA
66093181868e8,80118634,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.8359747,100,49,0,0.044363417,0,1,1,0,0,1,-1.4285715,0.05306566839659834,0.002540897151043003,0.6783674313641885
660997606497e7,80119572,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.5510802,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2188857,0.0013743240883755442,7.172831194901779e-4,0.7001585304620138
6.6210685921999995e+018,78134029,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.9302063,100,38,0,-0.26227961499999997,0,1,1,1,0,0,-1.9359635,0.08686352269499616,6.381431520203691e-4,0.35439969370088403
6.6210685921999995e+018,78136089,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,8.5131855,100,38,0,-0.26227961499999997,0,1,1,1,0,1,-1.6655132,0.030432073341716544,9.716651706126255e-4,0.5057737445470196
6.6210685921999995e+018,78136090,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,7.9759083,100,38,0,-0.26227961499999997,0,1,1,1,0,1,-1.665513,0.049571033117374534,0.0019253435136387543,0.49547960135440855
662289673434e7,10462771,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0867748,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.4285715,0.08453838401050727,0.0012956849667284953,NA
662349639591e7,5522574,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1228666,50,30,1,-0.40143588,1,1,0,0,0,1,-1.9036118,0.1449770714175655,3.711274877414316e-4,NA
662910715079e7,10464305,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.1737862,100,23,0,-0.26227961499999997,0,1,1,1,0,0,-1.07725,0.04209765856386295,9.474446315280023e-4,0.4774023152904969
663444201063e7,78132889,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8.3938951,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.161432,0.07088826071977383,0.0018823461658548553,0.7485410423319747
6.6354245062799995e+018,10463373,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8.849371,100,31,0.42857143,1.7008935,0,1,1,1,0,1,-1.4285715,0.18459663894847383,0.0034316209834907457,0.4495204375851069
663848619543e7,78134733,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.1312265,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.1883261,0.09937085050732841,0.0013141033342354742,0.6999769872206669
664296519208e7,80119047,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.2370591,100,44,0.5714286,-0.26033339,1,1,1,0,1,1,-1.0592372,0.07330778777318268,0.003400765814456277,0.30560439735570083
665575330184e7,80117527,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.857933,100,43,0,-0.26227961499999997,1,1,1,1,0,0,-1.2291999,0.0453165347317932,0.0017520576719068182,0.3917261388338647
666065113301e7,10463492,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0647593,100,25,0,-0.35594094,1,1,0,1,0,1,-1.1653931,0.07846000354448388,8.701406208137942e-4,0.5267688397828588
666980951895e7,5520122,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5366917,100,40,0,-0.43255436,1,1,0,1,0,1,-1.332855,0.0976107388638841,5.474366900607443e-4,0.3013336819768477
667308168136e7,80118046,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,6.3099184,80,29,0.14285715,-0.58964133,1,1,1,1,0,0,-1.2395091,0.0805187906647576,3.207828995092572e-4,0.4213590264599791
668567579695e7,42125544,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7.5704432,100,46,0.71428573,-0.14054103,1,1,0,1,0,0,-1.9400921,0.1478696780602148,0.001204468918825933,0.26050020327200346
668698196881e7,10462951,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.0637851,100,45,0.2857143,-0.60465872,1,1,1,0,0,0,-1.6681063,0.08408528461876018,9.433705074460587e-4,0.2155485908707981
669159491518e7,5514219,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7052627,100,43,0,-0.26227961499999997,1,1,1,1,0,1,-1.2742476,0.14383769655779485,0.001041606494021976,0.5330665280723635
669827047671e7,5522605,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1633711,100,30,0,0.38303262,1,1,1,1,0,1,-1.3605669,0.09225771406388573,5.694521412977752e-4,0.3862184293066468
