fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample
3493.3418,0,47,1,4357.1338,0,.2857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595374,0
2284.6775,0,40,1,2617.179,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133927,1
7615.916,1,50,1,10022.664,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124918,1
8197.8711,1,50,1,10758.415,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124919,1
7362.8979,1,50,1,9702.7734,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124917,1
1300,0,34,1,1521.4956,1,.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592035,0
1671.4286,0,71,1,2581.73,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524255,1
2028.5714,0,29,0,2245.8503,0,.14285715,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463583,1
8501.3828,1,52,1,10790.404,0,.5714286,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,80119111,1
3171.4285,0,39,1,3525.416,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462424,1
10442.571,0,24,0,8894.7607,1,.14285715,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134894,0
954.93097,1,28,1,1174.2142,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119489,1
2757.1428,0,49,1,3378.0051,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10463499,0
2503.0278,1,29,1,3605.3887,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134414,1
3065.3738,1,29,1,4840.4238,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134415,1
1841.4298,1,29,1,3065.0269,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134416,1
6726.1865,1,29,1,9731.3086,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78134413,1
1049.7891,0,43,1,1254.1871,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42123933,0
617.45746,0,23,1,1177.6676,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463088,1
1920.9305,0,38,1,2837.6494,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594112,1
805.86707,1,64,1,1401.5916,0,.14285715,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514137,1
1614.2858,0,35,1,2201.3201,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521222,0
2928.5715,1,40,0,3829.5808,1,.71428573,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463247,0
2185.7144,1,25,1,3069.0537,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136135,1
728.48242,1,72,1,1369.6024,1,.2857143,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10463071,1
1696.8531,1,52,1,2505.2168,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124927,1
3363.5933,0,47,1,4469.0957,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124618,0
1113.2192,0,47,1,1462.1165,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124616,0
1580.0438,0,47,1,2085.9048,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124617,0
3674.8096,0,47,1,4884.9541,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124619,0
9959.2871,0,47,1,8947.5752,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124614,0
2763.2729,1,63,1,4501.0781,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594051,1
6287.8774,1,63,1,8768.4434,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594052,1
800.12598,0,42,1,1298.7111,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462909,0
2185.7144,0,18,1,2841.1028,1,.71428573,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125614,0
3374.5776,1,49,0,4497.625,0,.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520171,0
3182.1104,1,49,0,4257.7065,0,.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520172,0
6285.7144,0,24,0,7331.5513,0,.71428573,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462967,0
5391.2354,1,76,0,5684.6826,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125642,1
1026.9901,0,40,0,1993.3906,0,.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,80118311,0
1060.5996,0,40,1,1737.4775,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522826,0
3518.8611,0,32,1,3756.8203,1,.2857143,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124730,0
783.7265,1,47,1,934.29572,1,.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125413,1
2981.6511,0,60,0,4232.6304,1,.5714286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594406,0
2493.3059,1,48,1,2633.1733,0,.85714287,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117317,1
2328.7166,0,52,1,3752.7932,0,.71428573,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80118842,0
2714.2856,0,30,0,3013.5898,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462044,1
4285.7144,1,21,0,5545.022,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119267,1
2843.5647,0,50,0,3104.958,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116881,0
3307.5225,0,50,0,3600.7896,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116882,0
593.08356,0,36,1,921.75452,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134308,1
1529.6156,0,34,1,2422.0586,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133427,1
1047.2119,1,34,1,710.3717,1,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133681,1
1652.4861,0,34,1,2577.9739,1,.71428573,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,78135044,1
11087.271,1,45,0,18176.709,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463968,1
1553.1825,1,51,1,2729.9775,1,.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462932,0
2023.5955,1,51,1,3320.9399,1,.2857143,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,10462679,0
2315.5596,1,51,1,2809.9504,1,.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462931,0
3436.9277,1,51,1,4361.4238,1,.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,10462930,0
885.71429,0,33,1,1385.597,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78132551,1
1046.588,0,44,0,1286.1763,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118662,1
1834.1201,0,37,1,3176.9888,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134950,0
2314.2856,1,26,1,2565.7417,1,.2857143,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522604,1
1477.3649,0,32,1,1977.3961,1,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133139,1
2008.1614,0,52,1,2533.7527,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,80117100,0
3563.9783,1,51,0,4872.4131,1,.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514389,1
8693.5703,1,51,0,11318.225,1,.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514390,1
3988.7617,1,51,0,5736.1201,1,.5714286,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514391,1
4114.2856,0,33,1,4672.4258,0,.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134504,0
5343.5659,0,42,1,4772.9922,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125033,0
1914.2858,1,47,1,2921.9172,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522583,1
2108.2717,0,48,1,3049.0322,1,.85714287,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594501,1
2193.385,0,35,0,3480.8857,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136008,0
609.43927,0,49,1,1321.6188,0,.42857143,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,80117754,1
1085.8497,1,48,1,1769.4667,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594443,0
5065.5054,0,42,0,4533.0737,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523024,1
5114.2856,0,54,1,6119.9897,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5520180,0
1571.4286,0,29,1,2626.5283,1,.2857143,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124177,0
1321.9906,0,52,0,2054.7522,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,5524116,0
166.40587,0,28,0,535.26813,1,.71428573,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124635,0
685.71429,1,39,0,574.12439,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78131599,1
3957.1428,0,28,1,3920.4492,1,.14285715,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10462897,0
2257.1428,0,28,1,3394.2676,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,10462027,1
2560.542,0,38,0,3961.5593,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132576,0
4512.5225,0,56,1,5156.8555,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123974,1
2662.064,0,56,1,3333.4746,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123975,1
4691.0781,0,56,1,5332.7959,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123973,1
1449.8523,0,26,0,2217.3147,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136362,0
257.14285,1,45,0,681.836,0,.14285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119126,1
2638.8477,0,27,0,3616.7842,0,.42857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122483,0
314.28571,0,36,1,745.81427,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134465,0
357.14285,1,57,1,793.79797,1,.14285715,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463965,1
2857.1428,0,34,1,3945.5647,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522865,0
6299.1514,0,40,1,7859.9443,0,.85714287,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592318,0
369.733,0,25,1,270.22757,0,.14285715,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117614,0
3981.1482,0,37,1,4932.938,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591910,1
4970.0107,0,37,1,6164.52,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591908,1
4456.3179,0,37,1,5524.7373,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591909,1
185.71428,1,21,1,1111.3406,0,.5714286,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116854,1
8214.2861,1,47,1,9943.5283,1,.2857143,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118019,1
2747.7986,0,38,1,2358.0803,0,.5714286,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133784,0
4756.2744,1,38,1,6224.7358,0,.14285715,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78131596,1
1228.5714,0,29,1,1769.4667,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123795,1
757.14288,0,29,1,1241.6459,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123797,1
1057.1428,0,29,1,1577.5319,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123796,1
2370.7102,0,46,1,3832.7661,1,.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521232,0
2396.5476,0,62,0,2553.2007,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524289,0
1596.5314,0,49,1,2297.8611,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125931,0
6135.7954,0,23,1,7668.0093,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133743,0
1249.4497,0,45,1,2021.92,1,.14285715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133444,0
7861.4604,0,45,1,7715.9868,1,.14285715,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78133445,0
1871.4286,0,42,1,2489.2224,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524254,1
3264.5178,0,28,1,2901.6277,0,.2857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124596,0
1266.5621,0,28,1,1110.236,0,.2857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124597,0
3839.9978,1,35,1,3765.3345,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522634,0
4242.8569,0,58,1,4725.0088,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132785,0
5259.5586,1,37,1,7015.6855,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595325,0
1671.4286,0,31,1,1845.9862,1,.14285715,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123726,0
1665.0403,0,20,0,2533.7527,0,.2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462368,0
3288.98,0,50,1,3793.8638,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124517,0
2045.8082,0,67,1,3001.0486,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595846,0
3617.4158,0,67,1,4312.603,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595844,0
1889.9126,0,67,1,2441.2385,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595847,0
1909.068,0,67,1,2377.2603,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595845,0
1226.9347,0,45,1,1929.4124,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125553,1
715.7179,0,45,1,1289.6296,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125554,1
1495.3268,0,45,1,2265.2983,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125552,1
2841.6101,0,52,1,2533.7527,0,.14285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118833,0
3701.3345,0,48,1,5380.7798,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133891,0
5040.5889,0,49,0,8916.6904,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125705,0
2028.7336,1,79,1,2985.6274,0,.14285715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124929,1
4564.2969,1,79,1,5928.6284,0,.14285715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124928,1
309.85791,1,26,1,1146.5151,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132474,1
1443.1417,1,35,0,2185.3254,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123722,0
2202.0989,0,37,1,2377.2603,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462552,1
1872.7827,0,44,1,1206.2034,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463495,0
3113.2112,0,44,1,2021.9264,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463496,0
1257.1428,1,21,0,1801.4558,0,.2857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124997,1
40964.832,0,62,0,36650.168,1,.14285715,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594432,0
4400,0,33,1,5320.2612,1,.42857143,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3592234,0
2671.4285,1,45,0,2965.606,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463826,1
2060.8721,0,47,1,3590.4988,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133517,0
5957.1431,0,63,1,7063.6689,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,78132588,0
5704.0591,0,44,1,5288.8457,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523014,0
1773.1304,0,44,1,2425.8176,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523013,0
4361.6875,0,55,1,4540.5542,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5523034,0
2916.3713,0,70,1,2629.72,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123540,0
166.08908,0,46,1,918.29474,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462451,0
2776.9404,0,21,0,3685.3552,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462990,0
15587.896,0,46,1,11015.164,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594300,1
11970.151,0,46,1,8631.9736,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594296,1
1165.4468,0,46,1,1514.3903,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594302,1
1068.7941,0,46,1,1802.2925,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594303,1
2573.7034,0,46,1,2442.0752,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594301,1
696.34039,0,46,1,1434.4174,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594298,1
712.52667,0,46,1,1450.412,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594297,1
679.84143,0,46,1,1194.4989,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594299,1
9743.9688,0,45,1,11814.057,1,.85714287,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514486,0
3137.4019,0,32,1,4472.5488,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78135155,0
274.08417,0,22,0,465.85397,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124357,0
507.03387,1,67,1,1033.7166,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514109,1
697.17157,1,67,1,1273.635,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514104,1
925.33362,1,67,1,1561.5374,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514102,1
1014.0677,1,67,1,1673.4993,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514110,1
418.29968,1,67,1,921.75452,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514106,1
469.0014,1,67,1,985.73279,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514115,1
1153.4954,1,67,1,1849.4396,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514118,1
1191.5199,1,67,1,1897.4232,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514103,1
671.81653,1,67,1,1241.6459,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514101,1
405.63034,1,67,1,905.75995,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514113,1
367.59796,1,67,1,857.77625,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514108,1
316.89615,1,67,1,793.79797,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514121,1
367.59796,1,67,1,857.77625,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514119,1
418.29968,1,67,1,921.75452,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514105,1
469.0014,1,67,1,985.73279,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514107,1
278.86371,1,67,1,745.81427,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514117,1
836.59937,1,67,1,1449.5753,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514114,1
595.76813,1,67,1,1145.6785,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514100,1
329.56549,1,67,1,809.79254,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514116,1
507.03387,1,67,1,1033.7166,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514112,1
1204.1974,1,67,1,1913.4178,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514111,1
507.03387,1,67,1,1033.7166,1,.85714287,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514120,1
2928.5715,0,37,0,3672.8206,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3586675,0
2940.7837,1,55,1,3685.3616,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42122464,1
1985.7142,0,20,1,2550.584,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592313,0
8767.1621,0,43,0,11478.17,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514521,0
7603.2749,0,43,0,10006.67,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514519,0
8172.5654,0,43,0,10726.426,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514520,0
368.92984,0,52,1,1110.5039,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463858,1
