fc_admin_disc,fee_arms,edad,genero,val_pren_pr,masqueprepa,faltas,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,prenda,insample,rf_pred_fee,rf_pred_nofee,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,tau_hat_oob_full$predictions,tau_hat_oob_full$variance.estimates
598.07959,0,50,0,727.26361,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118817,0,527.149141201776,612.6774388053243,-93.64300570318508,922.2634733100497,-78.86316005619537,2809.4938819797208
3351.7141,0,30,1,5010.6538,1,0.14285715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78134238,0,4179.012035695049,4460.1446815718455,-235.60212152278925,70184.02813942515,-103.86517281349774,19652.6792610135
7430.9497,0,27,0,12314.701,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463612,0,11349.80352440779,10984.221795123689,-1091.2956410707848,504992.04258039995,-1260.0919956572295,407592.1774982008
11109.113,0,27,0,16678.006,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463611,0,13147.323463259223,14997.75595924072,-1121.5273315123084,752826.4644450619,-1663.5261781440133,1173494.8250250986
847.12067,0,60,1,1094.8562,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117050,0,645.7883996652407,774.0517328744695,-93.66739697117617,2656.6382278924057,-105.75800711384267,1016.0533564543243
3530.4111,0,49,1,3827.915,1,0.2857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524168,0,3221.1814288776063,3335.9905436664817,-150.0859234048556,25165.120592110816,-127.36448379593507,10442.575278765424
3314.4714,0,49,1,3316.4653,1,0.2857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524169,0,2681.5489601575205,3120.03482174502,-305.6766706959638,11248.393612624928,-183.40793334380206,2772.377831845296
6256.2056,0,49,1,6481.0596,1,0.2857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524167,0,5331.65288733181,6089.327810015762,-489.37898116580317,47701.72266588949,-381.86199395962376,45449.59979010805
2142.8572,0,68,1,2373.4919,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133298,0,1885.6790312553353,1850.8653721720614,40.545576297702475,12143.663383094421,-12.958636410802502,4892.118479108292
5847.543,0,37,1,5326.6006,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595417,1,4540.998094990719,4704.223163469906,-326.0085505354496,23592.64750395172,-147.92224621137981,37590.796419548955
7873.7485,0,37,1,7148.6396,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595416,1,5918.974356426826,6670.804213398141,-693.6499274196616,63367.72450688546,-644.2347359510205,49696.40686006144
1114.2858,1,56,1,1799.928,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522692,1,1369.2752869907245,1436.644835745191,-57.46427041793873,5026.341276991185,-98.28678196146096,2403.9780727743782
1200,1,31,0,1734.1682,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3592117,1,1262.7362143042556,1347.7033345921811,-60.35675168703338,2796.643643057988,-49.31466551210272,1717.8798110669254
1457.1428,1,31,0,2021.8585,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3592119,1,1487.372359745815,1498.962997461518,-64.7246326479964,4381.395956217167,-57.6061141787589,1180.124317591362
1042.8572,1,31,0,1558.3574,1,0.2857143,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3592118,1,1121.520926474243,1160.4098157459503,-60.143751000844006,1894.5263854549733,-48.222641859922106,2082.9477246327738
977.93073,1,56,1,1622.2886,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3586635,1,1168.6108208529909,1228.9958028966105,-101.04313330127111,4921.565630979546,-139.08756768971523,1764.915671093744
635.01855,1,56,1,1190.7529,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3586634,1,775.3683560570793,878.883415917171,-87.52396822204543,4039.541477537665,-113.0655130969033,1222.1440705838054
929.948,1,56,1,1789.1665,1,0.14285715,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10462663,0,1341.7696830529385,1329.3268623289193,-43.409216317835906,2785.628072941613,19.527915078412015,3329.1992604283846
251.52846,0,46,1,375.64206,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594124,1,365.43050587961113,375.7919788652902,-55.12216908525655,606.7031984231114,-62.18578113357062,1267.2718940463437
2326.2163,0,41,0,2069.8188,1,0.14285715,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78136307,0,1544.7770621164905,1543.875201306134,-7.399765474549829,2317.9255804468994,-72.71899955065757,752.0492074320857
566.11938,0,59,1,1094.8562,0,0.2857143,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124966,0,632.3824948899771,784.5673981914891,-87.7022146667334,3605.461036720759,-121.0312231902063,1436.3515133674414
7991.2935,1,48,1,10428.812,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514231,1,8538.315991123287,10262.712298552067,-1432.3363345686648,263745.96706744813,-1223.13256856549,195018.090293356
5128.166,1,48,1,6832.6812,1,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514230,1,5611.3201807362475,6524.301542940846,-684.0893230284091,81756.92690104226,-564.8746410589696,43759.873611671304
1775.4508,0,31,0,2725.1018,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595825,0,2133.197586294968,2204.2466103103952,-39.81463393881612,2219.676833824766,-93.61202073541803,1620.3419720326192
257.14285,0,31,0,998.87927,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124334,0,647.1537434403975,737.6393002495665,-41.42118604269344,1296.871231851189,-33.15934926532983,806.0446067452955
12157.143,0,30,1,14154.632,1,0.42857143,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124598,0,12119.771656242992,13321.390408156445,-1316.8028774886643,702756.4544658022,-1458.7956740976333,658490.9108221374
1385.7142,0,19,0,1526.4037,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42126610,0,1070.3756009967387,1173.5312620128268,-126.01578906350359,6677.636355189541,-99.51688919092179,2709.1762703486584
7200,0,26,0,8446.9443,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462467,0,7705.247321387261,7593.286960237686,-437.6390299714416,130682.45256662574,-276.9941945092798,282541.1038204992
1298.2542,1,68,1,2053.7559,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591780,1,1566.5157681273429,1505.355525691991,-33.803730894754764,6198.655479501028,-51.73519628658113,6458.635762495203
897.42432,0,34,1,1789.1665,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118831,0,1308.8449180949467,1380.917153895588,8.36929348636631,3635.321078161741,-66.80123250377041,707.6744380653895
5090.0278,0,60,0,5729.7881,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463191,0,5019.798241432,4639.792302782775,-151.64183351356655,32105.03918362856,-72.1093453150089,50156.784059172634
3387.9446,0,60,0,4051.594,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463192,0,3235.0993334713266,3423.7923308870663,-159.84575744248843,20557.706414803208,-125.50577443155008,33253.83774231361
8777.9727,0,62,0,8303.0986,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125177,1,7305.08126051708,7523.36591326456,-714.4882833239426,62284.97266963716,-725.9273403354186,31888.439608376644
3928.5715,0,62,0,4786.8828,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42125178,1,3800.5444864223705,4130.624744957834,-355.7116189205619,7430.571812258651,-376.3314995131084,23392.597663019238
1729.5856,0,30,1,2725.1018,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514262,1,2117.3876759120103,2216.3301490397303,-34.69416650940759,4516.1145819547,-110.6173327993307,2749.0152748206287
214.28572,0,39,1,215.81406,1,0.5714286,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594510,1,385.53833341517833,369.1556048113197,-112.63020819169662,11587.2009898411,-76.28343697498435,922.9629904340699
3097.4583,0,33,1,4531.1582,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124516,0,3805.4212219374986,3949.113651668675,-138.1691505784427,55461.25702789612,-100.86464236557948,15246.07957417664
1114.2858,0,33,0,1222.7305,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521228,0,880.7239040282942,887.3157781706957,6.216490106937063,3312.6532636223455,-39.26517790767365,1160.7645188848494
507.03384,0,60,0,1030.9249,0,0.2857143,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,80118678,0,621.7305671281182,769.4681253897995,-93.28830511968746,1540.726849976057,-103.71174906424059,6355.440275269746
484.26752,0,60,0,1261.7341,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,80116702,0,924.3675309023279,901.6744825088535,-92.13212859317797,3422.3765718381997,-76.16069835167828,8602.708516429826
1514.2858,0,25,0,1993.2454,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116972,1,1502.3906534139512,1498.4285726741152,-92.82706115746119,865.4790660995695,-77.57639562786493,1970.266950303905
5687.4775,0,30,1,5905.6787,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118823,0,5115.51909324524,5131.813987202514,-139.65328561539542,47409.85849235603,-132.50660265767985,10845.674320410148
2666.5237,1,44,1,3252.5342,1,0.2857143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522908,1,2664.7421317522985,2901.9397064349896,-223.6449023231181,13005.616447867842,-142.17248469882315,4347.470447525395
2908.2605,1,44,1,3012.7922,1,0.2857143,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5522909,1,2405.046801113217,2748.7437249753934,-222.31423886087137,9123.556508839607,-160.886823755071,8027.50374411184
2394.0144,1,47,1,3588.1729,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132468,1,2792.2484389481588,3133.583893097861,-228.44426898014376,20923.059259011956,-106.24526007863845,11485.261279562277
1858.875,0,27,1,2725.1018,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78132716,0,2167.510504582762,2301.30718140885,-93.12488692289654,11423.698999029873,-97.60648173880826,1286.824791691004
2128.5715,0,53,1,2357.5093,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123805,1,1817.4729192601137,1890.9793237622243,-63.47436141686598,4403.526824282846,-88.98608708265449,947.5197084734712
7200,0,53,1,8031.4033,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123804,1,6823.24969142157,7204.281471435099,-792.6968808410361,44709.68048041036,-779.6887236533746,29966.89406480398
2742.8572,0,53,1,3044.7695,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123801,1,2376.2262889220133,2789.39003195339,-314.2438779208552,23176.390878018025,-168.18658081739892,2549.62451037929
1300,0,53,1,1430.5068,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123807,1,1017.9815436055001,1061.1478824824683,-59.354009101661035,1879.1307862550827,-87.58669355107259,1381.926952786822
985.71429,0,53,1,1078.8853,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123806,1,656.8642733151547,784.5628796672985,-62.92248903168923,1217.938686106224,-66.44715434750844,1382.466127336373
642.85712,0,53,1,695.29803,1,0.14285715,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42123803,1,525.7449662030409,522.0399947230188,-55.69679994608941,1846.0130259829184,-65.414682815716,1554.529457858047
3027.8989,1,45,1,3763.9956,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594128,1,3176.7744098701455,3249.0653179843757,-103.33937025695845,22220.899916974246,-66.87448001003209,12013.621348305727
3679.4685,1,45,1,4579.1182,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594129,1,3732.6669946650463,4018.365327296165,-222.37025556978588,9203.97407363283,-194.90095191760616,8237.211168795337
5e3,0,48,1,6216.4019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524106,0,5266.046419397418,5461.999295777736,-365.41255287618054,42856.5386425422,-296.57861217639487,22918.354020725965
357.14285,0,25,1,1146.2183,0,0.42857143,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124562,0,738.3975365274734,828.8301769604335,-191.7370616550236,8308.012538500296,-108.16380558581685,2007.9777429688565
114.28571,0,46,1,103.93445,0,0.42857143,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,78134221,0,365.2916651357819,388.2395059941335,-155.25511818321598,2829.7636712557182,-91.34349738731393,2743.8425378072784
728.57141,0,32,1,791.19482,1,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521223,0,587.9770874883786,661.2305611891934,-82.3418267919708,5935.157681715505,-44.749855885049065,1675.4458310950388
4360.9595,0,47,1,4291.416,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124902,0,3605.546822703802,3565.4926896668676,-212.3943785722285,28076.657564413836,-165.60262374315073,10633.594595726632
2128.5715,0,29,0,3254.2827,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124249,0,2578.3373497534653,2823.6846314035824,-187.903209259459,11302.08956844496,-174.7184880417874,6215.065850775638
1228.5714,0,29,0,2247.3662,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124250,0,1763.1904761205699,1761.8177455213931,-104.51197537168015,8732.202949754534,-99.81123349785551,2626.117740248338
4242.3984,1,78,0,5992.6426,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591786,1,4856.3565102497,5052.355472675313,-391.3746875432436,30044.254166486862,-383.5274674407722,15817.994502732283
3964.623,1,78,0,5641.021,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591787,1,4593.208549152495,4651.2619724023025,-349.4543161303737,25978.767671857848,-347.2883078779551,25587.596934479567
3964.623,1,78,0,5641.021,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591788,1,4593.208549152495,4651.2619724023025,-349.4543161303737,25978.767671857848,-338.7682317705865,26798.747535221482
2101.4995,0,31,0,3588.1729,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80116886,0,2853.3903151976174,3117.9444586337054,-121.90733273152973,11767.629164354015,-102.41176566542089,12223.101226774574
1142.8572,0,25,0,1670.2369,1,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463861,0,1214.2144809238996,1208.0911181523124,-68.13856655816399,1325.2328547342722,25.687252050777207,5135.636705876173
4420.0571,1,50,1,4387.313,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3592151,1,3549.1282747474943,3714.57269160384,-295.8519838126264,27304.599900847188,-281.72175800096676,10112.965994878776
3664.4639,1,49,1,5266.2866,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594441,0,4624.065158461223,4520.285314335074,-128.06594643266533,28248.867815405243,-116.5404116943254,40419.97566865988
1033.8538,0,25,0,2151.5496,1,0.14285715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124102,0,1621.4013247593591,1693.2422235673428,-105.95143899955548,1696.5642488135604,-102.4465120651984,4326.425662636672
764.83783,0,24,0,755.51984,1,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117604,1,573.128457197963,643.349429969966,-100.06299689300077,1880.4742233257646,-64.39934042619342,853.325403031103
1097.9336,0,55,0,2053.7441,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10462609,0,1518.9371454440845,1516.99109155017,-55.99560292515091,1643.7932908689515,2.0237545460737367,5113.689174480277
459.11572,0,55,0,951.01099,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10463269,0,621.5395491739708,698.6657537718157,-75.88622413567536,1727.70215243802,20.172900932944724,7884.101664485138
760.83221,0,55,0,1318.6154,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10463270,0,933.1957927936992,927.5923241822541,-69.72630459678498,1280.3852016418284,35.48525887390187,3345.5195051208502
931.36047,0,55,0,1526.3917,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,10463268,0,1130.0043140802443,1150.7824297367586,-61.536088073017375,1209.3007436758794,25.37207367185383,4140.284001238829
1150.2162,0,55,0,2117.6753,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,10462608,0,1569.972496929641,1567.4244086235803,-54.70872892064385,1872.3113291704835,-7.846664896847774,5913.564755266517
212.81044,1,29,0,711.26898,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119128,1,545.3471207374378,597.1807677756741,-96.57590143599832,2643.2966584993314,-57.17447677488589,1748.460723861597
1338.3745,0,25,1,1670.2488,1,0.2857143,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,10462090,0,1224.9804811044116,1245.4073608367626,-73.4313709453818,3144.8341680285475,41.942347034808165,2420.4471787902685
1540.0646,0,59,1,1849.4733,1,0.85714287,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117230,1,1358.9877219950201,1393.5688889353314,-136.95876675185679,2187.4220149447956,-152.49772177630942,1825.3350649294011
534.96765,0,59,1,858.53973,1,0.85714287,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117229,1,535.8853252527663,632.4495662661839,-93.76681440762837,4752.883184274063,-98.44148664294664,2215.2738492084072
1370.3577,0,51,0,1606.3058,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124011,0,1217.2222087973391,1184.4997115373003,-84.58497642423296,1028.7945040515194,-92.20718555452726,1508.41695080456
1893.2401,0,51,0,2069.8069,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124013,0,1525.0041053545365,1589.0098455343007,-84.33592619381417,2639.7677265504153,-117.75482609659221,973.691330846766
1514.6,0,51,0,1734.1682,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124012,0,1302.4787543333198,1399.474778826064,-88.93827615895168,1414.1669622916365,-104.82600080480884,1536.8444709111814
2253.8633,0,51,0,2389.4629,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124010,0,1882.657210478577,1892.3237463793334,-75.23812727816718,3764.1936602969654,-89.4086428350879,1922.2380031199223
2614.4802,0,51,0,2709.1189,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124009,0,2140.911835695308,2195.474075132522,-130.55690638551098,3258.564867654233,-135.879846541239,1538.5657578649384
628.57141,0,43,1,1094.8562,0,0.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80119076,0,657.6492776767371,790.7788923028593,-78.40547927067189,2962.4605827027412,-67.3248192678037,1034.4592311372787
4842.8569,0,43,0,5486.4287,1,0.14285715,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5521205,0,4667.901508382453,4713.043082481685,-250.83394356265308,37542.22913903775,-148.96737489150723,4825.666147920865
31700,0,54,1,35857.445,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594273,0,14029.856480086479,16980.326917407656,-1432.5697432530987,488947.597536786,-1822.074206661943,700312.256885945
5700,0,27,1,6353.209,1,0.14285715,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10463307,0,5523.909917385796,5502.1237349988105,-299.89618212783137,16757.71096711995,-55.843705049687,42946.70782626387
1285.2208,0,39,1,1590.3348,1,0.42857143,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42124075,0,1179.3589036729143,1193.7482277015365,-164.61835388008907,11360.211409471414,-111.49677909283625,2105.6842924358043
3060.2568,0,50,0,4770.9121,1,0.42857143,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,42124735,0,3886.089820734386,4229.885215768963,-307.10108835983885,48522.20589161765,-262.1421920513171,11564.851118830555
2985.9351,0,38,1,3076.7234,0,0.14285715,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135134,0,2428.5730026142214,2715.1133112947573,-177.8865753136999,5832.781563329936,-153.75070661143855,4114.654242929024
1279.6799,0,38,1,1126.8336,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78135121,0,735.3107985333215,798.3510533915468,-34.60673750414467,1137.8513575737052,-74.4337311364915,2409.608432027151
4411.6738,0,34,0,4799.168,1,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524173,0,3915.972673040141,4295.934605487577,-259.60200500959604,38110.60934190849,-127.94402940190167,8760.395175919075
4545.8154,0,34,0,4943.0132,1,0.42857143,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524172,0,4021.218493760073,4392.397948291941,-255.95235748989424,37003.286908544724,-86.32048760609024,6160.505428383367
2385.7144,1,57,1,2737.387,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,78133686,1,2150.0090015194155,2285.1310274980506,-119.74634564436921,2395.6789512901723,-128.37240271969347,7009.164316055011
8376.3662,0,30,0,10892.313,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5524505,0,8936.955137685516,10166.472624018186,-1044.0449942734317,433274.6728689353,-1098.4646421453444,185254.4155266769
818.70935,0,39,1,1446.3977,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3591950,1,1053.3877554032895,1003.0206950727151,18.931323664164285,1583.7209203220982,-72.95045955295305,1298.147104586867
12828.966,0,54,1,13049.99,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3595302,0,12006.496678684964,11448.84052355916,-1437.5634778569204,418618.694352595,-1395.590335519028,149172.10948153556
2740.7744,0,45,1,3380.3164,1,0.14285715,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462871,0,2702.2490398363047,3079.742000797389,-176.55609042814373,19968.912910186194,-37.086446909291254,12635.009987852716
3039.3083,0,25,1,3355.481,1,0.14285715,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80117944,0,2664.244545501975,2984.40325407568,-162.90766879353487,10692.372383110025,-149.61194105765145,8243.883886458523
2474.3516,0,47,1,4179.5366,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3594248,0,3348.165950836332,3524.701963688607,-205.78221422705565,16347.181294101993,-211.54683096224062,4925.487218315734
3693.3789,0,47,1,3763.9956,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3586650,0,3206.585735504488,3229.244834406644,-176.6854557060021,22758.915283593073,-130.31385632258184,15884.49232400595
1071.4286,1,50,1,1494.3579,0,0.71428573,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118429,1,1050.9490669727934,1118.0479105805218,-88.56682709042443,8488.020363529087,-111.74184236741489,4383.559222401679
2171.4285,0,27,1,2982.6553,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,80117543,1,2234.2040838934713,2653.171516903396,-188.53353431460957,10321.805272979223,-149.5120252185739,3917.6629308492415
1100,0,34,1,1783.9452000000001,1,0.14285715,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78133451,0,1292.6957899944484,1366.8362773147924,-13.006930684328731,1526.1726088058708,-39.74296543772932,1359.900779147693
1121.9524,0,43,1,1798.0994,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118493,0,1321.8280281137888,1397.3550402483584,-60.706871265052925,7221.076437461611,-81.9757149595061,2020.0391993498858
2427.2744,0,54,1,2868.8669,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,80118097,0,2162.883354563561,2492.4551585364634,-121.91933847520946,20822.87762909131,-103.98427613967385,9801.49740885691
4402.8403,0,51,1,5921.6616,1,0.42857143,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10462074,0,4953.590680149063,5128.223530414266,-371.42252333347193,22141.65416004126,-173.29434619603242,9150.624509724472
9718.2461,0,65,1,9150.1875,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5514337,0,7198.302298808522,8459.753614846,-1012.0728328963648,81931.80751105426,-888.4998718254246,91155.66152267219
1309.75,0,33,1,2263.4292,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,78132622,0,1766.791723765653,1765.3406213443002,-17.53685343201516,2664.0681187965915,-6.468776128530076,3730.2334146079647
