eff_cost_loan,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,0.91177136,1,1,42123804,1,0.1899516488659061,0.0010463719034870572
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.31504065,1,1,42123805,1,0.0902617271586048,6.940229605047617e-4
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.16644092,1,1,42123801,1,0.15439983805325128,6.094132546722675e-4
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.59150535,1,1,42123806,1,0.08235590705337938,7.922637472915661e-4
-1.4285715,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.5154776,1,1,42123807,1,0.0675370219336983,9.01018143150132e-4
-1.2406735,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.16531673,1,1,3594129,1,0.1342130903073112,0.002154698955054091
-1.240675,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.010929536,1,1,3594128,1,0.14152106156290312,0.001758120454598733
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.51908755,1,0,5524106,0,0.12304313573982527,0.002006625436439588
-1.4285715,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.42857143,-0.57759792,1,0,42124562,0,0.10602978164171002,5.668031360092993e-4
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46,0.42857143,-0.80230969,1,0,78134221,0,0.08589244671038172,0.0018906600578838114
-1.4285715,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.42857143,-0.65370989,1,1,5521223,0,0.09786809287502667,0.0012380136624591878
-1.9210672,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.10252652,1,1,42124902,0,0.12510966458151065,0.0027081895134332453
-1.4285715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.12320401,0,1,42124249,0,0.10209980860619246,6.859446598335968e-4
-1.4285715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.34091994,0,1,42124250,0,0.06509539469732384,8.732763285626667e-4
-1.2266433,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591787,1,0.1460803620880252,0.0030038038187618445
-1.2266428,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.47070625,0,1,3591786,1,0.1468978234965307,0.003125975070206402
-1.2266433,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591788,1,0.1460803620880252,0.0030038038187618445
-1.03863,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.04952905,0,0,80116886,0,0.09828206390034322,6.883858524264402e-4
-1.4285715,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.46422607,0,1,10463861,0,0.06823936643594429,0.001457478533070809
-1.8895835,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.12326135,1,1,3592151,1,0.12454037343273407,0.0025165300769821766
-1.1655297,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.31390023,1,1,3594441,0,0.1004015890526687,0.0026002742551041033
-1.0257599,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.36222419,0,1,42124102,0,0.07280142674390547,8.293757890127747e-4
-1.9024783,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.2857143,-0.66236812,0,1,80117604,1,0.12196899792030615,6.583188162335844e-4
-1.2095945,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5.5131617,0,1,42123733,0,0.14098504897510816,0.002470556637511563
-1.2795427,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.61973745,0,1,10463269,0,0.06721831945969374,4.840598178598968e-4
-1.27425,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.38071722,0,1,10462609,0,0.04566926225391787,4.623547274298021e-4
-1.2795632,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.49532834,0,1,10463268,0,0.056650474573385276,7.604652545806952e-4
-1.2795689,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.54025388,0,1,10463270,0,0.056818908197353565,6.412953012099709e-4
-1.2742498,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.36689398,0,1,10462608,0,0.04677730148155757,5.622721844749477e-4
-1.04895,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.67157459,0,1,80119128,1,0.1092450260965164,6.321896954442323e-4
-1.2266414,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25,0.2857143,-0.46364045,1,1,10462090,0,0.08321035423143573,9.145651354543541e-4
-1.6655188,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.42495668,1,1,80117230,1,0.13029730626628788,0.001080919193637057
-1.6655108,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.63921684,1,1,80117229,1,0.131199171281113,0.0017292978599605035
-1.9557794,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.30871469,0,0,42124010,0,0.06940274366369033,0.0012168045366134188
-1.9557782,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.2395985,0,0,42124009,0,0.07239712835431793,0.0014075324253987917
-1.9557952,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.47804931,0,0,42124011,0,0.07043603964436333,8.29219558587203e-4
-1.9557858,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.45040283,0,0,42124012,0,0.07006017127421686,0.001017773913643666
-1.9557714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.37783089,0,0,42124013,0,0.06346870330595528,0.001711316875130674
-1.4285715,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.58863521,1,0,80119076,0,0.08991172819051915,7.331621367131133e-4
-1.4285715,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,0.36055124,0,1,5521205,0,0.15985392875069518,0.0015051063395273947
-1.4285715,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6.9277482,1,0,3594273,0,0.13354341092304037,0.0032985571719689162
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0.14285715,0.54891145,1,1,10463307,0,0.12038791474371625,0.0014566697383519168
-1.2369406,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.42857143,-0.48091948,1,1,42124075,0,0.09544339221789783,5.897935436999891e-4
-1.0154533,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0.42857143,0.20678639,0,1,42124735,0,0.1933731260684813,0.0015633570590113158
-1.9024464,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.5811379,1,0,78135121,0,0.08461714080305767,7.558291808254683e-4
-1.9024583,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,-0.1601149,1,0,78135134,0,0.09628226079384287,0.0010598397145751344
-1.4687364,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2119514,0,1,5524173,0,0.1754339207008219,0.0013060497092059822
-1.4687376,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2430537,0,1,5524172,0,0.17418069096924296,0.0017525711378555033
-1.4285715,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57,0,-0.23384787,1,1,78133686,1,0.03422197496485443,0.002550434620080516
-1.2395175,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.5297754,0,0,5524505,0,0.13266281702135466,0.00206039031536388
-1.9073323,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.51203799,1,1,3591950,1,0.08119986081567304,7.344499588667737e-4
-1.6655146,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.9963096,1,1,3595302,0,0.14708799966397607,0.003593590107698917
-1.6979905,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.093885154,1,1,10462871,0,0.16840482170597068,0.002253919833642829
-1.8998872,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.099502146,1,1,80117944,0,0.09758199234050398,5.586107370930019e-4
-1.0334809,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.078335859,1,0,3594248,0,0.13115377932417002,0.0011792407897814117
-1.4444516,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,-0.010929536,1,0,3586650,0,0.10862240763720508,0.002397686315976246
-1.4285715,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0.71428573,-0.50108492,1,0,80118429,1,0.06391644868486736,0.0011675062267931878
-1.4285715,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,-0.18252216,1,1,80117543,1,0.0681428409800218,7.661974312103941e-4
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.44170779,1,1,78133451,0,0.035925631896058824,0.0012458527358950881
-1.2395227,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.43657961,1,0,80118493,0,0.0704830035019637,0.0016154456110723044
-1.9449937,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.20447101,1,1,80118097,0,0.055264777662799136,0.00257353555459123
-1.2369421,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0.42857143,0.45501894,1,1,10462074,0,0.2034951221229488,0.0023310597498053813
-1.8921572,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1.1530923,1,0,5514337,0,0.21322521745133996,0.0018297905015039124
-1.1880093,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-0.33803356,1,1,78132622,0,0.041224229017714824,0.0012855432964022709
-1.8947309,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,0.29950756,0,1,78134609,0,0.19079641666677777,0.0023786565442855292
-1.8947252,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.15665913,0,1,78134608,0,0.18827370423521658,0.0013116470835137287
-1.1287758,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.85714287,-0.54025388,1,1,3594442,0,0.09949603767978443,0.0010178379147034826
-1.3554099,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,1,-0.27357095,1,1,78133282,0,0.09509568902211599,0.0013487041714970282
-1.1901889,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,-0.19351797,0,1,10463843,0,0.0912511316920973,7.383100979699087e-4
-1.9147754,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53,0.14285715,0.12326135,1,1,10462501,1,0.14650218084133276,0.0031793933320710525
-1.2667911,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,-0.19467302,1,1,3595857,0,0.08817075778809372,8.571653415440696e-4
-1.1339252,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,19,0,-0.50915158,0,1,78133259,1,0.042428987272695194,0.0015708960247490923
-1.6603614,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.016643357,0,1,80116772,1,0.14010851937599503,0.0016574533183587898
-1.1693928,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.2857143,-0.52067995,1,0,42125804,0,0.1427646720693575,0.002066359805326001
-1.1616499,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.56957275,1,1,5522846,0,0.07624682020027292,3.9908796748211765e-4
-1.2395251,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,41,0.14285715,-0.52062911,0,1,78134833,0,0.06627973605983568,8.559103363419587e-4
-1.2008903,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.12655936,0,1,78132969,0,0.12971647128713007,0.001874846673837618
-1.4285715,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,1.1928897,1,1,10463579,1,0.1077982554460708,0.004174900171169813
-1.4285715,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.53267241,0,0,42125774,0,0.07735378692428342,9.783438749094604e-4
-1.4285715,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.49811432,0,0,42125772,0,0.08493861377360715,5.914567548429197e-4
-1.4285715,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2857143,-0.62664908,1,1,42126569,1,0.09100118445038623,9.55604987852569e-4
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0.42857143,-0.30121744,1,1,78133583,0,0.15794888690744482,0.0011517848222683386
-1.4285715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.20792682,1,0,42123714,0,0.15101239553729806,0.0015892755508264034
-1.4285715,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.14917806,1,0,42123713,0,0.1665645325385177,0.0011910001253007299
-1.1653571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.46998265,1,1,42123758,0,0.04790577512940068,7.415759030009538e-4
-1.4285715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131766,1,0.049325973315425806,6.163426823089884e-4
-1.4285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.32542431,0,1,78133138,1,0.03394323654398008,4.3608080804471093e-4
-1.4285715,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.30468944,0,1,78133137,1,0.0337939126122931,2.9111766249284983e-4
-1.4285715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.17393814,0,1,78131768,1,0.0685554831382249,8.43213913232248e-4
-1.4285715,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131767,1,0.049325973315425806,6.163426823089884e-4
-1.2369411,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.71245867,1,1,5521218,0,0.06739210909530184,7.329321559908136e-4
-1.8998827,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.072579324,1,1,42125110,1,0.20932837474865185,0.0019920049459526746
-1.8998883,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.26954573,1,1,42125109,1,0.15578414210029948,0.0011069119209774433
-1.8998846,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.2108117,1,1,42125108,1,0.21633128300363738,0.0016994616345956442
-1.8998796,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.16587149,1,1,42125107,1,0.2047313535078547,6.52872169645523e-4
-1.4713151,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.26840538,0,0,80116850,1,0.09443730761823173,6.655742514796224e-4
-1.4713082,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.44810739,0,0,80116849,1,0.0956436974939141,0.001874647419079682
-1.6830437,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0.2857143,1.2567666,0,1,10462896,0,0.21834540026921764,0.0026824186199937913
-1.8921504,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.31384289,1,1,3591733,0,0.11892284422061812,0.0010061657397783755
-1.8921621,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.11686179,1,1,3591734,0,0.1490514742605959,0.0013490560468252088
-1.8921565,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0.59157896,1,1,3591735,0,0.17827583210135795,0.0020781874243265912
-1.0695376,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4.5432405,0,1,42125652,0,0.14280360797734215,9.454851861566995e-4
-1.9707016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.16645712,1,1,42123846,1,0.15921476658310016,0.0019234900634632344
-1.9706943,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.080061913,1,1,42123847,1,0.16410817012510637,0.0015839634324939132
-1.4285715,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,-0.21540785,1,1,78133753,0,0.12931599976157912,5.078340590117215e-4
-1.4285715,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,0.13767026,1,1,3591920,1,0.08865720335642979,0.002567181407940473
-1.2343671,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.14285715,1.9381466,1,1,3595480,1,0.14989998419712866,0.001246635057340159
-1.9706818,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.20849626,0,1,3594491,0,0.10825481949230022,4.998842848502604e-4
-1.9706864,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.1530923,0,1,3594490,0,0.1699410576589746,0.0038897854146215647
-1.9706869,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.0252273,0,1,3594489,0,0.16827859064999365,0.003638190542725646
-1.15696,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-0.39510992,1,0,42122499,0,0.10071557915685424,0.002270298767804276
-1.2240648,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.13429861,1,0,78136206,0,0.06983415896939531,0.001991376700188118
-1.3888907,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.15848926,1,0,78136207,0,0.07116597691989018,0.0017091645291304682
-1.4285715,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.68021595,0,1,42126068,1,0.12600712563795075,6.149397795878243e-4
-1.1692948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0.5052644,0,1,10463369,0,0.13925355615039559,0.0018856252126017803
-1.2444079,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.56731468,1,0,5521165,0,0.0725717721957659,0.0010311945949958178
-1.1303537,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.14285715,-0.45731446,1,1,5520287,1,0.07012787372042482,0.0014719453483591461
-1.1430938,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,-0.0046035652,1,0,3591978,0,0.17242627926740162,0.0021450028904402784
-1.9781548,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.62148345,1,1,80118433,1,0.08997516502774021,0.003363145744204189
-1.9781544,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.58692533,1,1,80118432,1,0.08672995645938464,0.0040816251268944925
-1.1648302,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.2849824,0,1,78134186,1,0.12185543561531648,0.0033745480241597643
-1.4738903,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.085816883,0,1,78134188,1,0.07416718669629419,3.565206946015743e-4
-1.4738824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.38647228,0,1,78134187,1,0.0769037838154446,0.0024011505077265252
-1.4738843,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.15960291,0,1,78133609,0,0.036284804674664786,0.0030922039533997675
-1.1648293,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.15320331,0,1,3592301,0,0.09543178702522791,0.0013992343919161229
-1.3863201,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,0.20044424,1,1,3595982,0,0.1203012595348115,0.001581904914455337
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.0046035652,1,0,78133803,0,0.05297353559482794,0.0023912184048677622
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.026498733,1,0,78133805,0,0.05057517392450677,0.001737713480456691
-1.4285715,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.22923109,1,0,78133804,0,0.03556206194521579,0.001932414172610607
-1.6953639,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,0.71428573,-0.55812442,0,1,80117070,1,0.07488850067135752,0.0014925345368514426
-1.03864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.74356091,1,1,78134245,0,0.07624166200133889,5.895361924349962e-4
-1.4286799,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,-0.31158489,1,1,5520265,1,0.0475501903683889,7.081944541178543e-4
-1.2343683,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,-0.6986354,1,1,5520101,1,0.07794704984444069,8.349494701654327e-4
-1.0952899,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.24592453,1,1,78134292,1,0.06625671518390569,7.329325504208294e-4
-1.1004438,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.096200489,1,1,78134291,1,0.09609551228025226,0.003185384923327117
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,0.39805362,1,1,5514290,1,0.13524587457161993,0.00268999507819795
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,-0.45553103,1,1,5514291,1,0.04761683745602105,0.0014931349476249107
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,-0.49008912,1,1,5514288,1,0.04880799045083419,8.794694624995586e-4
-1.4285715,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,0.13886797,1,1,5514289,1,0.1231203882710398,0.001168501318562331
-1.4285715,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,0,-0.42721829,1,1,10463390,1,0.034732875751681505,6.178782902285661e-4
-1.0051515,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,0,-0.71591449,0,1,10463845,1,0.0803607003888962,4.5564860130440515e-4
-1.2085819,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,50,0,-0.3605518,0,1,10462432,0,0.06865880420423294,0.0010009279914807074
-1.4285715,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.27704296,1,1,3594123,1,0.09741353016407958,7.866497593743064e-4
-1.0231786,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0.2269356,1,1,5514524,0,0.07459958250057808,6.9612150073893e-4
-1.2318084,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,37,0,-0.66753316,1,1,42125874,1,0.06637780792705975,0.0013478904934023314
