sum_porcp_c,fee_arms,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,num_arms_d3,num_arms_d4,num_arms_d5,num_arms_d6,visit_number_d2,visit_number_d3,visit_number_d4,visit_number_d5,visit_number_d6,visit_number_d7,edad,faltas,val_pren_std,genero,masqueprepa,prenda,insample,tau_hat_oob$predictions,tau_hat_oob$variance.estimates
0.47388688,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0.9699344,0,1,42125177,1,0.2470758258588741,0.0029114630525205847
1.1339451,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,-0.23614272,1,1,5514262,1,0.06221355170335809,0.007834130523493974
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.5714286,-0.77811903,1,1,3594510,1,0.11033189086164111,0.009015778203742995
1.1349227,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,33,0,0.15436365,1,1,42124516,0,0.12987488383305124,0.004291045526461739
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-0.56040311,0,1,5521228,0,0.028727917669799072,0.00475475211080386
1.2318,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,60,0.2857143,-0.60245842,0,0,80118678,0,0.17377477941138555,0.0017189796547363734
1.175125,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,60,0,-0.55221301,0,0,80116702,0,0.031056673157516656,0.0021125873244682023
0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.3944068,0,1,80116972,1,0.038179141095957256,0.005033824469345799
0.28064057,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,0,0.45156324,1,0,80118823,0,0.11852170460375866,0.0022563902926894426
1.466162,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.2857143,-0.12210101,1,1,5522908,1,0.1473161510111926,0.001634174014998723
0.46616465,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.2857143,-0.17393814,1,1,5522909,1,0.14459998286900277,0.0023728097904745014
1.162255,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47,0,-0.04952905,1,1,78132468,1,0.13634156832531158,0.004174052615936661
1.2369452,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,27,0,-0.23614272,1,1,78132716,0,0.05736337520931658,0.005610456757489482
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.67444474,1,1,42123803,1,0.1318118112352819,0.016165703198593142
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,0.91177136,1,1,42123804,1,0.27776571551340334,0.0019567299591435943
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.31504065,1,1,42123805,1,0.12164290494627432,0.012637241355403506
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.16644092,1,1,42123801,1,0.2119664183382,0.009459302255762742
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.59150535,1,1,42123806,1,0.22232875614941913,0.01226255422731443
0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.5154776,1,1,42123807,1,0.11116220704321862,0.01496801526383778
1.2406735,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0.16531673,1,1,3594129,1,0.15788703811071364,0.0016232708272376746
1.2406751,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,-0.010929536,1,1,3594128,1,0.09833368732862496,0.0020071829309363035
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0.51908755,1,0,5524106,0,0.20488600231830756,0.003550018721832051
0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.42857143,-0.57759792,1,0,42124562,0,0.13299075030398214,0.006780503961882277
0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,46,0.42857143,-0.80230969,1,0,78134221,0,0.02631337910215818,0.007634231187246233
0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.42857143,-0.65370989,1,1,5521223,0,0.09753634715099405,0.004735178071157065
0.49249586,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.10252652,1,1,42124902,0,0.17563765046830168,0.001467912755089337
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.12320401,0,1,42124249,0,0.12346004368173792,0.007062681912716612
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.34091994,0,1,42124250,0,0.04902984148845079,0.0090357363672762
1.2266433,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591787,1,0.1823493587077716,0.008308342796055215
1.2266428,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.47070625,0,1,3591786,1,0.18522086410870886,0.006826981241448063
1.2266433,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0.39467847,0,1,3591788,1,0.1823493587077716,0.008308342796055215
1.03863,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,31,0,-0.04952905,0,0,80116886,0,0.11396943181641171,0.001938908145378072
0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.46422607,0,1,10463861,0,-0.0020242889467787114,0.010822527866598368
0.46101201,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.12326135,1,1,3592151,1,0.12791795492352928,9.177261053991545e-4
1.1655298,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0.31390023,1,1,3594441,0,0.17796696745634633,0.003476989257353825
1.0257601,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.36222419,0,1,42124102,0,0.013579475136415501,0.0059127590537085845
0.47390696,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,0.2857143,-0.66236812,0,1,80117604,1,0.09660254495440056,0.008680983158492563
1.2095945,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,5.5131617,0,1,42123733,0,0.2757234625276892,0.0063172983244035455
1.2795428,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.61973745,0,1,10463269,0,0.11621718800091958,0.008347614278619393
1.27425,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.38071722,0,1,10462609,0,-0.025367414446559503,0.011840466243797238
1.2795633,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.49532834,0,1,10463268,0,0.033615947539272016,0.00483249627713819
1.279569,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,55,0,-0.54025388,0,1,10463270,0,0.03327402142960651,0.007448728663738139
1.2742499,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,55,0,-0.36689398,0,1,10462608,0,-0.01938778123186484,0.012130345038250142
1.04895,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,0,-0.67157459,0,1,80119128,1,0.12039582749233146,0.00914483601237634
1.2266415,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,25,0.2857143,-0.46364045,1,1,10462090,0,-0.029648997316102748,0.00412303060730188
0.23694737,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.42495668,1,1,80117230,1,0.13560665367061983,0.006161074991058208
0.2369394,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,59,0.85714287,-0.63921684,1,1,80117229,1,0.22557143438303476,0.0069441767068319496
0.52720803,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.30871469,0,0,42124010,0,0.09062320391338637,0.00994671415761294
0.52720684,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.2395985,0,0,42124009,0,0.1209891467121426,0.00911479540962913
0.52722371,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.47804931,0,0,42124011,0,0.06972999603065132,0.00804651446393465
0.52721429,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.45040283,0,0,42124012,0,0.062417139019894936,0.006902744215279673
0.52719998,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,-0.37783089,0,0,42124013,0,0.03672744258958205,0.011187588688410216
0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.58863521,1,0,80119076,0,0.151018647078498,0.010668496072181127
0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,0.36055124,0,1,5521205,0,0.15563225287410595,0.0035243777608282914
0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,6.9277482,1,0,3594273,0,0.24148650949841688,0.0018027892045983742
0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0.14285715,0.54891145,1,1,10463307,0,0.07680949787224134,0.003938668432932485
1.2369406,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.42857143,-0.48091948,1,1,42124075,0,0.0805782076588641,0.008144194162251435
1.0154533,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,50,0.42857143,0.20678639,0,1,42124735,0,0.20733266453353036,0.0019597366565771487
0.47387502,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0,-0.5811379,1,0,78135121,0,0.09064070903188814,0.00886821611072731
0.47388691,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,-0.1601149,1,0,78135134,0,0.10593464403489446,0.005063613138629807
1.4687365,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2119514,0,1,5524173,0,0.10012821041629731,0.005686997407697596
1.4687377,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,0.2430537,0,1,5524172,0,0.10182434194139699,0.004717768089652569
0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,57,0,-0.23384787,1,1,78133686,1,0.07418056988971578,0.006035885908597562
1.2395175,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,1.5297754,0,0,5524505,0,0.11255496450951133,0.0025269866548945866
0.47876087,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,-0.51203799,1,1,3591950,1,-0.011635015467260533,0.009401837371021527
0.23694317,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0,1.9963096,1,1,3595302,0,0.23783216704900495,0.00187272474472822
0.26941916,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.093885154,1,1,10462871,0,0.13636444739662115,0.005856416729577994
0.47131577,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,0.14285715,-0.099502146,1,1,80117944,0,0.012744558453938943,0.006368039499212548
1.033481,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0.078335859,1,0,3594248,0,0.10912259731986135,0.0016516671181333188
1.4444516,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,47,0,-0.010929536,1,0,3586650,0,0.07416124943299364,0.004156612995491307
0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50,0.71428573,-0.50108492,1,0,80118429,1,0.0711167637759814,0.013707271709202854
0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,27,0,-0.18252216,1,1,80117543,1,0.12880457813175822,0.007748790564703334
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.14285715,-0.44170779,1,1,78133451,0,-0.016822701786540134,0.0030638250055557313
1.2395228,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.43657961,1,0,80118493,0,0.043623637048970806,0.0018569351885451772
0.51642227,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.20447101,1,1,80118097,0,0.1404649007991453,0.0075662456575843
1.2369422,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,51,0.42857143,0.45501894,1,1,10462074,0,0.19092615127812326,0.001119410429484825
0.46358576,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1,1.1530923,1,0,5514337,0,0.23416889964202015,0.013513058062530418
1.1880094,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,33,0,-0.33803356,1,1,78132622,0,0.015698195484017012,0.012721357317419902
0.46615946,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,0.29950756,0,1,78134609,0,0.10366659796542066,0.0021405916351717727
0.46615383,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,0.2857143,-0.15665913,0,1,78134608,0,0.12488242924604093,0.004269904264923375
1.1287758,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.85714287,-0.54025388,1,1,3594442,0,0.08113782156681515,0.009166638019145296
1.3554099,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,29,1,-0.27357095,1,1,78133282,0,0.03842642042836483,0.007536570393240958
1.190189,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,33,0,-0.19351797,0,1,10463843,0,0.10390958850711969,0.0028666909352492035
0.486204,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,53,0.14285715,0.12326135,1,1,10462501,1,0.14330540178676196,0.0013597570806768043
1.2667911,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.14285715,-0.19467302,1,1,3595857,0,-0.09722541921493465,0.008413277395377453
1.1339253,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,19,0,-0.50915158,0,1,78133259,1,-0.008410885555770681,0.005410525656713914
0.23178999,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,0.14285715,-0.016643357,0,1,80116772,1,0.08006979012059735,0.0014538725955626985
1.1693928,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0.2857143,-0.52067995,1,0,42125804,0,0.08152032924350987,0.005616083070263125
1.1616501,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,-0.56957275,1,1,5522846,0,0.08823822774849036,0.012032367034527864
1.2395251,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,41,0.14285715,-0.52062911,0,1,78134833,0,0.017667931792837654,0.01072192120837323
1.2008904,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.12655936,0,1,78132969,0,0.0903166733836153,0.008269696610694053
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,53,0,1.1928897,1,1,10463579,1,0.24470066125243786,0.0023677803580633328
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.53267241,0,0,42125774,0,0.07291874879272074,0.0049060926771979175
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.14285715,-0.49811432,0,0,42125772,0,0.07168646758890701,0.0026947887606640544
0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0.2857143,-0.62664908,1,1,42126569,1,0.21298999923403933,0.010707242852139956
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,45,0.42857143,-0.30121744,1,1,78133583,0,0.12348134316485512,0.007853119003486274
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.20792682,1,0,42123714,0,0.14212911674361495,0.006246935263123956
0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.71428573,-0.14917806,1,0,42123713,0,0.15295672592560228,0.005591117262284492
1.1653571,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0.14285715,-0.46998265,1,1,42123758,0,0.07038408423191143,0.008149326005586403
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131766,1,0.09814640159442838,0.0028837621918949064
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.32542431,0,1,78133138,1,0.03246780082282038,0.00886091008630027
0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,28,0,-0.30468944,0,1,78133137,1,0.046817894409341636,0.007748125090740496
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.17393814,0,1,78131768,1,0.11664712368976478,0.0033492393955491025
0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,28,0,-0.24996597,0,1,78131767,1,0.09814640159442838,0.0028837621918949064
1.2369412,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.14285715,-0.71245867,1,1,5521218,0,0.0860633995466057,0.013319985841005891
0.47131121,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.072579324,1,1,42125110,1,0.16769146305146632,0.0030486229102448764
0.4713169,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.26954573,1,1,42125109,1,0.12500815478720742,0.0061614478952884575
0.47131318,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,0.2108117,1,1,42125108,1,0.20986485664501398,0.0032080640667996175
0.47130814,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.2857143,-0.16587149,1,1,42125107,1,0.1780301206526791,0.004069654991687087
1.4713151,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.26840538,0,0,80116850,1,0.13106034829885918,0.004561455242994661
1.4713082,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,0.44810739,0,0,80116849,1,0.13194578402013274,0.006530768981539104
0.25447232,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,49,0.2857143,1.2567666,0,1,10462896,0,0.23849218681291523,0.006373224756458955
0.46357894,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.31384289,1,1,3591733,0,0.041108003314038306,0.011160650008729357
0.46359065,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,-0.11686179,1,1,3591734,0,0.05528273896974017,0.01031019535537184
0.46358511,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,28,1,0.59157896,1,1,3591735,0,0.06879643598899444,0.0041772886615040975
1.0695376,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,4.5432405,0,1,42125652,0,0.20973743441102755,0.009682172716342703
0.54213017,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.16645712,1,1,42123846,1,0.1415133292026838,0.009740644647858272
0.54212284,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.14285715,-0.080061913,1,1,42123847,1,0.13912950494493015,0.004052435378421787
0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,0.42857143,-0.21540785,1,1,78133753,0,0.11398133736357999,0.001593161037317435
0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,41,0,0.13767026,1,1,3591920,1,0.10794326734985875,0.004445820585334167
1.2343671,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.14285715,1.9381466,1,1,3595480,1,-0.10105364973261743,0.01973074116127186
0.54211038,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,-0.20849626,0,1,3594491,0,0.10908679004759834,0.002716362750870844
0.54211497,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.1530923,0,1,3594490,0,0.23639478511500728,0.0029302797417133882
0.54211545,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0,1.0252273,0,1,3594489,0,0.23039546308532435,0.004423611693164722
1.15696,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,71,0,-0.39510992,1,0,42122499,0,0.006172616009127511,0.008807366580915802
1.2240649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.13429861,1,0,78136206,0,0.06932014410028928,0.0015384429057526392
1.3888907,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0.15848926,1,0,78136207,0,0.0767980466934487,0.002205434601973331
0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0.68021595,0,1,42126068,1,0.16552188060352324,0.004307038636078731
1.1692948,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80,0,0.5052644,0,1,10463369,0,0.17780691546895855,0.003830991936922713
1.2444079,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.14285715,-0.56731468,1,0,5521165,0,0.10827480423011905,0.0028156896361487245
1.1303537,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.14285715,-0.45731446,1,1,5520287,1,0.062022114592552725,0.0023425518622740777
1.1430939,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1,-0.0046035652,1,0,3591978,0,0.13734489203020814,0.013311982977924033
0.54958332,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.62148345,1,1,80118433,1,0.19647376032339164,0.0024971123906342386
0.54958296,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,48,0,0.58692533,1,1,80118432,1,0.18943169966600334,0.0026183426613133084
1.1648303,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,1.2849824,0,1,78134186,1,0.060583018513609276,0.008599556103795609
1.4738903,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.085816883,0,1,78134188,1,0.013183699758981073,0.006042626857428463
1.4738824,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0.38647228,0,1,78134187,1,0.017482394760939952,0.008648109381036351
1.4738845,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0.15960291,0,1,78133609,0,0.06808941735059189,0.008635224189830643
1.1648294,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,-0.15320331,0,1,3592301,0,0.0119343304686817,0.0017448198542802567
1.3863201,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.14285715,0.20044424,1,1,3595982,0,0.14518198715291472,0.0023993764939048414
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.0046035652,1,0,78133803,0,0.05792882421558498,0.007632768835491249
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,0.026498733,1,0,78133805,0,0.054658830184199605,0.007584320723298708
0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,54,0,-0.22923109,1,0,78133804,0,0.09863528042929082,0.003420060510681985
0.26679245,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,48,0.71428573,-0.55812442,0,1,80117070,1,0.07250770596607807,0.010762489220200148
1.03864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,43,0,-0.74356091,1,1,78134245,0,0.06655145814565006,0.010990185489117392
1.4286801,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,22,0,-0.31158489,1,1,5520265,1,-0.14357149966723529,0.009091177026038639
1.2343684,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,-0.6986354,1,1,5520101,1,0.07981729062813274,0.015095693356735822
1.0952899,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,-0.24592453,1,1,78134292,1,0.10360360958727764,0.006110980367190407
1.100444,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0.096200489,1,1,78134291,1,0.07449325128508807,0.0044684582456265744
0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.14285715,0.39805362,1,1,5514290,1,0.12613829914689323,0.003875692893463504
