prenda,val_pren,genero,edad,pres_antes,ahorros,cta_tanda,rec_cel,prestamo,des_c,faltas,tentado,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_educacion2,dummy_educacion3,dummy_educacion4,dummy_educacion5,dummy_plan_gasto2,dummy_plan_gasto3
3591901,3000,1,45,1,0,1,0,1610,0,.2857143,1,1,0,0,0,0,0,1,0,1,0
3600833,,,,,,,,3870,0,,,,,,,,,,,,
5523365,,,,,,,,2550,0,,,,,,,,,,,,
5528058,,,,,,,,1100,0,,,,,,,,,,,,
5525673,,,,,,,,1790,0,,,,,,,,,,,,
42125969,16230,1,43,,,,,5410,1,,,1,0,0,0,,,,,,
42125968,20000,1,43,,,,,7300,1,,,1,0,0,0,,,,,,
42126560,8760,1,43,,,,,2920,1,,,1,0,0,0,,,,,,
42126561,4770,1,43,,,,,1590,1,,,1,0,0,0,,,,,,
80118869,1207.3603515625,1,24,1,1,1,1,770,0,0,1,1,0,0,0,0,0,1,0,0,1
5528270,,,,,,,,5000,0,,,,,,,,,,,,
5486446,,,,,,,,1200,0,,,,,,,,,,,,
5525209,,,,,,,,1200,1,,,,,,,,,,,,
5528460,,,,,,,,1500,0,,,,,,,,,,,,
42123716,607,1,46,,,,,6420,1,,,1,0,0,0,0,0,0,1,,
3592305,800,1,70,1,0,0,0,630,1,1,1,0,1,0,0,0,0,0,0,0,1
3599490,,1,70,1,,,,1500,1,,1,,,,,0,0,0,0,0,1
3598515,,1,70,1,,,,230,1,,1,,,,,0,0,0,0,0,1
3598001,,,,,,,,1080,0,,,,,,,,,,,,
3595068,,,,,,,,1750,0,,,,,,,,,,,,
3595067,,,,,,,,1520,0,,,,,,,,,,,,
3598003,,,,,,,,1310,0,,,,,,,,,,,,
3598002,,,,,,,,1070,0,,,,,,,,,,,,
3597999,,,,,,,,790,0,,,,,,,,,,,,
3597998,,,,,,,,780,0,,,,,,,,,,,,
3595069,,,,,,,,730,0,,,,,,,,,,,,
3598000,,,,,,,,1030,0,,,,,,,,,,,,
3597997,,,,,,,,740,0,,,,,,,,,,,,
3598729,,,,,,,,2460,1,,,,,,,,,,,,
3598822,,,,,,,,2370,0,,,,,,,,,,,,
10462854,1500,,,,,,,1130,0,,,1,0,0,0,,,,,,
3595375,,,,,,,,3690,0,,,,,,,,,,,,
3597485,,,,,,,,400,0,,,,,,,,,,,,
5522819,,1,39,0,,,,2280,0,,1,,,,,1,0,0,0,0,0
5522818,6600,1,39,0,1,1,0,2200,0,0,1,0,1,0,0,1,0,0,0,0,0
5514368,2000,1,22,1,0,0,0,8860,0,0,1,0,0,0,0,,,,,0,1
80117381,5000,1,40,1,0,1,1,4290,1,.2857143,1,0,1,0,0,0,0,0,1,0,1
80117382,5000,1,40,1,0,1,1,2260,1,.2857143,1,0,1,0,0,0,0,0,1,0,1
10463316,700,,,,,,,1220,1,,,0,1,0,0,,,,,,
5524296,,,,,,,,1260,0,,,,,,,,,,,,
78133725,1140.659423828125,1,40,1,0,0,0,470,0,.5714286,1,0,1,0,0,0,0,1,0,0,0
5523732,,,,,,,,350,0,,,,,,,,,,,,
3594615,,,,,,,,1290,0,,,,,,,,,,,,
3600923,,,,,,,,1570,1,,,,,,,,,,,,
3594616,,,,,,,,970,1,,,,,,,,,,,,
5514739,,,,,,,,550,1,,,,,,,,,,,,
78133568,900,,,,,,,550,0,,,0,1,0,0,,,,,,
42125647,,,,,,,,19180,1,,,,,,,,,,,,
5525222,,,,,,,,3250,0,,,,,,,,,,,,
3601493,,,,,,,,100,0,,,,,,,,,,,,
80119123,,,,,,,,1470,1,,,,,,,,,,,,
5525149,,,,,,,,620,1,,,,,,,,,,,,
5486106,,,,,,,,880,0,,,,,,,,,,,,
78135114,7000,1,,1,0,0,0,3280,1,0,0,0,1,0,0,0,0,1,0,0,1
78133434,3000,1,,1,0,0,0,2960,1,.14285715,0,1,0,0,0,0,0,1,0,0,1
78135113,7000,1,,1,0,0,0,3920,0,0,0,1,0,0,0,0,0,1,0,0,1
78136259,1800,,,,,,,1460,0,,,0,0,1,0,,,,,,
5521212,5040,1,65,1,0,1,0,1680,1,1,1,0,1,0,0,0,1,0,0,1,0
42124248,2310,,,,,,,770,0,,,0,1,0,0,,,,,,
3600872,,,,,,,,840,0,,,,,,,,,,,,
78132538,,,,,,,,660,0,,,0,1,0,0,,,,,,
3594426,,1,53,1,0,0,0,1350,0,,1,1,0,0,0,1,0,0,0,0,1
3602072,,1,53,1,,,,1000,1,,1,,,,,1,0,0,0,0,1
3598671,,1,53,1,,,,560,0,,1,,,,,1,0,0,0,0,1
5524780,,,,,,,,2260,1,,,,,,,,,,,,
42124474,1000,1,54,1,0,0,1,420,0,.14285715,0,0,1,0,0,0,0,1,0,0,1
42124473,1000,1,54,1,0,0,1,470,0,.14285715,0,0,1,0,0,0,0,1,0,0,1
42124472,1000,1,54,1,0,0,1,840,0,.14285715,0,0,1,0,0,0,0,1,0,0,1
3601685,,1,61,1,,,,840,0,,1,,,,,0,0,0,1,0,1
3594092,1200,1,61,1,0,0,0,400,0,1,1,0,1,0,0,0,0,0,1,0,1
3601687,,1,61,1,,,,780,0,,1,,,,,0,0,0,1,0,1
3601686,,1,61,1,,,,1400,0,,1,,,,,0,0,0,1,0,1
3601551,,1,61,1,,,,3830,1,,1,,,,,0,0,0,1,0,1
80117320,1239.355346679688,1,29,1,0,0,1,790,0,.85714287,1,1,0,0,0,0,0,1,0,0,0
80117696,,1,29,1,,,,400,1,,1,1,0,0,0,0,0,1,0,0,0
3598486,,,,,,,,6550,1,,,,,,,,,,,,
78134387,900,1,42,1,1,1,0,430,0,0,1,1,0,0,0,0,1,0,0,0,0
42123823,10000,,,,,,,5980,1,,,1,0,0,0,,,,,,
42123707,15000,,,,,,,10770,1,,,0,1,0,0,,,,,,
3597068,,,,,,,,3180,0,,,,,,,,,,,,
3601041,,,,,,,,2930,0,,,,,,,,,,,,
5525408,,,,,,,,1950,0,,,,,,,,,,,,
5523606,,,,,,,,830,0,,,,,,,,,,,,
5525409,,,,,,,,2430,0,,,,,,,,,,,,
5525129,,,,,,,,290,1,,,,,,,,,,,,
5525277,,,,,,,,620,1,,,,,,,,,,,,
80118926,1000,1,52,1,0,0,0,3270,0,1,1,0,0,1,0,0,1,0,0,1,0
78136129,2000,0,29,1,,,,3910,0,,1,1,0,0,0,0,0,1,0,0,1
78133842,,0,29,1,,,,430,0,,1,,,,,0,0,1,0,0,1
78132750,1908.5390625,0,29,1,1,0,0,950,0,0,1,0,1,0,0,0,0,1,0,0,1
78133060,3000,0,29,1,,,,3110,0,,1,0,1,0,0,0,0,1,0,0,1
78135226,2200,0,29,1,,,,1860,0,,1,0,1,0,0,0,0,1,0,0,1
80117067,2861.020263671875,1,39,1,0,1,0,1400,1,.14285715,1,0,1,0,0,0,0,1,0,0,0
5524217,,,,,,,,1760,0,,,,,,,,,,,,
78132731,700,1,27,1,1,1,0,390,1,.2857143,1,0,1,0,0,0,0,1,0,0,0
10464304,6000,0,38,1,0,0,0,2000,1,.2857143,1,0,0,0,0,0,0,1,0,0,1
78133890,,1,47,,,,,2070,0,,,1,0,0,0,0,0,0,1,,
78135041,3000,1,47,,,,,2780,0,,,0,1,0,0,0,0,0,1,,
78134117,5000,1,47,,,,,1950,0,,,1,0,0,0,0,0,0,1,,
78134118,5000,1,47,,,,,2260,0,,,1,0,0,0,0,0,0,1,,
5522998,500,,,,,,,2260,0,,,0,1,0,0,,,,,,
5514274,,,,,,,,620,0,,,,,,,,,,,,
5514275,,,,,,,,330,0,,,,,,,,,,,,
80119255,1500,1,59,1,0,1,0,630,0,,1,0,1,0,0,0,0,1,0,0,0
80117022,1000,1,59,1,,,,380,0,,1,0,1,0,0,0,0,1,0,0,0
80117299,2000,1,59,1,0,1,1,800,0,.14285715,1,1,0,0,0,0,0,1,0,0,0
10462946,1500,1,21,1,1,0,0,740,0,.42857143,1,1,0,0,0,0,0,0,1,0,1
80119290,1000,1,45,0,0,0,0,440,0,1,0,0,0,0,0,0,0,0,0,0,0
3596561,,,,,,,,2300,1,,,,,,,,,,,,
3596560,,,,,,,,3960,1,,,,,,,,,,,,
80116979,1920,1,60,1,0,0,1,640,1,.14285715,1,0,1,0,0,0,0,1,0,0,1
80117774,12000,1,60,1,,,,9000,1,,1,0,0,0,0,0,0,1,0,0,1
3595843,1500,0,,1,0,0,0,1310,0,.5714286,0,0,1,0,0,0,0,0,1,1,0
3598233,,0,,1,,,,2130,0,,0,,,,,0,0,0,1,1,0
3598229,,0,,1,,,,9220,0,,0,,,,,0,0,0,1,1,0
10464303,4644.1103515625,1,61,0,0,0,0,2660,1,0,1,0,1,0,0,0,1,0,0,0,0
3599464,,,,,,,,2590,1,,,,,,,,,,,,
3591832,2000,1,48,1,,,,2080,0,,1,0,1,0,0,0,0,1,0,0,1
3591799,4000,1,48,1,0,0,,1950,0,1,1,0,1,0,0,0,0,1,0,0,1
3597043,,1,48,1,,,,880,0,,1,,,,,0,0,1,0,0,1
3592133,1000,1,48,1,,,,1340,0,,1,0,1,0,0,0,0,1,0,0,1
3591798,4000,1,48,1,0,0,,2300,0,1,1,0,1,0,0,0,0,1,0,0,1
3595062,,1,48,1,,,,1390,0,,1,,,,,0,0,1,0,0,1
3597019,,1,48,1,,,,1420,0,,1,,,,,0,0,1,0,0,1
3594660,,1,48,1,,,,2100,0,,1,,,,,0,0,1,0,0,1
3595064,,1,48,1,,,,980,0,,1,,,,,0,0,1,0,0,1
3597023,,1,48,1,,,,1130,0,,1,,,,,0,0,1,0,0,1
3595063,,1,48,1,,,,1170,0,,1,,,,,0,0,1,0,0,1
3591831,,1,48,1,,,,530,0,,1,,,,,0,0,1,0,0,1
3598778,,1,48,1,,,,1530,1,,1,,,,,0,0,1,0,0,1
3597021,,1,48,1,,,,1170,0,,1,,,,,0,0,1,0,0,1
3597020,,1,48,1,,,,1750,0,,1,,,,,0,0,1,0,0,1
3595065,,1,48,1,,,,1140,0,,1,,,,,0,0,1,0,0,1
3597022,,1,48,1,,,,2080,0,,1,,,,,0,0,1,0,0,1
3598780,,1,48,1,,,,1460,1,,1,,,,,0,0,1,0,0,1
3595066,,1,48,1,,,,1280,0,,1,,,,,0,0,1,0,0,1
3591827,,1,48,1,,,,1680,0,,1,,,,,0,0,1,0,0,1
3599193,,1,48,1,,,,840,0,,1,,,,,0,0,1,0,0,1
3592132,1000,1,48,1,,,,860,0,,1,0,1,0,0,0,0,1,0,0,1
3594659,,1,48,1,,,,1720,0,,1,,,,,0,0,1,0,0,1
3594901,,1,48,1,,,,840,0,,1,,,,,0,0,1,0,0,1
80119251,,,,,,,,1760,1,,,,,,,,,,,,
10463149,1000,1,70,1,,,,580,1,,0,0,1,0,0,0,0,1,0,0,1
10462800,1400,1,70,1,,,,3030,1,,0,0,1,0,0,0,0,1,0,0,1
10463006,3180,1,70,1,0,0,0,1060,1,.14285715,0,0,1,0,0,0,0,1,0,0,1
10463007,4260,1,70,1,0,0,0,1420,1,.14285715,0,0,1,0,0,0,0,1,0,0,1
10463358,1500,1,70,1,,,,770,1,,0,0,1,0,0,0,0,1,0,0,1
3596050,,,,,,,,1720,0,,,,,,,,,,,,
3596049,,,,,,,,1160,0,,,,,,,,,,,,
78134030,800,1,39,1,0,0,1,510,0,0,1,1,0,0,0,0,0,1,0,0,1
78131598,1800,0,19,,,,,6330,0,,,0,0,0,0,,,,,,
78136445,,,,,,,,1130,1,,,,,,,,,,,,
5514154,1000,1,27,1,0,0,1,1340,0,0,0,1,0,0,0,0,0,0,1,0,1
5486134,,1,27,1,,,,3980,0,,0,,,,,0,0,0,1,0,1
5523868,,,,,,,,1940,0,,,,,,,,,,,,
5525516,,,,,,,,7780,0,,,,,,,,,,,,
78136001,1830,0,24,1,0,0,0,610,0,.14285715,0,0,1,0,0,0,0,1,0,1,0
3595833,4000,0,21,0,0,0,0,2820,0,0,1,0,1,0,0,0,0,1,0,0,0
78134001,1000,,,,,,,1030,0,,,0,1,0,0,,,,,,
78134912,2000,,,,,,,1490,0,,,1,0,0,0,,,,,,
78134388,3500,,,,,,,2670,0,,,0,0,0,0,,,,,,
78133526,1000,,,,,,,760,0,,,1,0,0,0,,,,,,
5523123,,,,,,,,380,0,,,,,,,,,,,,
5523416,,,,,,,,1080,0,,,,,,,,,,,,
5525082,,,,,,,,1530,0,,,,,,,,,,,,
5523724,,,,,,,,370,0,,,,,,,,,,,,
5523124,,,,,,,,1500,0,,,,,,,,,,,,
5525574,,,,,,,,530,0,,,,,,,,,,,,
5523415,,,,,,,,800,0,,,,,,,,,,,,
5523723,,,,,,,,1390,0,,,,,,,,,,,,
5526696,,,,,,,,1540,0,,,,,,,,,,,,
5525081,,,,,,,,400,0,,,,,,,,,,,,
78134678,,,,,,,,570,1,,,,,,,,,,,,
10463987,,,,,,,,810,0,,,,,,,,,,,,
5526060,,,,,,,,1970,0,,,,,,,,,,,,
5526057,,,,,,,,950,0,,,,,,,,,,,,
5523367,,,,,,,,2150,0,,,,,,,,,,,,
5523368,,,,,,,,830,1,,,,,,,,,,,,
5526059,,,,,,,,1130,0,,,,,,,,,,,,
80118828,,1,59,1,,,,830,0,,0,0,0,0,1,0,0,0,1,0,0
80118331,2000,1,59,1,1,1,0,1000,0,,0,1,0,0,0,0,0,0,1,0,0
78131783,,,,,,,,3880,1,,,1,0,0,0,,,,,,
42125878,1600,,,,,,,740,0,,,1,0,0,0,,,,,,
42125877,1600,,,,,,,870,0,,,1,0,0,0,,,,,,
42125879,1590,,,,,,,530,0,,,1,0,0,0,,,,,,
42124223,1710,,,,,,,570,1,,,1,0,0,0,,,,,,
42124853,3000,,,,,,,1000,1,,,1,0,0,0,,,,,,
42124221,3960,,,,,,,1320,1,,,1,0,0,0,,,,,,
42124222,3330,,,,,,,1110,1,,,1,0,0,0,,,,,,
80117786,2836.393798828125,1,59,1,0,1,0,1530,0,0,1,0,1,0,0,,,,,0,1
80117799,,1,59,1,,,,3980,0,,1,,,,,,,,,0,1
80118946,,,,,,,,2040,0,,,0,0,1,0,,,,,,
80119256,,,,,,,,880,1,,,,,,,,,,,,
80117092,3000,,,,,,,1400,0,,,0,0,0,1,,,,,,
80118947,,,,,,,,2040,0,,,,,,,,,,,,
78131707,800,,,,,,,660,0,,,0,1,0,0,,,,,,
80119033,,,,,,,,1200,1,,,,,,,,,,,,
10463042,5000,0,33,1,0,0,1,2640,0,.2857143,1,0,1,0,0,0,1,0,0,0,1
3598900,,,,,,,,1200,0,,,,,,,,,,,,
80119490,810.5238647460938,1,35,1,1,1,1,300,0,,1,1,0,0,0,0,1,0,0,0,1
5525476,,,,,,,,2480,0,,,,,,,,,,,,
3594815,,,,,,,,2740,0,,,,,,,,,,,,
3594816,,,,,,,,3500,0,,,,,,,,,,,,
3596968,,,,,,,,830,0,,,,,,,,,,,,
3596969,,,,,,,,980,0,,,,,,,,,,,,
5514386,,,,,,,,400,0,,,,,,,,,,,,
78134486,1100,1,28,1,0,1,1,820,0,.2857143,0,1,0,0,0,0,1,0,0,0,1
80118030,,,,,,,,1260,1,,,,,,,,,,,,
78134023,80000,0,35,1,1,0,0,35100,1,0,1,0,1,0,0,0,0,0,1,0,1
3594122,2500,1,27,1,0,0,0,950,1,0,0,0,1,0,0,0,0,1,0,0,0
80117910,,,,,,,,1610,0,,,,,,,,,,,,
80117939,1300,1,53,1,0,0,0,1270,0,0,1,0,1,0,0,0,0,0,1,1,0
80117938,,1,53,1,,,,900,0,,1,,,,,0,0,0,1,1,0
80117392,,1,53,1,,,,4300,0,,1,,,,,0,0,0,1,1,0
3599804,,,,,,,,800,0,,,,,,,,,,,,
3598243,,,,,,,,25990,0,,,,,,,,,,,,
78134273,2800,0,,1,0,1,0,2680,0,0,1,0,0,0,1,0,1,0,0,0,1
78133449,990,0,,1,,,,330,0,,1,0,1,0,0,0,1,0,0,0,1
3596789,,,,,,,,2080,1,,,,,,,,,,,,
80117390,,,,,,,,710,1,,,,,,,,,,,,
78134980,3500,,,,,,,2080,1,,,1,0,0,0,,,,,,
80117703,700,0,19,0,0,0,1,710,0,0,1,1,0,0,0,0,0,1,0,0,1
5527430,,,,,,,,1230,1,,,,,,,,,,,,
3597403,,,,,,,,1000,1,,,,,,,,,,,,
3597402,,,,,,,,2970,0,,,,,,,,,,,,
80118442,,,,,,,,9400,1,,,,,,,,,,,,
78134126,2000,0,19,0,1,1,0,1060,0,0,0,0,1,0,0,0,0,0,1,0,0
78133146,2520,,,,,,,840,0,,,0,1,0,0,,,,,,
5514695,,,,,,,,300,1,,,,,,,,,,,,
78136387,,,,,,,,2410,0,,,,,,,,,,,,
10463254,2130,0,,1,0,0,0,710,0,0,0,0,1,0,0,0,0,0,1,0,1
78136257,4228.17578125,0,,1,0,0,1,2400,0,.14285715,0,0,1,0,0,0,1,0,0,0,0
78135218,1300,0,,1,,,,1070,0,,0,0,1,0,0,0,1,0,0,0,0
80118595,7190.4228515625,1,84,1,0,0,0,4510,1,0,0,1,0,0,0,1,0,0,0,0,0
42124872,900,1,23,1,0,1,1,1320,1,0,1,1,0,0,0,0,0,1,0,0,0
10462502,,,,,,,,660,0,,,,,,,,,,,,
3601488,,,,,,,,2260,0,,,,,,,,,,,,
3595980,,,,,,,,8620,1,,,,,,,,,,,,
3595978,,,,,,,,10040,1,,,,,,,,,,,,
3595979,,,,,,,,4390,1,,,,,,,,,,,,
3595497,,,,,,,,3830,1,,,,,,,,,,,,
3600908,,,,,,,,4220,0,,,,,,,,,,,,
3599005,,,,,,,,2480,1,,,,,,,,,,,,
3595498,,,,,,,,1010,1,,,,,,,,,,,,
3600909,,,,,,,,5260,0,,,,,,,,,,,,
3595496,,,,,,,,4230,0,,,,,,,,,,,,
3599004,,,,,,,,1800,1,,,,,,,,,,,,
3595977,,,,,,,,3930,0,,,,,,,,,,,,
78131702,1500,,,,,,,1300,0,,,0,1,0,0,,,,,,
3596415,,,,,,,,5660,0,,,,,,,,,,,,
3597476,,,,,,,,1790,1,,,,,,,,,,,,
3598923,,,,,,,,15070,0,,,,,,,,,,,,
78136123,,,,,,,,1680,0,,,,,,,,,,,,
5486180,,,,,,,,4270,0,,,,,,,,,,,,
5527864,,,,,,,,2070,1,,,,,,,,,,,,
5520196,,,,,,,,5510,1,,,,,,,,,,,,
5486450,,,,,,,,2700,0,,,,,,,,,,,,
5525477,,,,,,,,4530,0,,,,,,,,,,,,
5521234,,,,,,,,11350,1,,,,,,,,,,,,
80118787,1800,1,30,,,,,1610,0,,,0,1,0,0,,,,,,
80117821,1800,1,30,,,,,1680,0,,,0,1,0,0,,,,,,
80117177,,1,30,,,,,3110,0,,,,,,,,,,,,
80117176,,1,30,,,,,1610,0,,,,,,,,,,,,
80117175,,1,30,,,,,1750,0,,,,,,,,,,,,
5528303,,,,,,,,690,0,,,,,,,,,,,,
5526530,,,,,,,,1060,0,,,,,,,,,,,,
5523740,,,,,,,,1120,0,,,,,,,,,,,,
3601429,,,,,,,,4600,1,,,,,,,,,,,,
3601426,,,,,,,,6110,1,,,,,,,,,,,,
3601427,,,,,,,,6460,1,,,,,,,,,,,,
3601428,,,,,,,,3580,1,,,,,,,,,,,,
42124226,1863.257568359375,1,28,1,1,0,1,1180,1,0,0,1,0,0,0,0,0,1,0,1,0
42124224,1463.320190429688,1,28,1,1,0,1,930,1,0,0,1,0,0,0,0,0,1,0,1,0
42124225,1495.315185546875,1,28,1,1,0,1,950,1,0,0,1,0,0,0,0,0,1,0,1,0
3598310,,,,,,,,4070,1,,,,,,,,,,,,
42126601,4000,1,29,1,1,0,0,3910,1,.14285715,1,1,0,0,0,0,0,1,0,0,1
3597385,,,,,,,,2370,0,,,,,,,,,,,,
3595359,,,,,,,,1100,0,,,1,0,0,0,,,,,,
3599551,,,,,,,,780,0,,,,,,,,,,,,
3595856,,1,,1,,,,1910,1,,1,,,,,1,0,0,0,0,0
3594419,4000,1,,1,0,1,0,3430,1,.2857143,1,1,0,0,0,1,0,0,0,0,0
3594728,,1,,1,,,,5710,1,,1,,,,,1,0,0,0,0,0
3596753,,,,,,,,2970,0,,,,,,,,,,,,
78132844,1800,1,55,,,,,1490,1,,,0,0,0,1,,,,,,
78133332,3000,1,55,,,,,1020,1,,,0,1,0,0,,,,,,
78133333,2220,1,55,,,,,740,1,,,0,1,0,0,,,,,,
80116990,1000,0,42,1,,,,410,0,,1,0,0,0,1,0,1,0,0,0,1
80117845,600,0,42,1,1,1,0,1240,0,,1,0,1,0,0,0,1,0,0,0,1
80117306,1900,0,42,1,,,,950,1,,1,0,0,1,0,0,1,0,0,0,1
5527378,,,,,,,,1020,1,,,,,,,,,,,,
5527629,,,,,,,,2330,0,,,,,,,,,,,,
5526341,,,,,,,,730,1,,,,,,,,,,,,
80117149,,,,,,,,1900,1,,,0,1,0,0,,,,,,
5524370,,,,,,,,8610,0,,,,,,,,,,,,
5524369,,,,,,,,1770,1,,,,,,,,,,,,
5525654,,,,,,,,3070,1,,,,,,,,,,,,
5523698,,,,,,,,3300,0,,,,,,,,,,,,
5527710,,,,,,,,1460,0,,,,,,,,,,,,
80116991,1140.659423828125,0,43,,,,,470,0,,,0,1,0,0,,,,,,
78136220,3000,1,27,1,1,0,0,1790,1,0,1,0,1,0,0,0,0,0,1,1,0
78136221,2040,1,27,1,1,0,0,680,0,0,1,0,1,0,0,0,0,0,1,1,0
80116759,3500,0,57,1,,,,1440,1,,1,0,1,0,0,0,0,0,0,1,0
80116760,3023.2578125,0,57,1,0,1,0,1350,1,0,1,0,0,0,0,0,0,0,0,1,0
80117561,,0,57,1,,,,690,0,,1,,,,,0,0,0,0,1,0
3594433,6409.181640625,1,75,1,0,0,0,3820,1,0,1,1,0,0,0,0,0,0,1,0,1
42123502,495.6208801269531,0,22,1,0,1,1,630,0,.14285715,1,0,0,1,0,0,0,1,0,0,0
5525693,,,,,,,,1570,0,,,,,,,,,,,,
5524647,,,,,,,,470,1,,,,,,,,,,,,
10463001,6000,1,29,1,,,,2330,1,,1,0,1,0,0,0,0,0,1,0,1
10462922,2130,1,29,1,1,0,1,710,1,.14285715,1,0,0,0,1,0,0,0,1,0,1
10463002,6000,1,29,1,,,,2490,1,,1,0,1,0,0,0,0,0,1,0,1
80116893,1687.28515625,1,30,1,1,1,0,1070,1,.14285715,1,1,0,0,0,0,0,0,1,0,1
80116894,3431.011962890625,1,30,1,1,1,0,2160,1,.14285715,1,1,0,0,0,0,0,0,1,0,1
80116895,2071.22509765625,1,30,1,1,1,0,1310,1,.14285715,1,1,0,0,0,0,0,0,1,0,1
3586660,,,,,,,,2920,1,,,,,,,,,,,,
3599081,,,,,,,,1390,1,,,,,,,,,,,,
10462948,480,1,59,1,1,0,0,160,1,0,1,0,1,0,0,0,0,1,0,0,1
10463096,1000,1,59,1,,,,730,0,,1,0,1,0,0,0,0,1,0,0,1
10464024,750,1,59,1,,,,450,0,,1,0,1,0,0,0,0,1,0,0,1
78134157,,,,,,,,1390,0,,,,,,,,,,,,
78135063,,,,,,,,1020,0,,,,,,,,,,,,
78133104,,,,,,,,1340,0,,,,,,,,,,,,
5486135,,,,,,,,510,1,,,,,,,,,,,,
10462375,,1,55,1,,,,3660,0,,1,,,,,1,0,0,0,0,1
10462916,4000,1,55,1,0,0,1,5910,0,.5714286,1,0,1,0,0,1,0,0,0,0,1
10463990,5000,1,55,1,,,,5000,0,,1,0,1,0,0,1,0,0,0,0,1
10462507,,1,55,1,,,,1490,1,,1,,,,,1,0,0,0,0,1
10463601,3000,1,55,1,,,,3540,0,,1,0,1,0,0,1,0,0,0,0,1
10462917,4000,1,55,1,0,0,1,2410,0,.5714286,1,0,1,0,0,1,0,0,0,0,1
3598407,,,,,,,,1060,1,,,,,,,,,,,,
78133515,10000,,,,,,,5840,1,,,1,0,0,0,,,,,,
3598807,,,,,,,,510,0,,,,,,,,,,,,
5521207,,,,,,,,2410,0,,,,,,,,,,,,
5528235,,,,,,,,5570,0,,,,,,,,,,,,
78131764,2000,,,,,,,860,0,,,0,1,0,0,,,,,,
78135064,,,,,,,,2580,0,,,,,,,,,,,,
42125883,2820,,,,,,,940,1,,,0,0,0,0,,,,,,
78131738,3720,1,58,1,1,0,0,1240,0,0,0,0,1,0,0,1,0,0,0,0,1
78131735,6000,1,58,1,1,0,0,2920,1,0,0,0,1,0,0,1,0,0,0,0,1
78131737,3510,1,58,1,1,0,0,1170,0,0,0,0,1,0,0,1,0,0,0,0,1
78131736,780,1,58,1,1,0,0,260,0,0,0,0,1,0,0,1,0,0,0,0,1
10463585,900,1,50,1,,,,1100,1,,1,0,1,0,0,1,0,0,0,0,1
10463070,900,1,50,1,1,1,0,690,0,.85714287,1,0,1,0,0,1,0,0,0,0,1
5523873,,,,,,,,1320,1,,,,,,,,,,,,
5522973,,,,,,,,1350,0,,,,,,,,,,,,
5526666,,,,,,,,1000,0,,,,,,,,,,,,
78133535,1200,,,,,,,570,0,,,0,1,0,0,,,,,,
3601632,,,,,,,,3320,1,,,,,,,,,,,,
42125551,3000,,,,,,,1590,0,,,0,0,0,0,,,,,,
78133892,2775.11474609375,1,51,1,0,0,0,1750,0,0,1,1,0,0,0,0,1,0,0,0,1
78133893,1319.3427734375,1,51,1,0,0,0,840,1,0,1,1,0,0,0,0,1,0,0,0,1
5486299,,,,,,,,1000,1,,,,,,,,,,,,
78136409,1800,0,50,1,,,,600,0,,1,0,1,0,0,0,1,0,0,0,1
78136119,6450,0,50,1,0,0,0,2150,0,.14285715,1,1,0,0,0,0,1,0,0,0,1
78136117,5700,0,50,1,0,0,0,1900,0,.14285715,1,1,0,0,0,0,1,0,0,0,1
78136408,2190,0,50,1,,,,730,0,,1,1,0,0,0,0,1,0,0,0,1
78136118,5490,0,50,1,0,0,0,1830,0,.14285715,1,1,0,0,0,0,1,0,0,0,1
78136407,4000,0,50,1,,,,1750,0,,1,0,1,0,0,0,1,0,0,0,1
5520244,800,,,,,,,1260,0,,,0,1,0,0,,,,,,
5528287,,,,,,,,2990,0,,,,,,,,,,,,
5522828,1000,,,,,,,470,1,,,0,0,0,0,,,,,,
42123486,1200,1,36,1,1,1,0,1170,0,0,1,0,1,0,0,0,0,1,0,0,1
80117238,847.5657348632813,1,26,1,0,0,1,850,0,1,1,0,0,1,0,0,1,0,0,0,0
3601301,,,,,,,,1300,0,,,,,,,,,,,,
5526460,,,,,,,,1130,0,,,,,,,,,,,,
3601511,,,,,,,,840,0,,,,,,,,,,,,
3594454,2000,,,,,,,2150,1,,,0,1,0,0,,,,,,
42123953,1500,0,25,1,1,1,1,570,0,.2857143,1,0,1,0,0,,,,,0,1
42123954,1500,0,25,1,1,1,1,500,0,.2857143,1,0,1,0,0,,,,,0,1
3595131,,,,,,,,660,0,,,,,,,,,,,,
78132685,5800,,,,,,,2010,0,,,0,1,0,0,,,,,,
78132686,5800,,,,,,,2150,0,,,0,1,0,0,,,,,,
5520255,1200,1,25,1,0,0,0,1530,1,.14285715,1,1,0,0,0,0,1,0,0,0,1
5486419,,,,,,,,7040,1,,,,,,,,,,,,
5523939,,,,,,,,12670,1,,,,,,,,,,,,
5527371,,,,,,,,10080,0,,,,,,,,,,,,
3601145,,,,,,,,850,1,,,,,,,,,,,,
5524886,,,,,,,,1100,0,,,,,,,,,,,,
80119369,1735.277587890625,1,52,1,0,1,0,1100,1,1,1,1,0,0,0,1,0,0,0,1,0
80118339,450,1,28,0,0,1,0,260,0,0,1,0,1,0,0,0,0,1,0,,
78134411,350,,,,,,,370,0,,,0,1,0,0,,,,,,
5514982,,,,,,,,610,0,,,,,,,,,,,,
3598361,,,,,,,,1280,0,,,,,,,,,,,,
3598065,,,,,,,,510,0,,,,,,,,,,,,
