des_c,dias_al_desempenyo,num_p,sum_porcp_c,ref_c,reincidence,t_producto,NombrePignorante,fecha_inicial,dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,visit_number,faltas,dummy_prenda_tipo1,dummy_prenda_tipo2,dummy_prenda_tipo3,dummy_prenda_tipo4,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_choose_same1,dummy_choose_same2,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_2,pro_3,pro_4,pro_5
0,,0,0,0,0,,-9.16243522626e+18,10/26/2012,0,0,0,0,1,0,0,1,0,0,0,0,800,,40,2,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,0,1,,,0,1,0,0,1,0,,,,
1,59,120,1.1118377,1,0,4,-9.16242845313e+18,10/23/2012,0,1,0,0,0,0,0,0,0,0,1,0,4930,100,35,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,1,1,1,1,0,,,1,
0,,0,0,0,0,2,-9.16066678280e+18,9/7/2012,0,0,0,0,1,0,0,0,0,1,0,0,2080,0,54,1,.71428573,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,1,0,1,0,1,,,
0,,0,0,0,0,,-9.15973775640e+18,11/12/2012,1,0,0,0,0,0,0,1,0,0,0,0,1120,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,21,.90435392,1,0,,-9.15925878435e+18,11/1/2012,0,0,0,1,0,0,1,0,0,0,0,0,5510,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,208,105,1.6791055,1,0,,-9.15925878435e+18,11/1/2012,0,0,0,1,0,0,1,0,0,0,0,0,2180,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.26522917,1,0,,-9.15919685749e+18,11/9/2012,0,0,0,0,1,0,0,1,0,0,0,0,480,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.26522535,1,0,,-9.15919685749e+18,11/9/2012,0,0,0,0,1,0,0,1,0,0,0,0,710,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,5,-9.15828484116e+18,10/2/2012,0,1,0,0,0,0,0,0,0,1,0,0,330,80,49,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,,1,1,1,1,0,,,,1
1,88,1,1.2318001,0,0,,-9.15801959734e+18,10/27/2012,0,0,0,0,0,1,0,1,0,0,0,0,300,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,103,1,1.2630417,0,0,1,-9.15634713117e+18,9/27/2012,0,0,0,1,0,0,0,0,0,1,0,0,480,100,45,1,.2857143,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0
1,74,1,1.1931558,0,0,5,-9.15634713117e+18,10/26/2012,0,0,0,0,1,0,0,0,0,1,0,0,770,100,45,2,,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,1,0,,,1,1,1,1,1,0,,,,1
1,95,1,1.2343243,0,0,3,-9.15384904715e+18,12/15/2012,0,0,0,0,0,1,0,0,1,0,0,0,370,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,95,1,1.2343377,0,0,3,-9.15384904715e+18,12/15/2012,0,0,0,0,0,1,0,0,1,0,0,0,770,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,98,15,1.1650213,1,1,3,-9.14972513898e+18,10/4/2012,0,0,0,1,0,0,0,0,0,0,0,1,470,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,109,15,1.1883999,1,1,5,-9.14972513898e+18,10/15/2012,1,0,0,0,0,0,0,0,0,0,0,1,300,100,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,59,1,1.1545267,0,1,4,-9.14972513898e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,0,1,1500,100,,3,,0,0,0,1,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
1,59,1,1.1545299,0,1,4,-9.14972513898e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,0,1,2340,100,,3,,0,0,0,1,0,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
1,59,1,1.1545296,0,1,4,-9.14972513898e+18,10/22/2012,1,0,0,0,0,0,0,0,0,0,0,1,2700,,,3,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
1,62,1,1.16224,0,1,3,-9.14972513898e+18,12/20/2012,0,0,0,1,0,0,0,0,0,0,0,1,1500,100,,4,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,62,1,1.1622393,0,1,3,-9.14972513898e+18,12/20/2012,0,0,0,1,0,0,0,0,0,0,0,1,2340,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
1,63,1,1.1648111,0,1,3,-9.14972513898e+18,12/20/2012,0,0,0,1,0,0,0,0,0,0,0,1,2700,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
0,,0,0,0,0,,-9.14862758419e+18,11/10/2012,0,0,0,0,0,1,1,0,0,0,0,0,2440,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,49,1,1.1288,0,0,1,-9.14729183109e+18,10/24/2012,0,0,1,0,0,0,0,0,1,0,0,0,250,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,1,1.2910275,0,0,2,-9.14589712554e+18,10/12/2012,0,0,0,0,1,0,0,0,1,0,0,0,4720,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
0,,3,.46358171,1,0,,-9.14467229710e+18,11/1/2012,0,0,0,1,0,0,1,0,0,0,0,0,1530,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.47130683,1,1,4,-9.14177455903e+18,9/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,880,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,3,.4635888,1,1,,-9.14177455903e+18,11/26/2012,1,0,0,0,0,0,0,1,0,0,0,0,1070,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.13989211893e+18,11/15/2012,0,0,0,1,0,0,0,1,0,0,0,0,2880,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,84,1,1.2317915,0,0,,-9.13989211893e+18,11/28/2012,0,0,1,0,0,0,0,1,0,0,0,0,2110,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,84,1,1.2317941,0,0,,-9.13989211893e+18,11/28/2012,0,0,1,0,0,0,0,1,0,0,0,0,2040,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,84,1,1.2317909,0,0,,-9.13989211893e+18,11/28/2012,0,0,1,0,0,0,0,1,0,0,0,0,2870,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,70,1,1.1828593,0,0,5,-9.13936589531e+18,10/6/2012,0,0,0,0,0,1,0,0,1,0,0,0,3980,100,22,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,,,,1
0,,0,0,0,0,4,-9.13911686849e+18,11/9/2012,0,0,0,0,1,0,0,0,0,0,1,0,660,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,93,1,1.2395148,0,0,2,-9.13800883817e+18,11/20/2012,0,1,0,0,0,0,0,0,1,0,0,0,2020,90,,1,,1,0,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,
1,75,1,1.1957333,0,1,4,-9.13719072709e+18,9/24/2012,1,0,0,0,0,0,1,0,0,0,0,0,300,100,21,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,,1,0,0,1,1,1,0,0,1,0,,,1,
0,,1,.38628042,1,1,,-9.13719072709e+18,12/17/2012,1,0,0,0,0,0,1,0,0,0,0,0,7810,,21,2,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,0,,,1,1,0,0,1,0,,,,
0,,1,.30902517,1,1,,-9.13719072709e+18,12/31/2012,1,0,0,0,0,0,1,0,0,0,0,0,3580,,21,3,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,0,,,1,1,0,0,1,0,,,,
1,58,1,1.1519333,0,0,3,-9.13692471772e+18,10/30/2012,0,1,0,0,0,0,0,0,0,1,0,0,300,100,35,1,.42857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,1,1,0,,1,,
0,,0,0,0,0,4,-9.13692471772e+18,11/20/2012,0,1,0,0,0,0,0,0,0,1,0,0,450,100,35,2,.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,0,,,1,
1,96,1,1.2369388,0,1,2,-9.13496022584e+18,9/10/2012,1,0,0,0,0,0,1,0,0,0,0,0,1470,100,33,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,1,,,,1,0,0,0,0,1,1,1,1,0,1,,,
1,196,3,1.4783945,1,1,,-9.13496022584e+18,12/15/2012,0,0,0,0,0,1,1,0,0,0,0,0,1470,,33,2,,,,,,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,1,0,,,0,1,1,1,1,0,,,,
1,52,1,1.1365033,0,0,4,-9.13320573381e+18,9/18/2012,0,1,0,0,0,0,1,0,0,0,0,0,1510,100,,1,.14285715,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,,,1,
0,,1,.24209678,1,0,3,-9.13235681189e+18,9/24/2012,1,0,0,0,0,0,0,1,0,0,0,0,620,75,49,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,,,,,1,,1,0,0,1,1,1,0,1,1,0,,1,,
0,,1,.2421111,1,0,3,-9.13235681189e+18,9/24/2012,1,0,0,0,0,0,0,1,0,0,0,0,450,100,49,1,.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,1,0,,1,,
0,,10,.59753776,1,0,,-9.12978782201e+18,11/29/2012,0,0,0,1,0,0,0,1,0,0,0,0,3310,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46357998,1,0,,-9.12978782201e+18,11/29/2012,0,0,0,1,0,0,0,1,0,0,0,0,2000,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.2652258,1,0,,-9.12808836879e+18,10/22/2012,1,0,0,0,0,0,0,1,0,0,0,0,620,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.12808836879e+18,11/12/2012,1,0,0,0,0,0,0,1,0,0,0,0,1570,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.12808836879e+18,11/12/2012,1,0,0,0,0,0,0,1,0,0,0,0,2850,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.48586991,1,0,,-9.12118588659e+18,11/3/2012,0,0,0,0,0,1,1,0,0,0,0,0,1230,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.48588407,1,0,,-9.12118588659e+18,11/3/2012,0,0,0,0,0,1,1,0,0,0,0,0,690,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.47473335,1,0,,-9.12118588659e+18,12/3/2012,1,0,0,0,0,0,1,0,0,0,0,0,1800,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.41645163,0,1,4,-9.11886012368e+18,9/17/2012,1,0,0,0,0,0,0,1,0,0,0,0,1240,100,32,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,,1,,1,,1,,1,1,0,0,0,1,0,0,1,0,,,1,
0,,3,.51553982,1,1,,-9.11886012368e+18,1/7/2013,1,0,0,0,0,0,0,1,0,0,0,0,1630,,32,2,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,0,1,0,0,1,0,,,,
0,,0,0,0,1,,-9.11886012368e+18,1/7/2013,1,0,0,0,0,0,0,1,0,0,0,0,800,,32,2,,,,,,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,,,,,,,1,1,,,0,1,0,0,1,0,,,,
0,,2,.23176596,1,0,,-9.11682236422e+18,12/28/2012,0,0,0,0,1,0,1,0,0,0,0,0,470,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.46358696,1,0,,-9.10941989145e+18,11/22/2012,0,0,0,1,0,0,1,0,0,0,0,0,2760,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,2,.23951064,1,0,4,-9.10910706359e+18,11/14/2012,0,0,1,0,0,0,0,0,0,1,0,0,940,100,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
1,209,3,1.538386,1,0,4,-9.10889120573e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,1580,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,1,1.3296576,0,0,4,-9.10889120573e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,730,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,1,1.3090606,0,0,,-9.10889120573e+18,10/9/2012,0,1,0,0,0,0,1,0,0,0,0,0,660,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,187,3,1.4933119,1,0,,-9.10889120573e+18,10/19/2012,0,0,0,0,1,0,1,0,0,0,0,0,1410,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,112,3,1.2936053,1,0,1,-9.10705168816e+18,9/14/2012,0,0,0,0,1,0,0,1,0,0,0,0,380,100,40,1,.14285715,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1,93,1,1.2420943,0,0,5,-9.10323975224e+18,11/24/2012,0,0,0,0,0,1,0,0,0,0,0,1,2970,100,39,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,,,,1
0,,3,.46358719,1,0,,-9.09513819310e+18,10/20/2012,0,0,0,0,0,1,0,1,0,0,0,0,3440,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.4738906,1,0,5,-9.09453318405e+18,12/4/2012,0,1,0,0,0,0,0,0,0,1,0,0,640,90,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,3,.4738901,1,0,5,-9.09453318405e+18,12/4/2012,0,1,0,0,0,0,0,0,0,1,0,0,910,90,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,3,.4738864,1,0,5,-9.09453318405e+18,12/4/2012,0,1,0,0,0,0,0,0,0,1,0,0,440,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,3,.47388548,1,0,5,-9.09453318405e+18,12/4/2012,0,1,0,0,0,0,0,0,0,1,0,0,1310,90,,1,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,10,.47169811,1,0,,-9.09153755175e+18,12/3/2012,1,0,0,0,0,0,1,0,0,0,0,0,2120,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,3,.23694202,1,0,1,-9.08839337116e+18,9/20/2012,0,0,0,1,0,0,0,0,1,0,0,0,2070,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,5,-9.08839337116e+18,10/10/2012,0,0,1,0,0,0,0,0,1,0,0,0,1060,90,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,0,5,-9.08839337116e+18,10/10/2012,0,0,1,0,0,0,0,0,1,0,0,0,1190,90,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,0,5,-9.08839337116e+18,10/10/2012,0,0,1,0,0,0,0,0,1,0,0,0,1640,90,,2,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
0,,0,0,0,0,1,-9.08839337116e+18,10/24/2012,0,0,1,0,0,0,0,0,1,0,0,0,480,90,,3,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,1,-9.08839337116e+18,10/31/2012,0,0,1,0,0,0,0,0,1,0,0,0,840,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,1,-9.08839337116e+18,11/27/2012,0,1,0,0,0,0,0,0,1,0,0,0,620,90,,5,,0,0,1,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
0,,0,0,0,0,4,-9.08839337116e+18,12/4/2012,0,1,0,0,0,0,0,0,1,0,0,0,770,90,,6,,0,0,0,0,1,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,1,
0,,13,1.4869736,1,0,1,-9.08821747816e+18,9/27/2012,0,0,0,1,0,0,0,0,0,0,1,0,1900,100,72,1,.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0
1,47,1,1.1545287,0,0,,-9.08506149072e+18,10/31/2012,0,0,1,0,0,0,1,0,0,0,0,0,4010,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.08506149072e+18,10/31/2012,0,0,1,0,0,0,1,0,0,0,0,0,4810,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,101,1,1.2544727,0,0,5,-9.08383493402e+18,10/15/2012,1,0,0,0,0,0,0,0,1,0,0,0,2200,100,,1,,0,0,0,0,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1
1,179,6,1.350554,1,0,1,-9.08383493402e+18,11/22/2012,0,0,0,1,0,0,0,0,1,0,0,0,1390,100,,2,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,0,0,0,0
1,209,10,1.5141885,1,0,,-9.08150415888e+18,1/5/2013,0,0,0,0,0,1,1,0,0,0,0,0,1220,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,1,-9.08131838248e+18,11/20/2012,0,1,0,0,0,0,0,0,0,0,1,0,1200,50,60,1,.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0
0,,3,.47878084,1,0,4,-9.07894248321e+18,9/12/2012,0,0,1,0,0,0,0,0,0,1,0,0,730,100,48,1,.2857143,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,,,1,
0,,6,.23951773,1,0,3,-9.07718523103e+18,10/3/2012,0,0,1,0,0,0,0,0,0,1,0,0,1410,100,39,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,,,1,0,1,1,1,0,,1,,
0,,0,0,0,0,,-9.07603665171e+18,10/29/2012,1,0,0,0,0,0,0,1,0,0,0,0,3210,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
1,104,1,1.266788,0,1,4,-9.07497999428e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,20900,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,1,4,-9.07497999428e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,5940,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,1,4,-9.07497999428e+18,9/27/2012,0,0,0,1,0,0,1,0,0,0,0,0,3310,100,,1,,0,1,0,0,0,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,1,
0,,0,0,0,1,,-9.07497999428e+18,10/18/2012,0,0,0,1,0,0,1,0,0,0,0,0,7460,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,10/18/2012,0,0,0,1,0,0,1,0,0,0,0,0,12650,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,10/22/2012,1,0,0,0,0,0,1,0,0,0,0,0,14350,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,11/5/2012,1,0,0,0,0,0,1,0,0,0,0,0,3650,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,11/5/2012,1,0,0,0,0,0,1,0,0,0,0,0,4230,,,4,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,11/10/2012,0,0,0,0,0,1,1,0,0,0,0,0,4770,,,5,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,11/10/2012,0,0,0,0,0,1,1,0,0,0,0,0,6120,,,5,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,1,,-9.07497999428e+18,1/9/2013,0,0,1,0,0,0,1,0,0,0,0,0,20900,,,6,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,1,-9.07261225358e+18,9/26/2012,0,0,1,0,0,0,1,0,0,0,0,0,690,100,33,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0
1,204,91,1.3769315,1,0,,-9.07123017969e+18,12/10/2012,1,0,0,0,0,0,0,1,0,0,0,0,7000,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.07041965585e+18,10/5/2012,0,0,0,0,1,0,0,1,0,0,0,0,1530,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.07041965585e+18,10/17/2012,0,0,1,0,0,0,0,1,0,0,0,0,2920,,,2,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,,-9.07041965585e+18,12/6/2012,0,0,0,1,0,0,0,1,0,0,0,0,3940,,,3,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,4,1.5668533,1,0,,-9.07006541349e+18,10/27/2012,0,0,0,0,0,1,0,1,0,0,0,0,4430,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,
0,,0,0,0,0,3,-9.06826816200e+18,10/8/2012,1,0,0,0,0,0,0,0,0,1,0,0,1770,,,1,,,,,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,1,,
