dummy_dow1,dummy_dow2,dummy_dow3,dummy_dow4,dummy_dow5,dummy_dow6,dummy_suc1,dummy_suc2,dummy_suc3,dummy_suc4,dummy_suc5,dummy_suc6,prestamo,pr_recup,edad,faltas,dummy_prenda_tipo5,dummy_edo_civil1,dummy_edo_civil2,dummy_edo_civil3,dummy_edo_civil4,dummy_trabajo1,dummy_trabajo2,dummy_trabajo3,dummy_trabajo4,dummy_trabajo5,dummy_trabajo6,dummy_trabajo7,dummy_trabajo8,genero,pres_antes,fam_pide,fam_comun,ahorros,cta_tanda,renta,comida,medicina,luz,gas,telefono,agua,masqueprepa,estresado_seguido,pb,fb,hace_presupuesto,tentado,low_cost,low_time,dummy_choose_same3,dummy_trabajo9,pro_3,reincidence,tau_hat_oob$predictions,tau_hat_oob$variance.estimates,propensity_score
0,0,0,0,1,0,0,0,0,1,0,0,390,100,75,0.42857143,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,-9.012030243414018e-4,6.643927595712335e-4,0.4561617130449876
0,0,1,0,0,0,0,0,1,0,0,0,2470,100,48,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,-0.02759458676368653,3.8021177144115416e-4,0.5649293804055749
1,0,0,0,0,0,0,0,0,0,1,0,320,100,55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0.003900276357069615,6.12022257112461e-4,0.2351954437902111
1,0,0,0,0,0,0,0,1,0,0,0,875,100,19,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.01313009147331262,2.2253678458347914e-4,0.6151406670485495
1,0,0,0,0,0,0,0,0,0,1,0,1540,80,51,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,-0.012321616126984406,6.694782053856471e-4,0.23812910173227927
0,0,0,0,1,0,0,0,1,0,0,0,510,50,42,0.85714287,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,1,0,-0.01632938810067021,2.7317808980705275e-4,0.5555780101828054
0,0,0,0,1,0,0,0,0,0,0,1,2e3,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,-0.014491162178372487,1.23078318207666e-4,0.46844713192283655
0,0,1,0,0,0,0,0,1,0,0,0,180,100,24,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,-0.028949702800872206,2.352304442401822e-4,0.5930942324892172
0,0,0,0,1,0,0,0,1,0,0,0,1900,100,57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,-0.015476801887740393,0.0015598189989386262,0.595386802243085
0,0,0,0,0,1,0,0,0,0,0,1,1680,100,54,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,-0.014965306350737334,1.8946885881474814e-4,0.4336700803772331
0,0,0,0,0,1,0,0,1,0,0,0,4620,100,59,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,-0.011132065544100012,2.4658455335711127e-4,0.5604375151050469
0,0,0,0,1,0,0,0,0,0,0,1,2520,100,51,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,-0.020884785133195742,8.095331824925732e-4,0.45929444976300576
0,0,0,0,1,0,0,0,0,1,0,0,1240,90,41,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.012708734397740552,2.462241319312711e-4,0.44715917328777965
0,1,0,0,0,0,0,0,1,0,0,0,1610,100,49,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,-0.015359018010783524,1.8477840522888758e-4,0.5806240914052274
0,0,1,0,0,0,0,0,0,1,0,0,880,75,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,-0.02833890394695808,5.477606126256389e-4,0.43920432356270855
0,0,0,0,1,0,0,0,1,0,0,0,880,100,23,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-0.008910537465768276,0.0012375635588734917,0.5754260499326734
0,0,1,0,0,0,0,0,1,0,0,0,250,100,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.02418418070451689,4.366479291077621e-4,0.6125926947517348
1,0,0,0,0,0,0,0,0,0,1,0,880,80,41,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,-0.007630398519108178,2.3412526397171245e-4,0.2632008101886256
0,0,1,0,0,0,1,0,0,0,0,0,722.5,50,30,0.85714287,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,-0.03229073758839775,7.804219288828116e-4,0.3601080337423898
0,0,0,0,0,1,0,0,0,1,0,0,1130,100,20,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.010025356050360677,9.803405090890082e-5,0.5037926601245433
1,0,0,0,0,0,0,0,0,0,1,0,1820,50,51,0.5714286,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,0,0,0,-0.0030493902058339223,4.0789910139162354e-4,0.26029731888112145
0,0,0,1,0,0,1,0,0,0,0,0,1500,80,39,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,-0.006199155661115933,6.632399169359891e-4,0.36358379659808976
0,0,0,1,0,0,0,0,0,0,0,1,2870,100,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,6.626406370462846e-4,1.850780499972823e-4,0.473767778340609
1,0,0,0,0,0,0,0,0,1,0,0,1445,100,35,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,-0.005337611201232632,1.4427224745433188e-4,0.4871677635858843
1,0,0,0,0,0,0,0,1,0,0,0,2115,50,33,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,-0.008209928883644578,1.384652326038639e-4,0.5084692290713827
0,0,0,1,0,0,0,0,0,0,0,1,4927.5,70,30,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,-0.010904519637749573,8.349120669266718e-4,0.4219332990713908
0,0,0,0,0,1,1,0,0,0,0,0,660,100,24,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,-0.01875824937765232,7.570295068215569e-4,0.4211265278067699
1,0,0,0,0,0,0,0,0,1,0,0,510,100,25,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,-0.008488552377898122,6.342429145693466e-4,0.5352514158752726
0,0,0,1,0,0,0,0,0,1,0,0,590,100,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,-0.004799096324414801,2.7735689856056757e-4,0.4815656065094943
0,0,1,0,0,0,0,0,0,1,0,0,680,80,52,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,-0.023728659449024893,6.510782500444808e-4,0.5245404776035706
0,0,1,0,0,0,0,0,0,1,0,0,1460,90,21,0.14285715,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,1,0,-0.030342226916557136,5.518177573630275e-4,0.5285522153655937
0,0,0,0,1,0,0,0,0,0,0,1,900,100,60,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,-0.014974871452722445,1.6642830300173285e-4,0.40877496778530664
0,0,0,0,1,0,1,0,0,0,0,0,3150,80,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,-0.01309311167560798,3.038406250245597e-4,0.34429939817312655
0,0,0,0,1,0,0,0,0,1,0,0,2900,70,30,0.42857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,1,0,0,0,-0.015581642671839315,1.2609664936004156e-4,0.480847982147703
0,0,1,0,0,0,0,0,0,1,0,0,1330,80,30,0.14285715,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.03776825187068335,4.534272099435025e-4,0.5041208133294384
1,0,0,0,0,0,0,0,0,1,0,0,1460,80,32,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,-0.007239133810614068,7.6861346697357e-5,0.5020081834185217
0,0,0,0,0,1,0,0,0,0,0,1,300,100,36,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.008009011275578872,8.784023855598024e-4,0.44937893980646576
0,0,1,0,0,0,0,0,1,0,0,0,2150,100,55,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,-0.010952708265989175,0.0016278620956119481,0.5305766966864217
0,0,0,1,0,0,0,0,1,0,0,0,1520,90,24,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,-0.004734920991214405,6.842482246995531e-4,0.5437176282090714
0,0,0,0,1,0,0,0,0,0,0,1,580,90,47,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.015500025851057123,6.533445048872826e-4,0.4728411478096886
0,0,0,0,0,1,0,0,0,1,0,0,460,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.007325040316380465,1.627627622932507e-4,0.3990093912698425
0,0,1,0,0,0,0,0,1,0,0,0,1200,95,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.024059376628566508,3.256924786705093e-4,0.5781030136998292
0,0,0,1,0,0,0,0,0,0,0,1,550,90,33,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,-0.015538336804568433,0.0011668405113611433,0.47132610397562386
0,0,0,1,0,0,0,0,0,0,1,0,410,100,33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,-0.004790624161772903,6.902813438964798e-4,0.24179388399642804
0,1,0,0,0,0,0,0,1,0,0,0,670,100,59,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,0,1,0,-0.0023966146870696113,9.518226434337153e-4,0.5760223440564265
0,0,0,0,1,0,0,0,0,0,0,1,1170,100,23,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.02172776697553093,2.9624510119243653e-4,0.5730623785210368
0,0,0,0,1,0,0,1,0,0,0,0,1170,90,22,0.2857143,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,-0.02145109079618122,2.2637127441826402e-4,0.5007040750984711
0,0,1,0,0,0,0,0,0,0,0,1,2190,100,35,0.42857143,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,-0.032435700760663155,8.667815200894366e-4,0.533988459377912
1,0,0,0,0,0,0,0,0,0,0,1,400,100,48,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,-0.0033985984257952915,4.970217059988004e-4,0.45624158406966636
0,0,0,1,0,0,0,0,0,0,0,1,660,100,29,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,-0.008024643400410625,5.662207947781383e-4,0.4434361238619792
0,0,0,1,0,0,0,0,0,0,1,0,800,100,58,0.42857143,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,-1.2909380936034694e-4,3.5480200887638816e-4,0.2928840191629792
0,0,1,0,0,0,0,0,1,0,0,0,1630,100,47,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.022734280644956743,4.3208634133666497e-4,0.628555032944752
0,1,0,0,0,0,0,0,1,0,0,0,810,50,18,0.2857143,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,-0.01148024724152278,2.1867398371609202e-4,0.5696289278927777
0,0,0,0,1,0,0,0,1,0,0,0,1785,90,65,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,-0.001168633117354896,2.776291757151399e-4,0.5324899277153832
1,0,0,0,0,0,0,1,0,0,0,0,550,100,57,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,6.990580070327654e-4,9.673673858001308e-4,0.45494088964109797
1,0,0,0,0,0,0,0,0,0,1,0,430,10,22,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,-0.009337192497485365,4.348029319265261e-4,0.2669647359747212
0,0,1,0,0,0,0,0,0,0,0,1,380,100,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-0.03711353155773663,8.418258808016324e-4,0.49952503152650435
0,0,0,0,0,1,0,0,0,0,0,1,2240,100,46,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.0038662146798322827,2.8926911989491625e-4,0.4447886245045006
1,0,0,0,0,0,0,0,0,0,1,0,1020,100,33,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,0,-0.013717251818021433,5.084475957259193e-4,0.23886675508003152
0,0,1,0,0,0,1,0,0,0,0,0,810,100,36,0.42857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,1,0,0,0,-0.03150012361637279,4.6235857295448643e-4,0.38242511773290744
0,1,0,0,0,0,0,0,0,1,0,0,580,100,58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,-0.007045114401753007,4.955917257534431e-4,0.42926732568572173
0,0,0,0,0,1,0,0,0,1,0,0,1810,100,50,0.71428573,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,-0.020403597707523414,3.082701380549424e-4,0.4253127129979809
0,0,0,0,1,0,0,1,0,0,0,0,890,90,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,-0.00792023742641369,8.004874982088873e-4,0.42785984293670304
0,0,1,0,0,0,0,0,0,1,0,0,1160,90,31,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,-0.030374388873630885,2.92817223174599e-4,0.535693682552737
1,0,0,0,0,0,0,1,0,0,0,0,5220,100,46,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,-0.006971158453357141,9.526279994044848e-4,0.4931094638011615
0,0,0,0,1,0,0,0,0,1,0,0,1390,100,40,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,-0.009500596443078706,4.4322741118283076e-4,0.45879186460877636
0,0,1,0,0,0,0,0,0,0,0,1,2220,100,39,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.03500328248962117,8.038639229836666e-4,0.522149794659563
0,0,1,0,0,0,0,0,0,1,0,0,5880,100,24,0.14285715,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,1,0,-0.030920873873582534,1.126421369307225e-4,0.5040776327883424
0,0,0,0,0,1,0,0,1,0,0,0,800,100,43,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.00882709222874623,3.623109641013547e-4,0.6188288885523517
0,0,1,0,0,0,0,0,0,1,0,0,330,100,36,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,-0.02264046042446827,7.16898960137656e-4,0.5326164637750069
0,0,0,0,0,1,0,0,1,0,0,0,3e3,100,42,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,0,-0.021780217767394958,5.755275186557885e-4,0.5573109014031012
1,0,0,0,0,0,0,0,0,0,1,0,580,90,49,0.42857143,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,-0.0037920360972930173,8.846992493836447e-4,0.22525682977933137
0,0,1,0,0,0,0,0,1,0,0,0,1100,100,29,0.2857143,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,1,0,-0.03133170075066255,2.765495718971121e-4,0.5851808409309124
0,1,0,0,0,0,0,0,1,0,0,0,2436.6666666666665,80,56,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,-0.008921855027207222,2.2414155313455673e-4,0.5894354807455855
0,1,0,0,0,0,0,0,1,0,0,0,2220,80,27,0.42857143,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,-0.020371592934256787,9.765638760570331e-5,0.5230182803045983
0,0,1,0,0,0,0,0,1,0,0,0,710,50,29,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.028214498999664692,8.739865545974798e-4,0.5894518082590795
0,0,0,1,0,0,0,1,0,0,0,0,1350,100,62,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0.003593463528197816,9.486756238282051e-4,0.45562414370359294
0,0,0,0,0,1,0,0,1,0,0,0,1310,100,49,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,-0.0061876549460424014,4.229056437711314e-4,0.5737066892482541
0,0,1,0,0,0,0,1,0,0,0,0,1310,100,42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,-0.018219130918813095,2.3985730512306538e-4,0.4522099321833018
0,1,0,0,0,0,0,0,1,0,0,0,1270,100,28,0.2857143,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-0.01708916418576573,1.9275481593867302e-4,0.5891680814055138
0,0,0,1,0,0,0,1,0,0,0,0,2450,100,55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0.006597614679598478,2.936301997756824e-4,0.495193678787138
1,0,0,0,0,0,0,0,0,0,0,1,1455,100,32,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,-0.00914887611786261,2.8587473196448954e-4,0.5084258299915847
0,0,0,0,1,0,0,0,0,0,0,1,1860,100,21,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,-0.032316821519197625,3.1110661040994596e-4,0.5372613922608995
1,0,0,0,0,0,0,1,0,0,0,0,7140,90,45,0.85714287,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,-0.017762676033099865,5.714969412388258e-4,0.4204637675122353
0,1,0,0,0,0,0,0,1,0,0,0,250,80,22,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,-0.010250746189329791,0.0011092643463406666,0.5734284316528191
0,0,0,1,0,0,0,0,0,0,0,1,350,100,52,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,-0.0035128561928376356,4.2101558428631915e-4,0.43739418834840227
0,0,0,1,0,0,0,0,0,0,0,1,1900,100,48,0.14285715,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,1,0,-0.005588836248306562,3.448985655818606e-4,0.4550471068054573
0,0,0,0,1,0,0,1,0,0,0,0,400,100,26,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,-0.010145270325747021,0.001122199882367951,0.49286725547742216
0,0,0,1,0,0,1,0,0,0,0,0,1080,100,34,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,-0.0017123998496725332,9.437276923738104e-4,0.34791207020210474
0,0,0,1,0,0,0,0,1,0,0,0,180,100,31,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,-0.001399723191390236,4.351729522692891e-4,0.5289826467188772
0,0,0,1,0,0,0,0,1,0,0,0,3500,100,37,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,-0.01308412440243419,4.512970851830346e-4,0.5657807911910022
0,1,0,0,0,0,0,0,1,0,0,0,5310,100,30,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,-0.024406256251036453,2.9022694023498415e-4,0.5880517948665984
0,0,1,0,0,0,0,0,1,0,0,0,2800,100,44,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,0,0,-0.029335260685771976,4.626765306806349e-4,0.6779808202537821
0,0,1,0,0,0,0,0,0,1,0,0,410,60,55,0.14285715,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,-0.017322846000233948,6.608969368189842e-4,0.431498020211908
0,0,1,0,0,0,0,0,0,1,0,0,8290,90,57,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,0,1,0,-0.023564233160113874,7.748203202130289e-4,0.5240608458714114
1,0,0,0,0,0,0,0,1,0,0,0,1040,100,50,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,-0.004040522857944684,5.323165408331533e-4,0.5781774102388235
